League,Season,Team_Home,Date,game_id,Goal_Home,Win_Home,o_rating_Home,d_rating_Home,Team_Away,Goal_Away,Win_Away,o_rating_Away,d_rating_Away
SerieA,2017-2018,SPAL,2018-05-06,5769,2.0,1,0.9192418,0.88214916,Benevento,0.0,0,0.95670605,0.8954725
SerieA,2017-2018,Genoa,2018-05-06,5768,2.0,0,0.75166994,1.0004483,Fiorentina,3.0,1,1.2848586,0.87786216
SerieA,2017-2018,Napoli,2018-05-06,5767,2.0,0,1.9657342,0.8245096,Torino,2.0,0,0.6707535,1.2427435
SerieA,2017-2018,Udinese,2018-05-06,5766,0.0,0,1.056854,1.0474408,Inter,4.0,1,2.1044402,0.8603699
EPL,2017-2018,Manchester City,2018-05-06,1501,0.0,0,0.66938275,0.664382,Huddersfield,0.0,0,0.9763251,0.95855784
EPL,2017-2018,Arsenal,2018-05-06,1502,5.0,1,2.269609,0.8116927,Burnley,0.0,0,0.5606614,1.2752873
EPL,2017-2018,Chelsea,2018-05-06,1503,1.0,1,0.7838563,1.0671864,Liverpool,0.0,0,0.83654255,0.5591051
LaLiga,2017-2018,Barcelona,2018-05-06,7290,2.0,0,1.6854734,1.091049,Real Madrid,2.0,0,1.5675912,0.78856593
LaLiga,2017-2018,Leganés,2018-05-07,7291,0.0,0,1.3700758,1.1534934,Levante,3.0,1,1.5397544,0.84002745
EPL,2017-2018,Swansea City,2018-05-08,1504,0.0,0,0.76672333,1.0328971,Southampton,1.0,1,0.9030442,0.8247659
EPL,2017-2018,Manchester City,2018-05-09,1507,3.0,1,1.7737453,0.8074258,Brighton,1.0,0,0.92583996,1.1519171
EPL,2017-2018,Chelsea,2018-05-09,1506,1.0,0,0.675214,0.6872698,Huddersfield,1.0,0,0.97716707,0.879859
EPL,2017-2018,Leicester City,2018-05-09,1505,3.0,1,1.1826594,0.91620684,Arsenal,1.0,0,1.1122437,1.0256329
LaLiga,2017-2018,Barcelona,2018-05-09,7292,5.0,1,1.9875095,0.8715333,Villarreal,1.0,0,2.2063746,0.8576087
LaLiga,2017-2018,Sevilla,2018-05-09,7293,3.0,1,1.5326962,0.92986625,Real Madrid,2.0,0,1.9657457,0.7517595
EPL,2017-2018,Tottenham,2018-05-09,1508,1.0,1,1.7377934,0.77656394,Newcastle Utd,0.0,0,1.0292784,0.91940665
EPL,2017-2018,West Ham,2018-05-10,1509,0.0,0,1.0898613,0.9788576,Manchester Utd,0.0,0,1.5431745,1.1207275
Ligue1,2017-2018,Guingamp,2018-05-11,3022,3.0,0,1.2646887,0.8225274,Marseille,3.0,0,0.957055,0.66884995
Ligue1,2017-2018,Monaco,2018-05-12,3031,1.0,1,0.7527032,0.98668385,Saint-Étienne,0.0,0,1.0169928,1.0103239
LaLiga,2017-2018,Real Sociedad,2018-05-12,7294,3.0,1,0.78076565,1.13654,Leganés,2.0,0,0.8116523,1.0639111
LaLiga,2017-2018,Alavés,2018-05-12,7295,3.0,1,0.806697,0.83438796,Athletic Club,1.0,0,0.85394704,0.87288094
LaLiga,2017-2018,Eibar,2018-05-12,7297,1.0,1,0.7738638,1.1295556,Las Palmas,0.0,0,0.6842599,1.1537524
LaLiga,2017-2018,Getafe,2018-05-12,7298,0.0,0,0.6333823,1.1696928,Atlético Madrid,1.0,1,0.8003033,0.8890334
LaLiga,2017-2018,Real Madrid,2018-05-12,7301,6.0,1,2.2815158,1.0207127,Celta Vigo,0.0,0,1.6421516,1.1253322
LaLiga,2017-2018,Betis,2018-05-12,7300,2.0,0,0.7163599,1.1170933,Sevilla,2.0,0,1.0859632,0.9999717
LaLiga,2017-2018,Girona,2018-05-12,7299,0.0,0,1.3995512,0.9645829,Valencia,1.0,1,1.2334893,0.9209545
LaLiga,2017-2018,La Coruña,2018-05-12,7296,2.0,0,1.0783268,0.77644616,Villarreal,4.0,1,1.4671671,1.0131264
Bundesliga,2017-2018,Freiburg,2018-05-12,4269,2.0,1,0.8050347,1.0997115,Augsburg,0.0,0,0.7760431,0.88417834
Bundesliga,2017-2018,Hamburger SV,2018-05-12,4270,2.0,1,1.2913594,0.94724673,M'Gladbach,1.0,0,0.909552,0.9199205
Bundesliga,2017-2018,Hoffenheim,2018-05-12,4271,3.0,1,0.8131756,1.0766264,Dortmund,1.0,0,0.9165174,1.0286567
SerieA,2017-2018,Inter,2018-05-12,5775,1.0,0,1.3940945,0.7149893,Sassuolo,2.0,1,1.069765,0.72630644
SerieA,2017-2018,Benevento,2018-05-12,5774,1.0,1,0.8799311,0.85329634,Genoa,0.0,0,1.1350497,1.0863246
Bundesliga,2017-2018,Bayern Munich,2018-05-12,4268,1.0,0,1.6984918,0.7433965,Stuttgart,4.0,1,0.97502285,0.9574243
Bundesliga,2017-2018,Hertha BSC,2018-05-12,4267,2.0,0,0.74938875,1.0488682,RB Leipzig,6.0,1,1.8280671,1.0333
Bundesliga,2017-2018,Mainz 05,2018-05-12,4265,1.0,0,1.0043995,0.8732127,Werder Bremen,2.0,1,0.8450388,1.0480046
Ligue1,2017-2018,Paris S-G,2018-05-12,3030,0.0,0,0.9238831,0.9766565,Rennes,2.0,1,1.161309,1.0143673
Ligue1,2017-2018,Montpellier,2018-05-12,3029,1.0,0,0.9546898,0.8235055,Troyes,1.0,0,1.0303483,0.84431136
Ligue1,2017-2018,Amiens,2018-05-12,3028,2.0,1,1.2544959,1.1588109,Metz,0.0,0,0.73994637,0.82629055
Ligue1,2017-2018,Strasbourg,2018-05-12,3027,3.0,1,1.0593028,1.1344336,Lyon,2.0,0,0.9106139,0.9398915
Ligue1,2017-2018,Bordeaux,2018-05-12,3026,4.0,1,1.2898633,0.9328078,Toulouse,2.0,0,0.92376643,1.0065408
Ligue1,2017-2018,Nice,2018-05-12,3025,4.0,1,2.4084337,0.87196344,Caen,1.0,0,0.89518523,1.024028
Ligue1,2017-2018,Angers,2018-05-12,3024,0.0,0,0.6360491,1.0752928,Nantes,2.0,1,1.4644115,1.0601463
Ligue1,2017-2018,Lille,2018-05-12,3023,2.0,1,1.3068745,0.967214,Dijon,1.0,0,0.86003244,1.2343521
Bundesliga,2017-2018,Schalke 04,2018-05-12,4263,1.0,1,1.1081355,0.84602714,Eint Frankfurt,0.0,0,0.7446499,0.94912773
Bundesliga,2017-2018,Leverkusen,2018-05-12,4264,3.0,1,0.99269027,0.8431564,Hannover 96,2.0,0,1.4691584,0.93150395
Bundesliga,2017-2018,Wolfsburg,2018-05-12,4266,4.0,1,1.1260207,0.9869613,Köln,1.0,0,1.034518,0.87147635
SerieA,2017-2018,Bologna,2018-05-13,5777,1.0,0,0.7855283,0.9770055,Chievo,2.0,1,0.91889143,0.7629034
SerieA,2017-2018,Crotone,2018-05-13,5776,2.0,0,1.1166079,0.9551403,Lazio,2.0,0,1.1130488,0.82052237
EPL,2017-2018,Manchester Utd,2018-05-13,1518,1.0,1,1.444561,0.8465613,Watford,0.0,0,0.8169316,0.9325873
EPL,2017-2018,Tottenham,2018-05-13,1517,5.0,1,1.0142921,0.9538354,Leicester City,4.0,0,1.2599599,0.8906249
EPL,2017-2018,Huddersfield,2018-05-13,1516,0.0,0,0.6472156,1.0827038,Arsenal,1.0,1,0.8103399,1.2942454
EPL,2017-2018,Southampton,2018-05-13,1515,0.0,0,0.8459569,0.9690031,Manchester City,1.0,1,1.0172213,1.1896116
EPL,2017-2018,Crystal Palace,2018-05-13,1514,2.0,1,1.2047949,0.9151528,West Brom,0.0,0,0.7724572,1.0356932
EPL,2017-2018,Newcastle Utd,2018-05-13,1513,3.0,1,0.7275591,1.1549907,Chelsea,0.0,0,0.69339216,1.2776043
EPL,2017-2018,West Ham,2018-05-13,1512,3.0,1,1.6171544,0.85442996,Everton,1.0,0,0.901582,0.97662497
EPL,2017-2018,Liverpool,2018-05-13,1511,4.0,1,2.1780171,0.74082077,Brighton,0.0,0,0.84427845,1.14231
EPL,2017-2018,Burnley,2018-05-13,1510,1.0,0,0.12311542,1.1787789,Bournemouth,2.0,1,1.1480663,0.88503534
EPL,2017-2018,Swansea City,2018-05-13,1519,1.0,0,1.296181,0.8567188,Stoke City,2.0,1,1.3844414,1.2005903
SerieA,2017-2018,Atalanta,2018-05-13,5781,1.0,0,1.5270216,1.0339687,Milan,1.0,0,0.97825104,1.0339992
SerieA,2017-2018,Hellas Verona,2018-05-13,5778,0.0,0,0.7118624,0.96484214,Udinese,1.0,1,0.8164378,0.92476726
SerieA,2017-2018,Fiorentina,2018-05-13,5779,0.0,0,0.8999953,0.8367381,Cagliari,1.0,1,1.1753513,1.0101213
LaLiga,2017-2018,Levante,2018-05-13,7303,5.0,1,1.3884203,0.93384784,Barcelona,4.0,0,1.481466,0.89762044
LaLiga,2017-2018,Espanyol,2018-05-13,7302,4.0,1,2.057519,0.8690416,Málaga,1.0,0,0.6825682,1.2225096
SerieA,2017-2018,Torino,2018-05-13,5780,2.0,1,1.1674627,1.1213201,SPAL,1.0,0,0.79002404,1.1531627
SerieA,2017-2018,Roma,2018-05-13,5782,0.0,0,1.2763219,0.8712999,Juventus,0.0,0,1.518817,1.1015016
SerieA,2017-2018,Sampdoria,2018-05-13,5783,0.0,0,0.99902964,1.1052678,Napoli,2.0,1,2.3554523,0.83669525
LaLiga,2017-2018,Leganés,2018-05-19,7305,3.0,1,0.88006294,0.9936533,Betis,2.0,0,1.1609592,0.83417374
LaLiga,2017-2018,Las Palmas,2018-05-19,7306,1.0,0,0.97431755,0.8654963,Girona,2.0,1,0.87111485,0.889831
SerieA,2017-2018,Juventus,2018-05-19,5784,2.0,1,1.792844,0.9044268,Hellas Verona,1.0,0,1.1569688,1.0994335
Ligue1,2017-2018,Rennes,2018-05-19,3038,1.0,0,0.56899,1.110091,Montpellier,1.0,0,0.8575164,0.9488377
Ligue1,2017-2018,Troyes,2018-05-19,3034,0.0,0,0.9619237,1.0414269,Monaco,3.0,1,1.6571186,0.86451715
Ligue1,2017-2018,Lyon,2018-05-19,3035,3.0,1,1.131972,0.9187752,Nice,2.0,0,1.6872351,0.8326185
Ligue1,2017-2018,Marseille,2018-05-19,3036,2.0,1,2.0503244,0.9631038,Amiens,1.0,0,1.1677314,0.97816956
Ligue1,2017-2018,Nantes,2018-05-19,3037,1.0,1,0.8867725,0.9025057,Strasbourg,0.0,0,1.0073981,0.8261752
LaLiga,2017-2018,Villarreal,2018-05-19,7309,2.0,0,1.8138301,1.0689727,Real Madrid,2.0,0,2.6387413,0.77994156
Ligue1,2017-2018,Dijon,2018-05-19,3033,2.0,1,1.014637,1.0879844,Angers,1.0,0,1.3491952,0.9385726
Ligue1,2017-2018,Toulouse,2018-05-19,3032,2.0,1,0.9368092,0.97378564,Guingamp,1.0,0,1.0493722,1.0523314
Ligue1,2017-2018,Saint-Étienne,2018-05-19,3040,5.0,1,1.4404931,0.7713347,Lille,0.0,0,2.0176535,0.7937984
Ligue1,2017-2018,Caen,2018-05-19,3041,0.0,0,1.2339706,0.9965513,Paris S-G,0.0,0,1.4676596,0.8209776
LaLiga,2017-2018,Málaga,2018-05-19,7308,0.0,0,0.8801546,1.0454075,Getafe,1.0,1,1.0980532,0.9664051
LaLiga,2017-2018,Sevilla,2018-05-19,7307,1.0,1,2.3428955,0.8940205,Alavés,0.0,0,1.0345403,0.88796777
LaLiga,2017-2018,Celta Vigo,2018-05-19,7304,4.0,1,0.85065144,0.8164741,Levante,2.0,0,0.7529646,1.1057957
Ligue1,2017-2018,Metz,2018-05-19,3039,0.0,0,0.7996616,1.1174995,Bordeaux,4.0,1,1.6148603,0.86929214
LaLiga,2017-2018,Atlético Madrid,2018-05-20,7312,2.0,0,0.8422401,1.1890478,Eibar,2.0,0,0.82138205,1.1156017
SerieA,2017-2018,Milan,2018-05-20,5789,5.0,1,2.230393,0.85414135,Fiorentina,1.0,0,1.5109277,0.9706029
LaLiga,2017-2018,Athletic Club,2018-05-20,7311,0.0,0,0.7617236,0.8503438,Espanyol,1.0,1,1.1786225,1.1705105
LaLiga,2017-2018,Valencia,2018-05-20,7310,2.0,1,1.9555533,0.8330643,La Coruña,1.0,0,1.3341427,1.008522
SerieA,2017-2018,Udinese,2018-05-20,5788,1.0,1,0.9063663,0.9568814,Bologna,0.0,0,0.7075754,0.9133392
SerieA,2017-2018,Genoa,2018-05-20,5785,1.0,0,0.9105847,0.86283696,Torino,2.0,1,0.9472055,1.1334105
SerieA,2017-2018,Napoli,2018-05-20,5786,2.0,1,3.044613,0.78134817,Crotone,1.0,0,1.1361022,0.90511656
SerieA,2017-2018,Chievo,2018-05-20,5787,1.0,1,0.94696975,0.9806223,Benevento,0.0,0,1.0732844,0.7702981
SerieA,2017-2018,Sassuolo,2018-05-20,5793,0.0,0,1.9101601,1.0837023,Roma,1.0,1,1.1842196,0.9522702
SerieA,2017-2018,Lazio,2018-05-20,5792,2.0,0,0.94633704,0.9040167,Inter,3.0,1,0.9625218,0.8627579
SerieA,2017-2018,Cagliari,2018-05-20,5791,1.0,1,1.1216452,0.89742154,Atalanta,0.0,0,0.8785912,0.84885705
SerieA,2017-2018,SPAL,2018-05-20,5790,3.0,1,1.5671775,0.9725305,Sampdoria,1.0,0,0.6849903,1.0785295
LaLiga,2017-2018,Barcelona,2018-05-20,7313,1.0,1,1.7122259,1.057848,Real Sociedad,0.0,0,1.2244041,1.0589424
EPL,2018-2019,Manchester Utd,2018-08-10,760,2.0,1,1.3245231,1.0232745,Leicester City,1.0,0,1.1516153,0.84982914
Ligue1,2018-2019,Marseille,2018-08-10,2280,4.0,1,1.4976025,0.9597707,Toulouse,0.0,0,0.7435647,0.9516013
EPL,2018-2019,Newcastle Utd,2018-08-11,761,1.0,0,0.8695951,1.0327387,Tottenham,2.0,1,1.0012572,0.870054
EPL,2018-2019,Watford,2018-08-11,762,2.0,1,0.5406925,1.2517179,Brighton,0.0,0,1.0933495,0.9005141
EPL,2018-2019,Huddersfield,2018-08-11,763,0.0,0,0.79766756,1.2098429,Chelsea,3.0,1,1.631922,0.85331285
EPL,2018-2019,Bournemouth,2018-08-11,764,2.0,1,1.0388564,0.9191045,Cardiff City,0.0,0,0.92182624,0.9204448
EPL,2018-2019,Fulham,2018-08-11,765,0.0,0,1.0308075,0.79101825,Crystal Palace,2.0,1,1.5051917,1.2455802
EPL,2018-2019,Wolves,2018-08-11,766,2.0,0,1.0353965,0.92902666,Everton,2.0,0,0.79567474,1.100845
Ligue1,2018-2019,Lille,2018-08-11,2284,3.0,1,1.2754703,1.0531597,Rennes,1.0,0,0.95595235,0.9860313
Ligue1,2018-2019,Nantes,2018-08-11,2281,1.0,0,0.69178665,0.9382804,Monaco,3.0,1,1.3483542,0.49945596
Ligue1,2018-2019,Saint-Étienne,2018-08-11,2286,2.0,1,1.0139079,0.89942265,Guingamp,1.0,0,1.1652098,0.96408993
Ligue1,2018-2019,Nice,2018-08-11,2285,0.0,0,1.1206824,1.0149798,Reims,1.0,1,0.6979578,0.9519632
Ligue1,2018-2019,Montpellier,2018-08-11,2282,1.0,0,0.92032546,0.92779785,Dijon,2.0,1,0.5452324,1.0104691
Ligue1,2018-2019,Angers,2018-08-11,2283,3.0,0,1.0384573,1.0231042,Nîmes,4.0,1,0.830148,0.8458394
Ligue1,2018-2019,Paris S-G,2018-08-12,2289,3.0,1,1.8413298,0.75864285,Caen,0.0,0,0.7746539,1.0031682
Ligue1,2018-2019,Lyon,2018-08-12,2287,2.0,1,1.0511746,0.9587529,Amiens,0.0,0,0.75774956,1.168125
EPL,2018-2019,Southampton,2018-08-12,767,0.0,0,0.8157525,0.96974623,Burnley,0.0,0,0.8984595,1.0655799
EPL,2018-2019,Liverpool,2018-08-12,768,4.0,1,3.0353088,0.81143457,West Ham,0.0,0,0.9020819,1.0522039
EPL,2018-2019,Arsenal,2018-08-12,769,0.0,0,1.183878,1.0846581,Manchester City,2.0,1,0.9316358,0.84276915
Ligue1,2018-2019,Bordeaux,2018-08-12,2288,0.0,0,0.6387795,1.088997,Strasbourg,2.0,1,0.99202645,0.93781304
Ligue1,2018-2019,Reims,2018-08-17,2290,1.0,1,1.0339139,1.0469654,Lyon,0.0,0,0.8357963,0.76918155
LaLiga,2018-2019,Betis,2018-08-17,6555,0.0,0,1.1727678,0.7216003,Levante,3.0,1,1.2926605,0.55374795
LaLiga,2018-2019,Girona,2018-08-17,6554,0.0,0,0.80504864,0.80130523,Valladolid,0.0,0,0.7681838,1.006564
SerieA,2018-2019,Lazio,2018-08-18,5035,1.0,0,0.9438473,0.828818,Napoli,2.0,1,1.5718071,0.79418224
EPL,2018-2019,Tottenham,2018-08-18,774,3.0,1,1.962882,0.6717788,Fulham,1.0,0,1.5309204,1.0917335
EPL,2018-2019,Chelsea,2018-08-18,775,3.0,1,2.3271637,0.82924,Arsenal,2.0,0,0.94233257,1.172149
LaLiga,2018-2019,Villarreal,2018-08-18,6557,1.0,0,0.87543905,0.83037275,Real Sociedad,2.0,1,0.97162235,1.0635201
LaLiga,2018-2019,Barcelona,2018-08-18,6558,3.0,1,2.2137382,0.6490096,Alavés,0.0,0,1.0614009,0.9785712
Ligue1,2018-2019,Guingamp,2018-08-18,2291,1.0,0,1.0416558,0.77763236,Paris S-G,3.0,1,1.8167613,0.8720574
Ligue1,2018-2019,Caen,2018-08-18,2292,1.0,0,0.87199163,1.0769895,Nice,1.0,0,0.8013588,0.8095994
Ligue1,2018-2019,Amiens,2018-08-18,2294,1.0,0,0.73017806,0.8148236,Montpellier,2.0,1,0.996835,0.9512494
SerieA,2018-2019,Chievo,2018-08-18,5034,2.0,0,1.2048919,1.009631,Juventus,3.0,1,2.161618,0.70438886
LaLiga,2018-2019,Celta Vigo,2018-08-18,6556,1.0,0,1.5147069,1.3838347,Espanyol,1.0,0,1.1656834,0.9571135
EPL,2018-2019,Cardiff City,2018-08-18,770,0.0,0,0.94803673,0.86060727,Newcastle Utd,0.0,0,0.81173056,0.7230762
EPL,2018-2019,Everton,2018-08-18,771,2.0,1,1.4363678,0.9982816,Southampton,1.0,0,1.2003068,0.8879561
EPL,2018-2019,West Ham,2018-08-18,772,1.0,0,0.92762005,0.78877175,Bournemouth,2.0,1,1.1564126,0.6455672
EPL,2018-2019,Leicester City,2018-08-18,773,2.0,1,1.0156608,1.0746734,Wolves,0.0,0,0.9108627,1.0083581
Ligue1,2018-2019,Monaco,2018-08-18,2296,0.0,0,0.8753021,1.0370847,Lille,0.0,0,0.88938415,0.9558071
Ligue1,2018-2019,Dijon,2018-08-18,2295,2.0,1,0.8886011,1.0129331,Nantes,0.0,0,0.70487386,0.924348
Ligue1,2018-2019,Rennes,2018-08-18,2293,1.0,1,0.7614224,0.8381234,Angers,0.0,0,1.2630043,0.9396785
LaLiga,2018-2019,Eibar,2018-08-19,6559,1.0,0,0.837216,0.76286536,Huesca,2.0,1,0.8731361,0.9655574
EPL,2018-2019,Brighton,2018-08-19,778,3.0,1,1.0191698,1.208944,Manchester Utd,2.0,0,1.1880478,0.8436822
EPL,2018-2019,Burnley,2018-08-19,777,1.0,0,0.9262104,1.0528085,Watford,3.0,1,1.0709485,1.0557051
EPL,2018-2019,Manchester City,2018-08-19,776,6.0,1,2.1515696,0.6785458,Huddersfield,1.0,0,1.0084522,0.90841144
SerieA,2018-2019,Torino,2018-08-19,5036,0.0,0,0.49610174,1.1034495,Roma,1.0,1,1.2898378,1.1463403
SerieA,2018-2019,Empoli,2018-08-19,5037,2.0,1,1.2813694,0.87899256,Cagliari,0.0,0,0.9019289,1.0986093
SerieA,2018-2019,Bologna,2018-08-19,5038,0.0,0,0.8039549,0.99827456,SPAL,1.0,1,0.8257306,0.9585607
SerieA,2018-2019,Parma,2018-08-19,5039,2.0,0,0.7506028,0.9377132,Udinese,2.0,0,1.2941077,0.83763564
SerieA,2018-2019,Sassuolo,2018-08-19,5040,1.0,1,1.2711926,0.99358565,Inter,0.0,0,0.7266296,0.81067884
LaLiga,2018-2019,Rayo Vallecano,2018-08-19,6560,1.0,0,1.1654055,0.99786335,Sevilla,4.0,1,1.2438533,0.9006017
Ligue1,2018-2019,Nîmes,2018-08-19,2299,3.0,1,0.8611398,1.0870851,Marseille,1.0,0,0.8296888,0.99240273
Ligue1,2018-2019,Toulouse,2018-08-19,2298,2.0,1,1.4329529,0.9423069,Bordeaux,1.0,0,1.0522107,0.9768881
LaLiga,2018-2019,Real Madrid,2018-08-19,6561,2.0,1,2.2125528,0.7446307,Getafe,0.0,0,1.1123838,1.0975755
Ligue1,2018-2019,Strasbourg,2018-08-19,2297,1.0,0,1.8157682,0.8819862,Saint-Étienne,1.0,0,1.2323505,1.0395617
LaLiga,2018-2019,Athletic Club,2018-08-20,6563,2.0,1,0.68084466,0.7903915,Leganés,1.0,0,0.8692554,0.9422575
SerieA,2018-2019,Atalanta,2018-08-20,5041,4.0,1,1.2075173,0.9248276,Frosinone,0.0,0,0.8821244,0.99683
LaLiga,2018-2019,Valencia,2018-08-20,6562,1.0,0,1.3119018,0.8400973,Atlético Madrid,1.0,0,0.93666005,1.2133807
EPL,2018-2019,Crystal Palace,2018-08-20,779,0.0,0,0.5946763,1.1194324,Liverpool,2.0,1,1.9201248,0.76718575
LaLiga,2018-2019,Getafe,2018-08-24,6564,2.0,1,0.810785,0.9504732,Eibar,0.0,0,0.70467067,1.0553218
Bundesliga,2018-2019,Bayern Munich,2018-08-24,3658,3.0,1,1.6679543,0.8391452,Hoffenheim,1.0,0,1.0848613,1.0343137
LaLiga,2018-2019,Leganés,2018-08-24,6565,2.0,0,0.68281806,0.8058594,Real Sociedad,2.0,0,0.75992435,0.88921297
Ligue1,2018-2019,Lyon,2018-08-24,2300,2.0,1,1.7206306,0.8681981,Strasbourg,0.0,0,1.1549668,1.0447464
LaLiga,2018-2019,Alavés,2018-08-25,6566,0.0,0,1.2750201,0.8912478,Betis,0.0,0,0.86919,0.88843346
EPL,2018-2019,Liverpool,2018-08-25,785,1.0,1,1.9121189,0.7251181,Brighton,0.0,0,1.0909647,1.018229
Bundesliga,2018-2019,Wolfsburg,2018-08-25,3661,2.0,1,0.704583,1.0175623,Schalke 04,1.0,0,0.964146,0.8421805
Bundesliga,2018-2019,Düsseldorf,2018-08-25,3659,1.0,0,0.7552566,0.9352921,Augsburg,2.0,1,0.6918728,1.0651928
Bundesliga,2018-2019,Hertha BSC,2018-08-25,3660,1.0,1,0.8360148,0.9890162,Nürnberg,0.0,0,0.982389,0.9553875
LaLiga,2018-2019,Atlético Madrid,2018-08-25,6567,1.0,1,0.95698583,1.089882,Rayo Vallecano,0.0,0,1.4443167,0.8050137
Bundesliga,2018-2019,Werder Bremen,2018-08-25,3662,1.0,0,0.938349,0.8654129,Hannover 96,1.0,0,0.9991431,1.0150094
Bundesliga,2018-2019,Freiburg,2018-08-25,3663,0.0,0,0.87839925,1.0113287,Eint Frankfurt,2.0,1,1.0889083,1.0157665
Bundesliga,2018-2019,M'Gladbach,2018-08-25,3664,2.0,1,0.82091624,0.8416977,Leverkusen,0.0,0,1.258846,0.9442362
LaLiga,2018-2019,Valladolid,2018-08-25,6568,0.0,0,0.88653195,0.9909211,Barcelona,1.0,1,2.0370865,0.8806097
EPL,2018-2019,Huddersfield,2018-08-25,784,0.0,0,0.5853083,0.9891341,Cardiff City,0.0,0,1.022901,0.9473114
EPL,2018-2019,Bournemouth,2018-08-25,783,2.0,0,0.99539196,1.0048231,Everton,2.0,0,0.6360676,1.2433797
EPL,2018-2019,Arsenal,2018-08-25,782,3.0,1,1.6019373,0.85250175,West Ham,1.0,0,0.77770656,1.1715775
EPL,2018-2019,Southampton,2018-08-25,781,1.0,0,0.684972,0.86291265,Leicester City,2.0,1,1.0899467,1.0475059
EPL,2018-2019,Wolves,2018-08-25,780,1.0,0,1.0788736,0.9499767,Manchester City,1.0,0,0.7323555,0.8247415
SerieA,2018-2019,Napoli,2018-08-25,5043,3.0,1,1.9822681,0.8001919,Milan,2.0,0,1.8611538,0.8804042
SerieA,2018-2019,Juventus,2018-08-25,5042,2.0,1,1.2926278,0.8215008,Lazio,0.0,0,1.0798767,1.1054332
Ligue1,2018-2019,Nice,2018-08-25,2306,0.0,0,1.2655027,0.99183595,Dijon,4.0,1,0.8595799,0.96288604
Ligue1,2018-2019,Toulouse,2018-08-25,2304,1.0,1,1.4205287,1.1154741,Nîmes,0.0,0,0.8964108,0.9981441
Ligue1,2018-2019,Nantes,2018-08-25,2303,1.0,0,0.6642167,1.0139047,Caen,1.0,0,0.81525075,0.94317955
Ligue1,2018-2019,Montpellier,2018-08-25,2302,0.0,0,0.7279309,0.89061624,Saint-Étienne,0.0,0,1.1293092,1.0574493
Ligue1,2018-2019,Paris S-G,2018-08-25,2301,3.0,1,2.1221852,0.83502793,Angers,1.0,0,1.4368393,0.82641435
Ligue1,2018-2019,Amiens,2018-08-25,2305,4.0,1,1.7768056,0.8182138,Reims,1.0,0,0.7492953,0.9228047
SerieA,2018-2019,Udinese,2018-08-26,5050,1.0,1,0.94326025,1.0555855,Sampdoria,0.0,0,1.2441591,0.8894652
SerieA,2018-2019,Cagliari,2018-08-26,5049,2.0,0,1.169614,0.80740625,Sassuolo,2.0,0,1.2108971,0.8418922
SerieA,2018-2019,Inter,2018-08-26,5048,2.0,0,1.665064,1.0337636,Torino,2.0,0,1.2046448,1.140374
SerieA,2018-2019,Frosinone,2018-08-26,5047,0.0,0,1.1650624,0.90076643,Bologna,0.0,0,0.94905186,0.9637797
SerieA,2018-2019,Genoa,2018-08-26,5046,2.0,1,0.71500456,0.9972905,Empoli,1.0,0,1.2870814,0.8270268
SerieA,2018-2019,Fiorentina,2018-08-26,5045,6.0,1,1.9920166,0.8812094,Chievo,1.0,0,1.2531157,1.0015124
SerieA,2018-2019,SPAL,2018-08-26,5044,1.0,1,1.3894832,0.7731297,Parma,0.0,0,0.9272281,0.8083032
Ligue1,2018-2019,Marseille,2018-08-26,2309,2.0,0,0.7585948,0.8661608,Rennes,2.0,0,1.0058355,0.87806594
Ligue1,2018-2019,Lille,2018-08-26,2307,3.0,1,0.8872012,1.0034949,Guingamp,0.0,0,0.72136384,0.8221241
Bundesliga,2018-2019,Mainz 05,2018-08-26,3665,1.0,1,2.3526611,0.95631665,Stuttgart,0.0,0,1.1862695,0.89035004
Bundesliga,2018-2019,Dortmund,2018-08-26,3666,4.0,1,1.1926432,0.97811365,RB Leipzig,1.0,0,1.3775163,1.1103144
Ligue1,2018-2019,Bordeaux,2018-08-26,2308,2.0,1,0.71354216,0.98655725,Monaco,1.0,0,0.91070974,0.8576066
EPL,2018-2019,Watford,2018-08-26,786,2.0,1,1.0430362,1.0524554,Crystal Palace,1.0,0,0.7160031,0.9628723
LaLiga,2018-2019,Girona,2018-08-26,6571,1.0,0,1.0585124,1.0627581,Real Madrid,4.0,1,2.5107968,0.7933386
EPL,2018-2019,Newcastle Utd,2018-08-26,787,1.0,0,0.964697,0.8525317,Chelsea,2.0,1,1.9341185,0.88731587
EPL,2018-2019,Fulham,2018-08-26,788,4.0,1,3.6864285,0.91411155,Burnley,2.0,0,1.0090024,0.90030766
LaLiga,2018-2019,Sevilla,2018-08-26,6570,0.0,0,1.1784571,0.8613752,Villarreal,0.0,0,0.93598354,1.0109704
LaLiga,2018-2019,Espanyol,2018-08-26,6569,2.0,1,1.528373,1.0446112,Valencia,0.0,0,1.3416871,0.9885192
EPL,2018-2019,Manchester Utd,2018-08-27,789,0.0,0,0.9538852,0.96692073,Tottenham,3.0,1,1.3551209,1.0828011
SerieA,2018-2019,Roma,2018-08-27,5051,3.0,0,1.3052771,0.92977124,Atalanta,3.0,0,1.0096892,1.0508293
LaLiga,2018-2019,Levante,2018-08-27,6572,1.0,0,0.812888,0.9288033,Celta Vigo,2.0,1,4.4104967,0.9992567
LaLiga,2018-2019,Athletic Club,2018-08-27,6573,2.0,0,0.72741956,0.85084176,Huesca,2.0,0,0.8635999,1.0524759
