League,Season,Team_Home,Date,game_id,Goal_Home,Win_Home,o_rating_Home,d_rating_Home,Team_Away,Goal_Away,Win_Away,o_rating_Away,d_rating_Away
Ligue1,2017-2018,Lyon,2017-08-19,2683,3.0,0,1.119973,0.89084053,Bordeaux,3.0,0,0.77752185,0.9396299
Bundesliga,2017-2018,Schalke 04,2017-08-19,3972,2.0,1,1.5230395,0.87574947,RB Leipzig,0.0,0,0.69803196,0.84079397
Bundesliga,2017-2018,Hertha BSC,2017-08-19,3971,2.0,1,0.735363,1.0883315,Stuttgart,0.0,0,1.2377236,0.9829942
Bundesliga,2017-2018,Hamburger SV,2017-08-19,3970,1.0,1,0.79767,0.8126342,Augsburg,0.0,0,0.69774306,1.0666654
LaLiga,2017-2018,Sevilla,2017-08-19,6938,1.0,0,1.148563,0.6991031,Espanyol,1.0,0,0.84146225,0.8126342
LaLiga,2017-2018,Girona,2017-08-19,6937,2.0,0,0.99599236,0.90867084,Atlético Madrid,2.0,0,1.3253267,0.79792315
LaLiga,2017-2018,Celta Vigo,2017-08-19,6936,2.0,0,1.2380311,0.85292053,Real Sociedad,3.0,1,0.7657054,0.8839489
Ligue1,2017-2018,Saint-Étienne,2017-08-19,2686,3.0,1,0.9362097,0.8237414,Amiens,0.0,0,0.88617146,0.8883401
Ligue1,2017-2018,Nice,2017-08-19,2687,2.0,1,1.8729036,0.8004785,Guingamp,0.0,0,1.869031,0.88343096
EPL,2017-2018,Burnley,2017-08-19,1154,0.0,0,1.0802535,0.8126342,West Brom,1.0,1,0.9048253,0.8126342
EPL,2017-2018,Bournemouth,2017-08-19,1153,0.0,0,0.6852772,0.9822791,Watford,2.0,1,1.1074424,0.8126342
EPL,2017-2018,Leicester City,2017-08-19,1152,2.0,1,1.509136,0.9250907,Brighton,0.0,0,1.0452948,1.0239167
EPL,2017-2018,Southampton,2017-08-19,1151,3.0,1,1.3999007,0.76637006,West Ham,2.0,0,0.7515795,0.8436689
Ligue1,2017-2018,Rennes,2017-08-19,2688,2.0,0,1.0608575,0.8126342,Dijon,2.0,0,0.9834255,0.9659647
EPL,2017-2018,Swansea City,2017-08-19,1150,0.0,0,0.74421906,0.8126342,Manchester Utd,4.0,1,2.8085241,0.76430076
Bundesliga,2017-2018,Mainz 05,2017-08-19,3968,0.0,0,0.8603792,0.8659189,Hannover 96,1.0,1,0.9370811,0.8126342
Bundesliga,2017-2018,Wolfsburg,2017-08-19,3969,0.0,0,0.95853657,0.8126342,Dortmund,3.0,1,1.2165282,0.68785715
SerieA,2017-2018,Hellas Verona,2017-08-19,5415,1.0,0,1.0604832,0.99526,Napoli,3.0,1,1.9688258,0.74024296
EPL,2017-2018,Liverpool,2017-08-19,1155,1.0,1,1.4452916,0.8127042,Crystal Palace,0.0,0,0.92633224,0.8126342
EPL,2017-2018,Stoke City,2017-08-19,1156,1.0,1,0.7409188,0.8126342,Arsenal,0.0,0,1.5471505,0.41004264
SerieA,2017-2018,Juventus,2017-08-19,5414,3.0,1,2.4231265,0.60250187,Cagliari,0.0,0,1.3845993,0.9533672
Bundesliga,2017-2018,Hoffenheim,2017-08-19,3967,1.0,1,1.702658,0.62768584,Werder Bremen,0.0,0,0.98223877,0.8126342
SerieA,2017-2018,Udinese,2017-08-20,5420,1.0,0,1.062508,0.82321656,Chievo,2.0,1,1.051588,0.8126342
SerieA,2017-2018,Sampdoria,2017-08-20,5417,2.0,1,1.6946582,0.78836834,Benevento,1.0,0,1.466563,0.8126342
SerieA,2017-2018,Lazio,2017-08-20,5423,0.0,0,1.208102,0.7084987,SPAL,0.0,0,1.8868808,0.68884194
SerieA,2017-2018,Crotone,2017-08-20,5418,0.0,0,1.147543,0.8126342,Milan,3.0,1,2.074635,0.3226341
SerieA,2017-2018,Bologna,2017-08-20,5419,1.0,0,1.15446,0.86554486,Torino,1.0,0,1.2994978,0.9247587
SerieA,2017-2018,Sassuolo,2017-08-20,5422,0.0,0,0.8167608,0.8126342,Genoa,0.0,0,1.0995829,0.86918366
SerieA,2017-2018,Inter,2017-08-20,5421,3.0,1,1.8113662,0.89574087,Fiorentina,0.0,0,1.24551,1.0650778
EPL,2017-2018,Tottenham,2017-08-20,1158,1.0,0,0.74896127,0.7161675,Chelsea,2.0,1,1.1354005,0.8126342
EPL,2017-2018,Huddersfield,2017-08-20,1157,1.0,1,1.5271304,0.9838141,Newcastle Utd,0.0,0,0.7848697,0.8126342
SerieA,2017-2018,Atalanta,2017-08-20,5416,0.0,0,1.1052666,0.8126342,Roma,1.0,1,0.9282757,0.8126342
Ligue1,2017-2018,Paris S-G,2017-08-20,2691,6.0,1,2.7893882,0.33130014,Toulouse,2.0,0,1.0391715,0.8126342
Ligue1,2017-2018,Marseille,2017-08-20,2690,1.0,0,1.2821953,0.9109913,Angers,1.0,0,0.9354384,0.8126342
Ligue1,2017-2018,Lille,2017-08-20,2689,0.0,0,0.612395,0.88131976,Caen,2.0,1,1.3761468,0.8126342
Bundesliga,2017-2018,M'Gladbach,2017-08-20,3974,1.0,1,2.3136168,0.8924344,Köln,0.0,0,1.2390736,0.9762686
Bundesliga,2017-2018,Freiburg,2017-08-20,3973,0.0,0,0.8900318,0.8126342,Eint Frankfurt,0.0,0,1.2243328,0.8126342
LaLiga,2017-2018,Athletic Club,2017-08-20,6939,0.0,0,0.972272,0.678676,Getafe,0.0,0,1.3033247,0.85162276
LaLiga,2017-2018,La Coruña,2017-08-20,6941,0.0,0,0.93858206,0.8126342,Real Madrid,3.0,1,2.8680596,0.6864187
LaLiga,2017-2018,Barcelona,2017-08-20,6940,2.0,1,1.3229702,0.7190495,Betis,0.0,0,1.3872542,1.1535001
EPL,2017-2018,Manchester City,2017-08-21,1159,1.0,0,0.9241348,0.7398298,Everton,1.0,0,1.1376548,0.82225883
LaLiga,2017-2018,Levante,2017-08-21,6942,1.0,1,0.9932343,0.970907,Villarreal,0.0,0,1.3135417,0.97862434
LaLiga,2017-2018,Málaga,2017-08-21,6943,0.0,0,0.89120597,0.8438773,Eibar,1.0,1,0.8582735,0.8292782
Bundesliga,2017-2018,Köln,2017-08-25,3975,1.0,0,1.2362168,0.6977031,Hamburger SV,3.0,1,1.0449483,0.8126342
LaLiga,2017-2018,Betis,2017-08-25,6945,2.0,1,0.9998633,1.2669973,Celta Vigo,1.0,0,0.9680325,0.85113585
LaLiga,2017-2018,Real Sociedad,2017-08-25,6944,3.0,1,1.309688,1.006542,Villarreal,0.0,0,0.9520363,0.8126342
Ligue1,2017-2018,Paris S-G,2017-08-25,2692,3.0,1,1.4439654,0.80432296,Saint-Étienne,0.0,0,1.304904,0.87117976
Bundesliga,2017-2018,Stuttgart,2017-08-26,3976,1.0,1,1.2228457,1.0426211,Mainz 05,0.0,0,0.96501577,0.91381806
Bundesliga,2017-2018,Eint Frankfurt,2017-08-26,3977,0.0,0,0.8932649,0.9541113,Wolfsburg,1.0,1,1.1270765,0.8126342
Ligue1,2017-2018,Nantes,2017-08-26,2693,0.0,0,1.35149,0.8126342,Lyon,0.0,0,1.4443547,0.7208647
Ligue1,2017-2018,Toulouse,2017-08-26,2694,3.0,1,0.90610695,0.8126342,Rennes,2.0,0,1.1738981,0.80985534
Ligue1,2017-2018,Caen,2017-08-26,2695,1.0,1,1.0374914,0.9141508,Metz,0.0,0,0.96582615,0.8126342
Ligue1,2017-2018,Amiens,2017-08-26,2696,3.0,1,1.5803235,0.82829237,Nice,0.0,0,1.1542809,0.7902497
Ligue1,2017-2018,Bordeaux,2017-08-26,2697,2.0,1,1.2751439,0.9890009,Troyes,1.0,0,1.0284405,1.1366999
Ligue1,2017-2018,Dijon,2017-08-26,2698,2.0,1,0.9309944,1.0883275,Montpellier,1.0,0,0.8769555,1.1172656
Bundesliga,2017-2018,Werder Bremen,2017-08-26,3978,0.0,0,0.7555129,0.8126342,Bayern Munich,2.0,1,2.552442,0.48614073
Bundesliga,2017-2018,Augsburg,2017-08-26,3979,2.0,0,1.4581267,0.90280056,M'Gladbach,2.0,0,1.7491028,0.8126342
Bundesliga,2017-2018,Leverkusen,2017-08-26,3980,2.0,0,0.9678037,0.918028,Hoffenheim,2.0,0,1.1680729,0.8126342
Bundesliga,2017-2018,Dortmund,2017-08-26,3981,2.0,1,1.6156721,0.5126083,Hertha BSC,0.0,0,1.109423,0.8126342
EPL,2017-2018,Bournemouth,2017-08-26,1160,1.0,0,0.7484299,0.8126342,Manchester City,2.0,1,1.3461764,0.8869858
EPL,2017-2018,Manchester Utd,2017-08-26,1165,2.0,1,2.0364728,0.8312696,Leicester City,0.0,0,1.0006335,0.82523537
EPL,2017-2018,Newcastle Utd,2017-08-26,1164,3.0,1,1.1695101,0.8126342,West Ham,0.0,0,0.8886484,1.1325753
EPL,2017-2018,Huddersfield,2017-08-26,1163,0.0,0,0.74684966,0.8143178,Southampton,0.0,0,0.8542044,0.8126342
LaLiga,2017-2018,Las Palmas,2017-08-26,6949,1.0,0,1.9956747,0.6799977,Atlético Madrid,5.0,1,1.4903198,0.94713163
SerieA,2017-2018,Roma,2017-08-26,5426,1.0,0,0.77336085,0.8126342,Inter,3.0,1,2.2270155,0.8126342
SerieA,2017-2018,Genoa,2017-08-26,5425,2.0,0,0.9513316,0.8833716,Juventus,4.0,1,2.7664,0.39150655
SerieA,2017-2018,Benevento,2017-08-26,5424,0.0,0,0.77042747,0.782853,Bologna,1.0,1,1.1501949,0.78923935
EPL,2017-2018,Crystal Palace,2017-08-26,1161,0.0,0,1.2078843,0.7779373,Swansea City,2.0,1,0.8596073,0.8993541
LaLiga,2017-2018,Levante,2017-08-26,6948,2.0,0,1.0658777,1.0324609,La Coruña,2.0,0,1.5223674,0.8126342
LaLiga,2017-2018,Girona,2017-08-26,6947,1.0,1,0.7535918,0.96078205,Málaga,0.0,0,0.93938094,0.8542801
LaLiga,2017-2018,Alavés,2017-08-26,6946,0.0,0,1.1562278,0.8126342,Barcelona,2.0,1,1.938148,0.84326166
EPL,2017-2018,Watford,2017-08-26,1162,0.0,0,0.8506143,0.8126342,Brighton,0.0,0,2.0139842,1.0451423
Bundesliga,2017-2018,RB Leipzig,2017-08-27,3982,4.0,1,2.2951603,0.51228946,Freiburg,1.0,0,1.1091832,0.8126342
Bundesliga,2017-2018,Hannover 96,2017-08-27,3983,1.0,1,0.99126804,0.8126342,Schalke 04,0.0,0,0.94862,0.8916393
EPL,2017-2018,Chelsea,2017-08-27,1167,2.0,1,2.8650398,0.43363893,Everton,0.0,0,1.2442489,1.0763094
SerieA,2017-2018,Napoli,2017-08-27,5430,3.0,1,1.4795561,0.8229858,Atalanta,1.0,0,1.0877004,0.8133373
SerieA,2017-2018,Fiorentina,2017-08-27,5431,1.0,0,1.4985906,0.91398805,Sampdoria,2.0,1,1.1155461,0.8126342
SerieA,2017-2018,Milan,2017-08-27,5432,2.0,1,1.2876363,0.8655949,Cagliari,1.0,0,0.950192,1.0722169
LaLiga,2017-2018,Eibar,2017-08-27,6951,0.0,0,0.6782833,1.0161147,Athletic Club,1.0,1,0.82072437,0.8126342
Ligue1,2017-2018,Monaco,2017-08-27,2701,6.0,1,1.2840378,0.8427843,Marseille,1.0,0,1.5976977,1.0990685
Ligue1,2017-2018,Angers,2017-08-27,2700,1.0,0,0.7387142,0.8126342,Lille,1.0,0,0.9210216,0.847849
Ligue1,2017-2018,Guingamp,2017-08-27,2699,2.0,1,1.5266382,0.8126342,Strasbourg,0.0,0,0.92046994,0.8126342
SerieA,2017-2018,SPAL,2017-08-27,5429,3.0,1,1.5562553,0.9175811,Udinese,2.0,0,1.3150485,0.84798604
LaLiga,2017-2018,Real Madrid,2017-08-27,6953,2.0,0,2.0314045,0.8490782,Valencia,2.0,0,1.506361,0.8126342
LaLiga,2017-2018,Espanyol,2017-08-27,6950,0.0,0,0.7487503,0.9272744,Leganés,1.0,1,1.675028,0.79279095
EPL,2017-2018,West Brom,2017-08-27,1166,1.0,0,1.0795846,0.8889593,Stoke City,1.0,0,1.1738355,0.9700705
SerieA,2017-2018,Chievo,2017-08-27,5428,1.0,0,1.3077264,0.8126342,Lazio,2.0,1,1.1545271,0.9083209
SerieA,2017-2018,Crotone,2017-08-27,5433,0.0,0,0.99151474,0.8126342,Hellas Verona,0.0,0,0.79881334,0.8875745
LaLiga,2017-2018,Getafe,2017-08-27,6952,0.0,0,0.8519349,0.8126342,Sevilla,1.0,1,1.3083787,0.84307164
EPL,2017-2018,Tottenham,2017-08-27,1168,1.0,0,0.8310579,0.7661922,Burnley,1.0,0,1.0587533,0.8126342
EPL,2017-2018,Liverpool,2017-08-27,1169,4.0,1,1.6080726,0.9462794,Arsenal,0.0,0,1.4252409,1.0293292
SerieA,2017-2018,Torino,2017-08-27,5427,3.0,1,0.93376595,0.898855,Sassuolo,0.0,0,0.76406157,0.8126342
LaLiga,2017-2018,Leganés,2017-09-08,6954,1.0,0,0.64421165,0.8158753,Getafe,2.0,1,0.97818583,0.8126342
Ligue1,2017-2018,Lille,2017-09-08,2702,0.0,0,1.1163218,0.8126342,Bordeaux,0.0,0,1.5910543,0.8514353
Bundesliga,2017-2018,Hamburger SV,2017-09-08,3984,0.0,0,1.0252794,0.8126342,RB Leipzig,2.0,1,1.5499091,0.8126342
Ligue1,2017-2018,Metz,2017-09-08,2703,1.0,0,1.1530654,0.8126342,Paris S-G,5.0,1,3.8503847,0.22498262
Ligue1,2017-2018,Strasbourg,2017-09-09,2705,0.0,0,0.861397,0.9566288,Amiens,1.0,1,1.1664765,0.8126342
Bundesliga,2017-2018,M'Gladbach,2017-09-09,3985,0.0,0,0.84514165,0.8858648,Eint Frankfurt,1.0,1,1.3732882,0.8126342
Bundesliga,2017-2018,Mainz 05,2017-09-09,3986,3.0,1,0.72599465,1.0647407,Leverkusen,1.0,0,1.4436264,0.81871897
Bundesliga,2017-2018,Wolfsburg,2017-09-09,3987,1.0,0,0.8927141,0.8239499,Hannover 96,1.0,0,0.91525716,0.8126342
Bundesliga,2017-2018,Augsburg,2017-09-09,3988,3.0,1,2.2111087,0.8126342,Köln,0.0,0,0.97343576,0.7865163
Bundesliga,2017-2018,Freiburg,2017-09-09,3989,0.0,0,1.1092763,0.8126342,Dortmund,0.0,0,1.172209,0.0
Bundesliga,2017-2018,Hoffenheim,2017-09-09,3990,2.0,1,1.031845,0.8126342,Bayern Munich,0.0,0,1.4121978,0.8109652
Ligue1,2017-2018,Montpellier,2017-09-09,2706,0.0,0,0.73493934,0.8640947,Nantes,1.0,1,1.2233971,0.8126342
LaLiga,2017-2018,Valencia,2017-09-09,6956,0.0,0,1.0944073,0.9664926,Atlético Madrid,0.0,0,1.5005105,0.8126342
LaLiga,2017-2018,Sevilla,2017-09-09,6957,3.0,1,1.9355423,0.75092274,Eibar,0.0,0,0.60917044,0.8126342
LaLiga,2017-2018,Barcelona,2017-09-09,6958,5.0,1,2.3268983,0.73298824,Espanyol,0.0,0,0.9154735,0.96384025
Ligue1,2017-2018,Caen,2017-09-09,2708,2.0,1,0.97881925,0.8338865,Dijon,1.0,0,1.058845,0.81549734
Ligue1,2017-2018,Troyes,2017-09-09,2707,0.0,0,0.7809784,0.9244591,Toulouse,0.0,0,0.79926246,1.0339357
LaLiga,2017-2018,Real Madrid,2017-09-09,6955,1.0,0,1.361482,0.7220527,Levante,1.0,0,1.0067358,0.8126342
Ligue1,2017-2018,Nice,2017-09-09,2704,4.0,1,1.5791574,1.0073931,Monaco,0.0,0,0.8349107,1.1481225
EPL,2017-2018,Manchester City,2017-09-09,1170,5.0,1,1.680088,0.4684198,Liverpool,0.0,0,1.1333079,0.9542491
EPL,2017-2018,Southampton,2017-09-09,1171,0.0,0,0.91883,0.958921,Watford,2.0,1,1.0002118,0.8126342
EPL,2017-2018,Brighton,2017-09-09,1172,3.0,1,1.0499434,0.8126342,West Brom,1.0,0,1.1909852,0.9347317
EPL,2017-2018,Leicester City,2017-09-09,1173,1.0,0,0.8512453,0.8865017,Chelsea,2.0,1,1.5863523,0.8883568
EPL,2017-2018,Everton,2017-09-09,1174,0.0,0,0.83158225,1.0580288,Tottenham,3.0,1,1.3297665,0.8884581
EPL,2017-2018,Arsenal,2017-09-09,1175,3.0,1,1.7191671,0.7857322,Bournemouth,0.0,0,1.0203332,1.0134244
EPL,2017-2018,Stoke City,2017-09-09,1176,2.0,0,0.92913157,0.8126342,Manchester Utd,2.0,0,1.3077635,0.780977
SerieA,2017-2018,Juventus,2017-09-09,5434,3.0,1,1.9391098,0.8325703,Chievo,0.0,0,1.0605094,0.9884471
LaLiga,2017-2018,Athletic Club,2017-09-10,6960,2.0,1,0.9805529,1.1587397,Girona,0.0,0,0.79881334,1.1085408
Bundesliga,2017-2018,Schalke 04,2017-09-10,3992,3.0,1,1.2029417,0.8126342,Stuttgart,1.0,0,1.5130866,0.73707795
LaLiga,2017-2018,Celta Vigo,2017-09-10,6961,1.0,1,1.3304286,0.9251205,Alavés,0.0,0,0.99319124,0.8126342
LaLiga,2017-2018,Villarreal,2017-09-10,6962,3.0,1,2.110053,0.8560487,Betis,1.0,0,1.2527946,1.1232691
Ligue1,2017-2018,Marseille,2017-09-10,2711,1.0,0,1.6032186,0.776009,Rennes,3.0,1,1.648994,0.8126342
Ligue1,2017-2018,Lyon,2017-09-10,2710,2.0,1,1.4697585,0.94459844,Guingamp,1.0,0,1.1816127,0.8126342
Ligue1,2017-2018,Saint-Étienne,2017-09-10,2709,1.0,0,1.617235,0.8126342,Angers,1.0,0,1.5814917,0.9064095
SerieA,2017-2018,Bologna,2017-09-10,5442,0.0,0,0.8912047,1.0081836,Napoli,3.0,1,2.723917,0.17576206
SerieA,2017-2018,Benevento,2017-09-10,5441,0.0,0,1.4036882,0.8126342,Torino,1.0,1,2.0783324,0.98718077
SerieA,2017-2018,Lazio,2017-09-10,5440,4.0,1,1.8157386,0.89252794,Milan,1.0,0,0.84246504,0.7414674
SerieA,2017-2018,Atalanta,2017-09-10,5439,2.0,1,1.0522753,0.8126342,Sassuolo,1.0,0,0.9159315,0.8126342
SerieA,2017-2018,Udinese,2017-09-10,5438,1.0,1,0.8357157,0.7996964,Genoa,0.0,0,1.0293626,0.68768877
SerieA,2017-2018,Cagliari,2017-09-10,5437,1.0,1,0.8684965,0.8126342,Crotone,0.0,0,0.9454981,0.8126342
SerieA,2017-2018,Hellas Verona,2017-09-10,5436,0.0,0,0.98577553,0.8618728,Fiorentina,5.0,1,2.7699819,0.768341
Bundesliga,2017-2018,Hertha BSC,2017-09-10,3991,1.0,0,0.96255994,0.8665598,Werder Bremen,1.0,0,1.2097031,0.8298873
SerieA,2017-2018,Inter,2017-09-10,5435,2.0,1,3.7506251,0.435892,SPAL,0.0,0,1.7005184,0.7959445
LaLiga,2017-2018,La Coruña,2017-09-10,6959,2.0,0,0.8526064,0.8126342,Real Sociedad,4.0,1,1.6189656,0.8126342
EPL,2017-2018,Swansea City,2017-09-10,1178,0.0,0,0.962632,1.0093307,Newcastle Utd,1.0,1,0.7738418,0.8126342
EPL,2017-2018,Burnley,2017-09-10,1177,1.0,1,0.8799948,0.8126342,Crystal Palace,0.0,0,0.7078047,0.8126342
EPL,2017-2018,West Ham,2017-09-11,1179,2.0,1,0.619171,0.8126342,Huddersfield,0.0,0,0.8353282,0.8126342
LaLiga,2017-2018,Málaga,2017-09-11,6963,1.0,0,1.121348,0.8572787,Las Palmas,3.0,1,1.4959818,0.8126342
Ligue1,2017-2018,Toulouse,2017-09-15,2712,0.0,0,0.9822912,0.8126342,Bordeaux,1.0,1,1.1112038,0.8126342
EPL,2017-2018,Bournemouth,2017-09-15,1180,2.0,1,2.2063007,0.53809845,Brighton,1.0,0,0.9145597,0.8126342
LaLiga,2017-2018,Eibar,2017-09-15,6964,1.0,1,0.6939003,0.8767503,Leganés,0.0,0,0.8414127,0.8126342
Bundesliga,2017-2018,Hannover 96,2017-09-15,3993,2.0,1,1.367364,0.92128277,Hamburger SV,0.0,0,0.793678,0.9336626
SerieA,2017-2018,Crotone,2017-09-16,5443,0.0,0,0.8832427,0.8126342,Inter,2.0,1,1.3079097,0.6224319
SerieA,2017-2018,Fiorentina,2017-09-16,5444,2.0,1,0.83347064,1.0634866,Bologna,1.0,0,0.8546942,0.89043915
SerieA,2017-2018,Roma,2017-09-16,5445,3.0,1,2.2899604,0.44343257,Hellas Verona,0.0,0,1.8757277,0.8126342
LaLiga,2017-2018,Atlético Madrid,2017-09-16,6968,1.0,1,1.3704917,0.8045769,Málaga,0.0,0,1.2585604,0.8126342
LaLiga,2017-2018,Betis,2017-09-16,6967,2.0,1,0.9193537,1.0669622,La Coruña,1.0,0,1.121169,0.8126342
LaLiga,2017-2018,Getafe,2017-09-16,6966,1.0,0,0.7456653,0.9368727,Barcelona,2.0,1,1.9519322,0.59314805
EPL,2017-2018,Liverpool,2017-09-16,1182,1.0,0,1.583266,0.7227468,Burnley,1.0,0,1.041341,0.8126342
EPL,2017-2018,Watford,2017-09-16,1183,0.0,0,1.2983289,0.89202106,Manchester City,6.0,1,2.7866728,0.51325166
EPL,2017-2018,West Brom,2017-09-16,1184,0.0,0,0.8518228,0.8126342,West Ham,0.0,0,0.6047605,1.1701288
EPL,2017-2018,Huddersfield,2017-09-16,1185,1.0,0,0.80547196,0.9455216,Leicester City,1.0,0,0.9259666,0.8126342
EPL,2017-2018,Newcastle Utd,2017-09-16,1186,2.0,1,1.0039749,0.8126342,Stoke City,1.0,0,0.7638147,0.8126342
EPL,2017-2018,Tottenham,2017-09-16,1187,0.0,0,0.9493708,0.58942807,Swansea City,0.0,0,0.93924,0.8126342
Bundesliga,2017-2018,Werder Bremen,2017-09-16,3995,1.0,0,0.90841717,0.8126342,Schalke 04,2.0,1,1.6126544,0.9053736
Bundesliga,2017-2018,Stuttgart,2017-09-16,3996,1.0,1,1.0296946,0.8865595,Wolfsburg,0.0,0,1.5558532,0.74168825
Bundesliga,2017-2018,Eint Frankfurt,2017-09-16,3997,1.0,0,1.0648911,0.93626475,Augsburg,2.0,1,1.1579483,0.8126342
Bundesliga,2017-2018,RB Leipzig,2017-09-16,3998,2.0,0,0.91734976,0.87126786,M'Gladbach,2.0,0,1.3068337,0.8126342
Bundesliga,2017-2018,Bayern Munich,2017-09-16,3994,4.0,1,2.294127,0.38086128,Mainz 05,0.0,0,1.1918658,0.8126342
LaLiga,2017-2018,Levante,2017-09-16,6965,1.0,0,0.9685182,0.99631387,Valencia,1.0,0,1.0488081,0.8126342
Ligue1,2017-2018,Guingamp,2017-09-16,2714,1.0,1,0.9180531,0.8126342,Lille,0.0,0,1.3389858,0.9643786
Ligue1,2017-2018,Dijon,2017-09-16,2715,0.0,0,0.94986737,0.96748173,Saint-Étienne,1.0,1,1.2345759,0.8126342
