League,Season,Team_Home,Date,game_id,Goal_Home,Win_Home,o_rating_Home,d_rating_Home,Team_Away,Goal_Away,Win_Away,o_rating_Away,d_rating_Away
Ligue1,2017-2018,Monaco,2017-08-04,2662,3.0,1,1.1225035,0.8845637,Toulouse,2.0,0,0.9547083,0.69995
Ligue1,2017-2018,Paris S-G,2017-08-05,2663,2.0,1,2.3266368,0.771779,Amiens,0.0,0,0.84781843,0.8501457
Ligue1,2017-2018,Saint-Étienne,2017-08-05,2664,1.0,1,1.3905797,0.86377984,Nice,0.0,0,1.7892348,0.70990145
Ligue1,2017-2018,Montpellier,2017-08-05,2665,1.0,1,0.54157144,0.93958044,Caen,0.0,0,0.930653,0.9101187
Ligue1,2017-2018,Metz,2017-08-05,2666,1.0,0,0.9097149,0.85846716,Guingamp,3.0,1,1.4390959,0.7779012
Ligue1,2017-2018,Lyon,2017-08-05,2667,4.0,1,1.902029,0.8845637,Strasbourg,0.0,0,0.82797444,0.928606
Ligue1,2017-2018,Troyes,2017-08-05,2668,1.0,0,1.1594106,0.8079039,Rennes,1.0,0,0.8328184,1.0121943
Ligue1,2017-2018,Lille,2017-08-06,2669,3.0,1,0.8937612,0.8845637,Nantes,0.0,0,1.1107988,0.8266926
Ligue1,2017-2018,Marseille,2017-08-06,2671,3.0,1,2.2457998,0.8864101,Dijon,0.0,0,1.3589997,0.9692389
Ligue1,2017-2018,Angers,2017-08-06,2670,2.0,0,0.99013114,0.9248873,Bordeaux,2.0,0,0.7212197,0.9362181
Ligue1,2017-2018,Nice,2017-08-11,2672,1.0,0,1.4367086,0.8457982,Troyes,2.0,1,1.7123657,0.76713234
Ligue1,2017-2018,Rennes,2017-08-11,2673,1.0,0,0.8003169,0.88724583,Lyon,2.0,1,1.7346306,0.9010526
EPL,2017-2018,Arsenal,2017-08-11,1140,4.0,1,1.70679,0.82425565,Leicester City,3.0,0,0.802659,0.80096036
Ligue1,2017-2018,Bordeaux,2017-08-12,2678,2.0,1,2.5274613,0.7726453,Metz,0.0,0,1.2418485,0.7736565
Ligue1,2017-2018,Caen,2017-08-12,2677,0.0,0,0.7814735,0.8057217,Saint-Étienne,1.0,1,0.66113067,0.75063473
Ligue1,2017-2018,Nantes,2017-08-12,2674,0.0,0,1.0382783,0.6656976,Marseille,1.0,1,1.5614386,0.9272803
Ligue1,2017-2018,Amiens,2017-08-12,2675,0.0,0,1.0695479,0.8845637,Angers,2.0,1,0.93817484,0.8198033
Ligue1,2017-2018,Toulouse,2017-08-12,2676,1.0,1,0.5582959,0.77266777,Montpellier,0.0,0,0.6939441,0.8344783
EPL,2017-2018,Brighton,2017-08-12,1147,0.0,0,0.91009635,0.7516285,Manchester City,2.0,1,1.6185142,0.6234965
EPL,2017-2018,Watford,2017-08-12,1141,3.0,0,0.7616462,0.95910436,Liverpool,3.0,0,0.68234193,0.8993198
EPL,2017-2018,West Brom,2017-08-12,1142,1.0,1,0.97218007,0.75686115,Bournemouth,0.0,0,1.4169595,0.93834144
EPL,2017-2018,Everton,2017-08-12,1143,1.0,1,0.75665516,0.947113,Stoke City,0.0,0,0.52304137,0.78832614
EPL,2017-2018,Southampton,2017-08-12,1144,0.0,0,1.0818326,0.8783843,Swansea City,0.0,0,0.71418935,1.0229917
EPL,2017-2018,Chelsea,2017-08-12,1145,2.0,0,1.489893,0.8845637,Burnley,3.0,1,0.6569607,0.98837006
EPL,2017-2018,Crystal Palace,2017-08-12,1146,0.0,0,0.80359703,0.90971226,Huddersfield,3.0,1,0.8830279,0.7851804
Ligue1,2017-2018,Dijon,2017-08-13,2680,1.0,0,0.98442066,0.9091337,Monaco,4.0,1,1.1981542,0.9792086
Ligue1,2017-2018,Strasbourg,2017-08-13,2679,3.0,1,1.6787549,0.9870414,Lille,0.0,0,0.80490863,0.85525465
EPL,2017-2018,Manchester Utd,2017-08-13,1149,4.0,1,2.2664013,0.729481,West Ham,0.0,0,0.8665376,1.0506821
Ligue1,2017-2018,Guingamp,2017-08-13,2681,0.0,0,1.0445167,0.83751094,Paris S-G,3.0,1,3.15713,0.554305
EPL,2017-2018,Newcastle Utd,2017-08-13,1148,0.0,0,0.9708632,0.8554181,Tottenham,2.0,1,3.586558,0.057356775
Ligue1,2017-2018,Metz,2017-08-18,2682,0.0,0,1.4285445,0.9311318,Monaco,1.0,1,1.1868634,0.8845637
Bundesliga,2017-2018,Bayern Munich,2017-08-18,3966,3.0,1,1.8322041,0.886793,Leverkusen,1.0,0,1.7463057,0.8845637
LaLiga,2017-2018,Leganés,2017-08-18,6934,1.0,1,0.86499107,0.78709954,Alavés,0.0,0,0.87166715,0.92359877
LaLiga,2017-2018,Valencia,2017-08-18,6935,1.0,1,1.2222095,0.60237074,Las Palmas,0.0,0,1.5859237,0.6669123
Ligue1,2017-2018,Montpellier,2017-08-19,2684,1.0,0,0.6114619,0.9413537,Strasbourg,1.0,0,1.4303858,0.9190935
