Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att_Passes,Cmp%,Prog_Passes,Carries,Prog_2_Carries,Succ,Att_2_Dribbles,Match Report
2017-2018,2017-08-12,Sat,Premier League,Matchweek 1,Home,W 1–0,West Brom,Bournemouth,Y,RW,71,0,0,0,0,2,0,0,0,35,11,0,1,2,0.0,0.0,0.2,4,0,17,25,68.0,4,24,8,1,2,Match Report
2017-2018,2017-08-19,Sat,Premier League,Matchweek 2,Away,W 1–0,West Brom,Burnley,Y,RM,90,0,1,0,0,1,0,0,0,40,11,1,2,3,0.0,0.0,0.2,3,0,8,20,40.0,0,24,4,2,4,Match Report
2017-2018,2017-08-22,Tue,EFL Cup,Second round,Away,W 3–1,West Brom,Acc'ton Stanley,Y,AM,90,1,1,0,0,2,1,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2017-2018,2017-08-27,Sun,Premier League,Matchweek 3,Home,D 1–1,West Brom,Stoke City,Y,RW,73,0,0,0,0,0,0,0,0,24,8,1,0,2,0.0,0.0,0.0,1,0,9,19,47.4,0,14,2,2,3,Match Report
2017-2018,2017-09-01,Fri,WCQ — UEFA (M),First round,Away,W 3–0,sco Scotland,lt Lithuania,Y,AM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,Match Report
2017-2018,2017-09-04,Mon,WCQ — UEFA (M),First round,Home,W 2–0,sco Scotland,mt Malta,Y,LW,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,Match Report
2017-2018,2017-09-09,Sat,Premier League,Matchweek 4,Away,L 1–3,West Brom,Brighton,Y,"RW,LW",90,0,0,0,0,2,0,0,0,35,5,0,0,0,0.0,0.0,0.0,2,1,17,28,60.7,1,28,9,1,1,Match Report
2017-2018,2017-09-16,Sat,Premier League,Matchweek 5,Home,D 0–0,West Brom,West Ham,Y,"LW,RW",75,0,0,0,0,1,0,0,0,27,24,1,2,2,0.0,0.0,0.3,2,0,12,17,70.6,2,17,4,0,2,Match Report
2017-2018,2017-09-20,Wed,EFL Cup,Third round,Home,L 1–2,West Brom,Manchester City,N,,29,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2017-2018,2017-09-25,Mon,Premier League,Matchweek 6,Away,L 0–2,West Brom,Arsenal,N,"RW,RM",17,0,0,0,0,0,0,0,0,11,2,0,0,0,0.0,0.0,0.0,0,0,4,9,44.4,1,7,1,0,0,Match Report
2017-2018,2017-09-30,Sat,Premier League,Matchweek 7,Home,D 2–2,West Brom,Watford,Y,RW,57,0,0,0,0,2,1,0,0,28,15,2,0,1,0.1,0.1,0.0,0,0,9,18,50.0,1,18,2,1,1,Match Report
2017-2018,2017-10-05,Thu,WCQ — UEFA (M),First round,Home,W 1–0,sco Scotland,sk Slovakia,Y,FW,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,Match Report
2017-2018,2017-10-08,Sun,WCQ — UEFA (M),First round,Away,D 2–2,sco Scotland,si Slovenia,Y,RM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,Match Report
2017-2018,2017-10-16,Mon,Premier League,Matchweek 8,Away,D 1–1,West Brom,Leicester City,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2017-2018,2017-10-21,Sat,Premier League,Matchweek 9,Away,L 0–1,West Brom,Southampton,N,"AM,LW",14,0,0,0,0,0,0,0,0,6,1,0,0,0,0.0,0.0,0.0,0,0,4,5,80.0,1,4,0,0,0,Match Report
2017-2018,2017-10-28,Sat,Premier League,Matchweek 10,Home,L 2–3,West Brom,Manchester City,N,RW,23,1,0,0,0,1,1,0,0,8,4,0,0,1,0.4,0.4,0.0,0,0,3,5,60.0,0,6,0,0,1,Match Report
2017-2018,2017-11-04,Sat,Premier League,Matchweek 11,Away,L 0–1,West Brom,Huddersfield,N,CB,32,0,0,0,0,1,1,0,0,21,2,0,0,0,0.0,0.0,0.0,1,0,13,15,86.7,0,15,2,0,0,Match Report
2017-2018,2017-11-09,Thu,Friendlies (M),Friendlies (M),Home,L 0–1,sco Scotland,nl Netherlands,Y,FW,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,Match Report
2017-2018,2017-11-18,Sat,Premier League,Matchweek 12,Home,L 0–4,West Brom,Chelsea,Y,"WB,LW",83,0,0,0,0,1,0,0,0,42,25,0,0,1,0.0,0.0,0.1,2,0,19,33,57.6,0,30,6,0,3,Match Report
2017-2018,2017-11-25,Sat,Premier League,Matchweek 13,Away,D 1–1,West Brom,Tottenham,Y,RW,90,0,0,0,0,1,0,0,0,43,27,1,5,4,0.0,0.0,0.2,1,0,13,27,48.1,2,26,5,2,4,Match Report
2017-2018,2017-11-28,Tue,Premier League,Matchweek 14,Home,D 2–2,West Brom,Newcastle Utd,Y,RM,90,0,1,0,0,0,0,0,0,48,14,2,2,3,0.0,0.0,0.2,1,1,21,34,61.8,6,37,4,2,6,Match Report
2017-2018,2017-12-26,Tue,Premier League,Matchweek 20,Home,D 0–0,West Brom,Everton,Y,RM,87,0,0,0,0,1,0,0,0,60,11,0,1,1,0.1,0.1,0.4,4,0,30,48,62.5,2,41,12,3,7,Match Report
2017-2018,2017-12-31,Sun,Premier League,Matchweek 21,Home,D 1–1,West Brom,Arsenal,Y,RB,71,0,0,0,0,2,0,0,0,44,2,1,2,2,0.0,0.0,0.2,5,0,19,28,67.9,0,33,3,4,5,Match Report
2017-2018,2018-01-13,Sat,Premier League,Matchweek 23,Home,W 2–0,West Brom,Brighton,Y,RM,90,0,0,0,0,2,0,0,0,55,9,0,5,2,0.0,0.0,0.2,5,0,27,40,67.5,2,34,4,0,2,Match Report
2017-2018,2018-01-20,Sat,Premier League,Matchweek 24,Away,D 1–1,West Brom,Everton,Y,"RM,RW",90,0,0,0,0,3,1,0,0,49,18,0,0,7,0.2,0.2,0.2,3,0,20,27,74.1,2,36,2,5,10,Match Report
2017-2018,2018-01-27,Sat,FA Cup,Fourth round,Away,W 3–2,West Brom,Liverpool,N,,52,0,0,0,0,2,1,0,0,,,,1,,,,,,,,,,,,,,,Match Report
2017-2018,2018-01-31,Wed,Premier League,Matchweek 25,Away,L 0–3,West Brom,Manchester City,N,RM,36,0,0,0,0,1,1,1,0,9,2,0,0,0,0.1,0.1,0.0,1,0,1,4,25.0,0,10,3,2,2,Match Report
2017-2018,2018-02-03,Sat,Premier League,Matchweek 26,Home,L 2–3,West Brom,Southampton,Y,RW,90,0,0,0,0,1,0,1,0,39,15,2,0,1,0.0,0.0,0.0,0,0,15,29,51.7,1,30,8,5,5,Match Report
2017-2018,2018-02-12,Mon,Premier League,Matchweek 27,Away,L 0–3,West Brom,Chelsea,Y,"RM,RB",90,0,0,0,0,0,0,0,0,62,10,0,3,1,0.0,0.0,0.3,3,0,35,52,67.3,6,46,5,1,5,Match Report
2017-2018,2018-02-17,Sat,FA Cup,Fifth round,Home,L 1–2,West Brom,Southampton,Y,RM,88,0,0,0,0,3,0,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2017-2018,2018-02-24,Sat,Premier League,Matchweek 28,Home,L 1–2,West Brom,Huddersfield,Y,RW,80,0,0,0,0,0,0,0,0,33,6,0,0,0,0.0,0.0,0.4,3,0,14,25,56.0,0,20,2,3,6,Match Report
2017-2018,2018-03-03,Sat,Premier League,Matchweek 29,Away,L 0–1,West Brom,Watford,Y,RW,90,0,0,0,0,0,0,0,0,42,21,1,2,2,0.0,0.0,0.5,4,0,17,32,53.1,2,27,4,1,2,Match Report
