Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att_Passes,Cmp%,Prog_Passes,Carries,Prog_2_Carries,Succ,Att_2_Dribbles,Match Report
2017-2018,2017-08-13,Sun,Premier League,Matchweek 1,Away,L 0–4,West Ham,Manchester Utd,Y,CB,90,0,0,0,0,0,0,1,0,50,2,0,1,0,0.0,0.0,0.0,1,0,37,46,80.4,6,32,2,0,0,Match Report
2017-2018,2017-08-19,Sat,Premier League,Matchweek 2,Away,L 2–3,West Ham,Southampton,Y,CB,90,0,0,0,0,0,0,0,0,45,5,0,0,3,0.0,0.0,0.0,0,0,27,37,73.0,2,22,0,0,0,Match Report
2017-2018,2017-08-23,Wed,EFL Cup,Second round,Away,W 2–0,West Ham,Cheltenham,Y,CB,90,0,0,0,0,1,1,0,0,,,,2,,,,,,,,,,,,,,,Match Report
2017-2018,2017-08-26,Sat,Premier League,Matchweek 3,Away,L 0–3,West Ham,Newcastle Utd,Y,CB,90,0,0,0,0,0,0,0,0,82,11,3,0,1,0.0,0.0,0.0,1,0,59,77,76.6,1,56,1,0,0,Match Report
2017-2018,2017-09-11,Mon,Premier League,Matchweek 4,Home,W 2–0,West Ham,Huddersfield,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2017-2018,2017-09-16,Sat,Premier League,Matchweek 5,Away,D 0–0,West Ham,West Brom,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2017-2018,2017-09-19,Tue,EFL Cup,Third round,Home,W 3–0,West Ham,Bolton,Y,CB,90,1,0,0,0,1,1,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2017-2018,2017-09-23,Sat,Premier League,Matchweek 6,Home,L 2–3,West Ham,Tottenham,Y,CB,90,0,0,0,0,0,0,0,0,60,12,1,4,1,0.0,0.0,0.0,1,0,38,49,77.6,1,37,0,0,0,Match Report
2017-2018,2017-09-30,Sat,Premier League,Matchweek 7,Home,W 1–0,West Ham,Swansea City,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2017-2018,2017-10-14,Sat,Premier League,Matchweek 8,Away,D 1–1,West Ham,Burnley,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2017-2018,2017-10-20,Fri,Premier League,Matchweek 9,Home,L 0–3,West Ham,Brighton,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2017-2018,2017-10-25,Wed,EFL Cup,Fourth round,Away,W 3–2,West Ham,Tottenham,Y,CB,90,1,0,0,0,1,1,0,0,,,,2,,,,,,,,,,,,,,,Match Report
2017-2018,2017-10-28,Sat,Premier League,Matchweek 10,Away,D 2–2,West Ham,Crystal Palace,Y,CB,90,0,0,0,0,1,0,0,0,38,8,1,0,1,0.1,0.1,0.0,1,0,18,24,75.0,2,15,3,0,0,Match Report
2017-2018,2017-11-04,Sat,Premier League,Matchweek 11,Home,L 1–4,West Ham,Liverpool,Y,CB,90,0,0,0,0,0,0,0,0,51,5,1,4,3,0.0,0.0,0.0,0,0,28,41,68.3,3,29,5,1,1,Match Report
2017-2018,2017-11-19,Sun,Premier League,Matchweek 12,Away,L 0–2,West Ham,Watford,Y,CB,90,0,0,0,0,0,0,0,0,64,11,2,8,2,0.0,0.0,0.0,0,0,39,50,78.0,4,38,2,0,0,Match Report
2017-2018,2017-11-24,Fri,Premier League,Matchweek 13,Home,D 1–1,West Ham,Leicester City,Y,CB,90,0,0,0,0,1,1,0,0,38,2,0,0,0,0.3,0.3,0.0,0,0,32,35,91.4,5,25,1,0,0,Match Report
2017-2018,2017-11-29,Wed,Premier League,Matchweek 14,Away,L 0–4,West Ham,Everton,Y,CB,90,0,0,0,0,0,0,0,0,83,2,1,3,0,0.0,0.0,0.0,0,0,59,71,83.1,4,55,9,0,0,Match Report
2017-2018,2017-12-03,Sun,Premier League,Matchweek 15,Away,L 1–2,West Ham,Manchester City,Y,CB,90,1,0,0,0,1,1,0,0,18,7,2,1,1,0.1,0.1,0.0,1,0,7,9,77.8,0,3,0,0,0,Match Report
2017-2018,2017-12-09,Sat,Premier League,Matchweek 16,Home,W 1–0,West Ham,Chelsea,Y,CB,90,0,0,0,0,0,0,0,0,30,3,3,3,3,0.0,0.0,0.0,1,0,13,14,92.9,1,13,1,0,0,Match Report
2017-2018,2017-12-13,Wed,Premier League,Matchweek 17,Home,D 0–0,West Ham,Arsenal,Y,CB,90,0,0,0,0,0,0,0,0,30,8,2,0,1,0.0,0.0,0.0,0,0,14,19,73.7,0,15,0,0,0,Match Report
2017-2018,2017-12-16,Sat,Premier League,Matchweek 18,Away,W 3–0,West Ham,Stoke City,Y,CB,90,0,0,0,0,0,0,0,0,21,2,0,1,1,0.0,0.0,0.0,0,0,13,15,86.7,0,7,1,0,0,Match Report
2017-2018,2017-12-19,Tue,EFL Cup,Quarter-finals,Away,L 0–1,West Ham,Arsenal,Y,CB,90,0,0,0,0,0,0,0,0,,,,1,,,,,,,,,,,,,,,Match Report
2017-2018,2017-12-23,Sat,Premier League,Matchweek 19,Home,L 2–3,West Ham,Newcastle Utd,Y,CB,90,0,0,0,0,2,0,0,0,55,4,1,0,1,0.0,0.0,0.0,2,0,40,50,80.0,2,28,2,0,0,Match Report
2017-2018,2017-12-26,Tue,Premier League,Matchweek 20,Away,D 3–3,West Ham,Bournemouth,Y,CB,90,0,0,0,0,0,0,1,0,38,6,0,2,1,0.0,0.0,0.0,1,0,26,33,78.8,2,21,1,0,0,Match Report
2017-2018,2018-01-02,Tue,Premier League,Matchweek 22,Home,W 2–1,West Ham,West Brom,Y,CB,90,0,0,0,0,0,0,0,0,55,4,0,4,1,0.0,0.0,0.0,0,0,39,44,88.6,2,35,1,0,0,Match Report
2017-2018,2018-01-04,Thu,Premier League,Matchweek 21,Away,D 1–1,West Ham,Tottenham,Y,CB,90,0,0,0,0,0,0,0,0,29,10,0,2,2,0.0,0.0,0.0,0,0,11,19,57.9,1,9,0,0,0,Match Report
2017-2018,2018-01-07,Sun,FA Cup,Third round,Away,D 0–0,West Ham,Shrewsbury,Y,CB,90,0,0,0,0,0,0,0,0,,,,2,,,,,,,,,,,,,,,Match Report
2017-2018,2018-01-13,Sat,Premier League,Matchweek 23,Away,W 4–1,West Ham,Huddersfield,Y,CB,90,0,0,0,0,1,0,0,0,30,2,0,3,1,0.1,0.1,0.0,1,1,11,16,68.8,0,10,0,0,0,Match Report
2017-2018,2018-01-16,Tue,FA Cup,Third round,Home,W 1–0,West Ham,Shrewsbury,Y,CB,120,0,0,0,0,1,0,0,0,,,,3,,,,,,,,,,,,,,,Match Report
2017-2018,2018-01-20,Sat,Premier League,Matchweek 24,Home,D 1–1,West Ham,Bournemouth,Y,CB,90,0,0,0,0,0,0,1,0,39,9,0,1,1,0.0,0.0,0.0,0,0,21,32,65.6,2,16,0,0,0,Match Report
2017-2018,2018-01-27,Sat,FA Cup,Fourth round,Away,L 0–2,West Ham,Wigan Athletic,Y,CB,90,0,0,0,0,0,0,1,0,,,,5,,,,,,,,,,,,,,,Match Report
2017-2018,2018-01-30,Tue,Premier League,Matchweek 25,Home,D 1–1,West Ham,Crystal Palace,Y,CB,90,0,0,0,0,1,0,0,0,24,5,0,0,0,0.0,0.0,0.0,0,0,13,16,81.3,1,10,0,0,0,Match Report
2017-2018,2018-02-03,Sat,Premier League,Matchweek 26,Away,L 1–3,West Ham,Brighton,Y,CB,90,0,0,0,0,0,0,0,0,56,9,2,1,3,0.0,0.0,0.0,0,0,34,47,72.3,2,34,6,0,0,Match Report
2017-2018,2018-02-10,Sat,Premier League,Matchweek 27,Home,W 2–0,West Ham,Watford,Y,CB,90,0,0,0,0,0,0,0,0,33,9,1,2,4,0.0,0.0,0.0,0,0,11,25,44.0,2,7,0,0,0,Match Report
2017-2018,2018-02-24,Sat,Premier League,Matchweek 28,Away,L 1–4,West Ham,Liverpool,Y,CB,90,0,0,0,0,0,0,0,0,25,13,1,3,1,0.0,0.0,0.0,0,0,16,20,80.0,0,17,1,1,1,Match Report
2017-2018,2018-03-10,Sat,Premier League,Matchweek 30,Home,L 0–3,West Ham,Burnley,Y,CB,90,0,0,0,0,0,0,0,0,39,9,2,3,0,0.0,0.0,0.2,1,0,18,26,69.2,1,17,0,0,0,Match Report
2017-2018,2018-03-23,Fri,Friendlies (M),Friendlies (M),Away,L 0–2,it Italy,ar Argentina,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2017-2018,2018-03-27,Tue,Friendlies (M),Friendlies (M),Away,D 1–1,it Italy,eng England,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2017-2018,2018-03-31,Sat,Premier League,Matchweek 32,Home,W 3–0,West Ham,Southampton,Y,CB,90,0,0,0,0,0,0,0,0,39,4,0,0,3,0.0,0.0,0.0,0,0,24,32,75.0,0,17,0,0,0,Match Report
2017-2018,2018-04-08,Sun,Premier League,Matchweek 33,Away,D 1–1,West Ham,Chelsea,Y,CB,90,0,0,0,0,0,0,0,0,40,26,2,2,3,0.0,0.0,0.0,0,0,27,31,87.1,0,22,0,0,0,Match Report
2017-2018,2018-04-16,Mon,Premier League,Matchweek 34,Home,D 1–1,West Ham,Stoke City,Y,CB,90,0,0,0,0,0,0,0,0,48,10,2,0,0,0.0,0.0,0.0,2,0,33,44,75.0,1,21,0,0,0,Match Report
2017-2018,2018-04-22,Sun,Premier League,Matchweek 35,Away,L 1–4,West Ham,Arsenal,Y,CB,90,0,0,0,0,0,0,0,0,33,12,1,1,3,0.0,0.0,0.0,0,0,19,22,86.4,0,19,1,0,0,Match Report
2017-2018,2018-04-29,Sun,Premier League,Matchweek 36,Home,L 1–4,West Ham,Manchester City,Y,CB,90,0,0,0,0,0,0,0,0,40,8,2,0,2,0.0,0.0,0.1,1,0,26,31,83.9,0,20,0,0,0,Match Report
2017-2018,2018-05-05,Sat,Premier League,Matchweek 37,Away,W 2–0,West Ham,Leicester City,Y,CB,90,0,0,0,0,1,0,0,0,37,3,0,1,2,0.0,0.0,0.0,0,0,21,30,70.0,1,17,0,0,1,Match Report
2017-2018,2018-05-10,Thu,Premier League,Matchweek 31,Home,D 0–0,West Ham,Manchester Utd,Y,CB,90,0,0,0,0,0,0,0,0,47,1,0,3,2,0.0,0.0,0.0,0,0,33,40,82.5,1,26,0,1,1,Match Report
2017-2018,2018-05-13,Sun,Premier League,Matchweek 38,Home,W 3–1,West Ham,Everton,Y,CB,90,0,0,0,0,0,0,0,0,38,4,0,0,4,0.0,0.0,0.0,1,0,22,28,78.6,1,22,0,0,0,Match Report
