Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att_Passes,Cmp%,Prog_Passes,Carries,Prog_2_Carries,Succ,Att_2_Dribbles,Match Report
2017-2018,2017-08-12,Sat,Premier League,Matchweek 1,Home,L 0–2,Brighton,Manchester City,N,AM,16,0,0,0,0,0,0,0,0,7,7,0,0,0,0.0,0.0,0.0,0,0,2,6,33.3,0,3,0,0,0,Match Report
2017-2018,2017-08-19,Sat,Premier League,Matchweek 2,Away,L 0–2,Brighton,Leicester City,N,AM,29,0,0,0,0,0,0,0,0,22,5,1,0,1,0.0,0.0,0.0,0,0,11,17,64.7,2,17,2,3,3,Match Report
2017-2018,2017-08-22,Tue,EFL Cup,Second round,Home,W 1–0,Brighton,Barnet,Y,DM,45,0,0,0,0,1,1,1,0,,,,1,,,,,,,,,,,,,,,Match Report
2017-2018,2017-08-26,Sat,Premier League,Matchweek 3,Away,D 0–0,Brighton,Watford,Y,RM,80,0,0,0,0,4,2,0,0,52,12,1,0,1,0.2,0.2,0.1,4,0,32,41,78.0,7,41,8,2,4,Match Report
2017-2018,2017-09-09,Sat,Premier League,Matchweek 4,Home,W 3–1,Brighton,West Brom,Y,RW,90,0,0,0,0,2,1,0,0,52,11,2,2,1,0.0,0.0,0.1,3,0,28,40,70.0,3,34,8,0,0,Match Report
2017-2018,2017-09-15,Fri,Premier League,Matchweek 5,Away,L 1–2,Brighton,Bournemouth,Y,RW,75,0,0,0,0,1,0,0,0,36,33,0,0,0,0.0,0.0,0.0,3,1,25,31,80.6,1,34,4,2,5,Match Report
2017-2018,2017-09-19,Tue,EFL Cup,Third round,Away,L 0–1,Brighton,Bournemouth,N,,17,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2017-2018,2017-09-24,Sun,Premier League,Matchweek 6,Home,W 1–0,Brighton,Newcastle Utd,Y,RM,80,0,0,0,0,1,0,1,0,40,14,2,0,1,0.0,0.0,0.0,3,0,31,35,88.6,2,36,7,1,4,Match Report
2017-2018,2017-10-01,Sun,Premier League,Matchweek 7,Away,L 0–2,Brighton,Arsenal,N,LW,15,0,0,0,0,0,0,0,0,17,4,0,0,1,0.0,0.0,0.0,0,0,10,14,71.4,0,13,2,0,0,Match Report
2017-2018,2017-10-15,Sun,Premier League,Matchweek 8,Home,D 1–1,Brighton,Everton,Y,RM,90,1,0,0,0,3,1,1,0,50,25,1,1,1,0.4,0.4,0.0,1,0,31,40,77.5,6,36,5,1,1,Match Report
2017-2018,2017-10-20,Fri,Premier League,Matchweek 9,Away,W 3–0,Brighton,West Ham,Y,RM,83,0,0,0,0,0,0,0,0,40,12,1,1,1,0.0,0.0,0.1,3,0,26,31,83.9,3,34,7,2,4,Match Report
2017-2018,2017-10-29,Sun,Premier League,Matchweek 10,Home,D 1–1,Brighton,Southampton,Y,RM,90,0,0,0,0,2,0,0,0,64,34,4,1,2,0.1,0.1,0.4,5,1,37,51,72.5,4,42,7,2,4,Match Report
2017-2018,2017-11-04,Sat,Premier League,Matchweek 11,Away,W 1–0,Brighton,Swansea City,Y,RM,90,0,1,0,0,0,0,0,0,51,25,4,1,0,0.0,0.0,0.5,2,1,31,43,72.1,3,39,6,1,1,Match Report
2017-2018,2017-11-20,Mon,Premier League,Matchweek 12,Home,D 2–2,Brighton,Stoke City,Y,RM,83,0,0,0,0,0,0,0,0,34,19,2,1,1,0.0,0.0,0.0,1,0,22,26,84.6,0,22,5,1,1,Match Report
2017-2018,2017-11-25,Sat,Premier League,Matchweek 13,Away,L 0–1,Brighton,Manchester Utd,Y,RM,90,0,0,0,0,1,1,0,0,50,11,0,0,1,0.0,0.0,0.0,2,0,33,43,76.7,5,43,11,0,0,Match Report
2017-2018,2017-11-28,Tue,Premier League,Matchweek 14,Home,D 0–0,Brighton,Crystal Palace,Y,RW,90,0,0,0,0,0,0,0,0,64,14,5,0,1,0.0,0.0,0.1,6,0,39,57,68.4,3,46,9,3,4,Match Report
2017-2018,2017-12-02,Sat,Premier League,Matchweek 15,Home,L 1–5,Brighton,Liverpool,Y,RM,69,0,0,0,0,0,0,0,0,34,17,1,2,0,0.0,0.0,0.0,0,0,23,25,92.0,1,27,3,0,0,Match Report
2017-2018,2017-12-13,Wed,Premier League,Matchweek 17,Away,L 0–2,Brighton,Tottenham,Y,AM,90,0,0,0,0,1,0,1,0,37,19,0,1,1,0.0,0.0,0.1,5,0,20,26,76.9,2,34,6,5,6,Match Report
2017-2018,2017-12-16,Sat,Premier League,Matchweek 18,Home,D 0–0,Brighton,Burnley,Y,RW,82,0,0,0,0,2,1,0,0,61,11,0,0,1,0.3,0.3,0.0,1,0,31,46,67.4,1,35,3,0,1,Match Report
2017-2018,2017-12-23,Sat,Premier League,Matchweek 19,Home,W 1–0,Brighton,Watford,Y,RM,90,0,0,0,0,2,1,0,0,51,11,1,1,0,0.2,0.2,0.1,3,1,34,40,85.0,2,43,2,2,5,Match Report
2017-2018,2017-12-26,Tue,Premier League,Matchweek 20,Away,L 0–2,Brighton,Chelsea,N,RM,9,0,0,0,0,0,0,0,0,5,3,0,0,0,0.0,0.0,0.0,1,0,1,3,33.3,0,4,2,0,1,Match Report
2017-2018,2017-12-30,Sat,Premier League,Matchweek 21,Away,D 0–0,Brighton,Newcastle Utd,Y,RM,90,0,0,0,0,3,1,1,0,59,9,0,0,3,0.1,0.1,0.0,1,0,46,50,92.0,2,44,7,2,3,Match Report
2017-2018,2018-01-01,Mon,Premier League,Matchweek 22,Home,D 2–2,Brighton,Bournemouth,Y,RM,90,1,0,0,0,4,2,0,0,55,20,2,0,5,0.4,0.4,0.0,2,0,25,38,65.8,0,44,9,3,6,Match Report
