League,Season,Wk,Day,Date,Time,HomeTeam,xG_Home,xG_Away,AwayTeam,Attendance,Venue,Referee,Match Report,HomeScore,AwayScore
EPL,2017-2018,9,Sat,2017-10-21,15:00,Manchester City,2.4,0.4,Burnley,54118,Etihad Stadium,Roger East,https://fbref.com/en/matches/11c702a4/Manchester-City-Burnley-October-21-2017-Premier-League,3,0
EPL,2017-2018,9,Sat,2017-10-21,15:00,Stoke City,1.2,1.1,Bournemouth,29500,Bet365 Stadium,Lee Probert,https://fbref.com/en/matches/7da1fc42/Stoke-City-Bournemouth-October-21-2017-Premier-League,1,2
EPL,2017-2018,9,Sat,2017-10-21,15:00,Huddersfield,1.0,0.8,Manchester Utd,24426,The John Smith's Stadium,Lee Mason,https://fbref.com/en/matches/155ed776/Huddersfield-Town-Manchester-United-October-21-2017-Premier-League,2,1
EPL,2017-2018,9,Sat,2017-10-21,17:30,Southampton,1.8,0.4,West Brom,29947,St. Mary's Stadium,Graham Scott,https://fbref.com/en/matches/424a0e74/Southampton-West-Bromwich-Albion-October-21-2017-Premier-League,1,0
EPL,2017-2018,9,Sun,2017-10-22,13:30,Everton,1.3,2.8,Arsenal,39189,Goodison Park,Craig Pawson,https://fbref.com/en/matches/73da64ff/Everton-Arsenal-October-22-2017-Premier-League,2,5
EPL,2017-2018,9,Sun,2017-10-22,16:00,Tottenham,1.8,0.6,Liverpool,80827,Wembley Stadium,Andre Marriner,https://fbref.com/en/matches/b43525f5/Tottenham-Hotspur-Liverpool-October-22-2017-Premier-League,4,1
EPL,2017-2018,10,Sat,2017-10-28,12:30,Manchester Utd,0.9,1.0,Tottenham,75034,Old Trafford,Jonathan Moss,https://fbref.com/en/matches/11f75bcb/Manchester-United-Tottenham-Hotspur-October-28-2017-Premier-League,1,0
EPL,2017-2018,10,Sat,2017-10-28,15:00,Liverpool,2.3,0.1,Huddersfield,53268,Anfield,Kevin Friend,https://fbref.com/en/matches/9e2f900f/Liverpool-Huddersfield-Town-October-28-2017-Premier-League,3,0
EPL,2017-2018,10,Sat,2017-10-28,15:00,Crystal Palace,2.7,0.8,West Ham,25242,Selhurst Park,Robert Madley,https://fbref.com/en/matches/4ee00470/Crystal-Palace-West-Ham-United-October-28-2017-Premier-League,2,2
EPL,2017-2018,10,Sat,2017-10-28,15:00,West Brom,0.9,2.2,Manchester City,24003,The Hawthorns,Mike Jones,https://fbref.com/en/matches/fdbbce69/West-Bromwich-Albion-Manchester-City-October-28-2017-Premier-League,2,3
EPL,2017-2018,10,Sat,2017-10-28,15:00,Arsenal,1.6,0.5,Swansea City,59493,Emirates Stadium,Lee Mason,https://fbref.com/en/matches/3424d0e6/Arsenal-Swansea-City-October-28-2017-Premier-League,2,1
EPL,2017-2018,10,Sat,2017-10-28,15:00,Watford,0.9,0.9,Stoke City,20087,Vicarage Road Stadium,Michael Oliver,https://fbref.com/en/matches/7834b95f/Watford-Stoke-City-October-28-2017-Premier-League,0,1
EPL,2017-2018,10,Sat,2017-10-28,17:30,Bournemouth,0.5,2.0,Chelsea,10998,Vitality Stadium,Craig Pawson,https://fbref.com/en/matches/6eb8787a/Bournemouth-Chelsea-October-28-2017-Premier-League,0,1
EPL,2017-2018,10,Sun,2017-10-29,13:30,Brighton,0.8,0.4,Southampton,30564,The American Express Community Stadium,Niel Swarbrick,https://fbref.com/en/matches/864d3ffd/Brighton-and-Hove-Albion-Southampton-October-29-2017-Premier-League,1,1
EPL,2017-2018,10,Sun,2017-10-29,16:00,Leicester City,1.5,0.5,Everton,31891,King Power Stadium,Andre Marriner,https://fbref.com/en/matches/f6cf8af5/Leicester-City-Everton-October-29-2017-Premier-League,2,0
EPL,2017-2018,10,Mon,2017-10-30,20:00,Burnley,0.8,0.5,Newcastle Utd,21031,Turf Moor,Mike Dean,https://fbref.com/en/matches/d41003f2/Burnley-Newcastle-United-October-30-2017-Premier-League,1,0
EPL,2017-2018,11,Sat,2017-11-04,12:30,Stoke City,1.6,1.4,Leicester City,29602,Bet365 Stadium,Robert Madley,https://fbref.com/en/matches/3cefdf58/Stoke-City-Leicester-City-November-4-2017-Premier-League,2,2
EPL,2017-2018,11,Sat,2017-11-04,15:00,Southampton,1.0,0.1,Burnley,30491,St. Mary's Stadium,Lee Probert,https://fbref.com/en/matches/2849b3bf/Southampton-Burnley-November-4-2017-Premier-League,0,1
EPL,2017-2018,11,Sat,2017-11-04,15:00,Swansea City,0.6,0.6,Brighton,20822,Liberty Stadium,Mike Dean,https://fbref.com/en/matches/4282f27d/Swansea-City-Brighton-and-Hove-Albion-November-4-2017-Premier-League,0,1
EPL,2017-2018,11,Sat,2017-11-04,15:00,Newcastle Utd,0.6,1.2,Bournemouth,52237,St. James' Park,Paul Tierney,https://fbref.com/en/matches/b2dc70f2/Newcastle-United-Bournemouth-November-4-2017-Premier-League,0,1
EPL,2017-2018,11,Sat,2017-11-04,15:00,Huddersfield,0.3,0.4,West Brom,24169,The John Smith's Stadium,Roger East,https://fbref.com/en/matches/b2cc19bf/Huddersfield-Town-West-Bromwich-Albion-November-4-2017-Premier-League,1,0
EPL,2017-2018,11,Sat,2017-11-04,17:30,West Ham,0.9,2.0,Liverpool,56961,London Stadium,Niel Swarbrick,https://fbref.com/en/matches/172202bc/West-Ham-United-Liverpool-November-4-2017-Premier-League,1,4
EPL,2017-2018,11,Sun,2017-11-05,12:00,Tottenham,0.9,0.7,Crystal Palace,65270,Wembley Stadium,Kevin Friend,https://fbref.com/en/matches/c91bcebc/Tottenham-Hotspur-Crystal-Palace-November-5-2017-Premier-League,1,0
EPL,2017-2018,11,Sun,2017-11-05,14:15,Manchester City,2.0,0.5,Arsenal,54286,Etihad Stadium,Michael Oliver,https://fbref.com/en/matches/03da14dd/Manchester-City-Arsenal-November-5-2017-Premier-League,3,1
EPL,2017-2018,11,Sun,2017-11-05,16:30,Everton,2.3,1.7,Watford,38609,Goodison Park,Graham Scott,https://fbref.com/en/matches/113bc344/Everton-Watford-November-5-2017-Premier-League,3,2
EPL,2017-2018,11,Sun,2017-11-05,16:30,Chelsea,1.1,0.9,Manchester Utd,41615,Stamford Bridge,Anthony Taylor,https://fbref.com/en/matches/70104ce7/Chelsea-Manchester-United-November-5-2017-Premier-League,1,0
EPL,2017-2018,12,Sat,2017-11-18,12:30,Arsenal,1.4,1.0,Tottenham,59530,Emirates Stadium,Mike Dean,https://fbref.com/en/matches/ae345878/North-London-Derby-Arsenal-Tottenham-Hotspur-November-18-2017-Premier-League,2,0
EPL,2017-2018,12,Sat,2017-11-18,15:00,Bournemouth,1.1,1.2,Huddersfield,10879,Vitality Stadium,Lee Probert,https://fbref.com/en/matches/5e8ab70a/Bournemouth-Huddersfield-Town-November-18-2017-Premier-League,4,0
EPL,2017-2018,12,Sat,2017-11-18,15:00,Burnley,2.5,0.7,Swansea City,18895,Turf Moor,Martin Atkinson,https://fbref.com/en/matches/807a3956/Burnley-Swansea-City-November-18-2017-Premier-League,2,0
EPL,2017-2018,12,Sat,2017-11-18,15:00,Leicester City,0.3,2.2,Manchester City,31908,King Power Stadium,Graham Scott,https://fbref.com/en/matches/fd125d0b/Leicester-City-Manchester-City-November-18-2017-Premier-League,0,2
EPL,2017-2018,12,Sat,2017-11-18,15:00,West Brom,0.5,1.9,Chelsea,23592,The Hawthorns,Jonathan Moss,https://fbref.com/en/matches/499d50ec/West-Bromwich-Albion-Chelsea-November-18-2017-Premier-League,0,4
EPL,2017-2018,12,Sat,2017-11-18,15:00,Crystal Palace,1.7,1.6,Everton,25526,Selhurst Park,Anthony Taylor,https://fbref.com/en/matches/a96b0eaa/Crystal-Palace-Everton-November-18-2017-Premier-League,2,2
EPL,2017-2018,12,Sat,2017-11-18,15:00,Liverpool,2.0,0.4,Southampton,53256,Anfield,Mike Jones,https://fbref.com/en/matches/78df644e/Liverpool-Southampton-November-18-2017-Premier-League,3,0
