Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att_Passes,Cmp%,Prog_Passes,Carries,Prog_2_Carries,Succ,Att_2_Dribbles,Match Report
2019-2020,2019-08-10,Sat,Premier League,Matchweek 1,Home,D 1–1,Bournemouth,Sheffield Utd,Y,WB,90,0,0,0,0,0,0,1,0,71,17,1,1,2,0.0,0.0,0.0,0,0,55,62,88.7,6,52,8,2,2,Match Report
2019-2020,2019-08-17,Sat,Premier League,Matchweek 2,Away,W 2–1,Bournemouth,Aston Villa,Y,RB,90,0,0,0,0,0,0,0,0,40,14,2,1,3,0.0,0.0,0.0,1,0,19,33,57.6,2,22,2,0,0,Match Report
2019-2020,2019-08-25,Sun,Premier League,Matchweek 3,Home,L 1–3,Bournemouth,Manchester City,Y,WB,67,0,0,0,0,1,1,0,0,22,20,0,1,2,0.4,0.4,0.0,1,0,11,15,73.3,1,12,3,0,1,Match Report
2019-2020,2019-08-31,Sat,Premier League,Matchweek 4,Away,L 1–3,Bournemouth,Leicester City,Y,RB,63,0,0,0,0,1,0,0,0,50,13,2,0,3,0.1,0.1,0.0,0,0,32,44,72.7,4,34,6,2,3,Match Report
2019-2020,2019-10-19,Sat,Premier League,Matchweek 9,Home,D 0–0,Bournemouth,Norwich City,Y,RB,90,0,0,0,0,0,0,1,0,78,25,2,2,4,0.0,0.0,0.0,1,0,50,61,82.0,3,51,7,1,1,Match Report
2019-2020,2019-10-26,Sat,Premier League,Matchweek 10,Away,D 0–0,Bournemouth,Watford,Y,RB,90,0,0,0,0,0,0,0,0,85,14,6,1,0,0.0,0.0,0.0,1,0,63,73,86.3,3,58,10,0,2,Match Report
2019-2020,2019-11-02,Sat,Premier League,Matchweek 11,Home,W 1–0,Bournemouth,Manchester Utd,Y,RB,90,0,1,0,0,0,0,0,0,53,17,1,1,3,0.0,0.0,0.5,3,1,39,44,88.6,6,21,2,1,1,Match Report
2019-2020,2019-11-09,Sat,Premier League,Matchweek 12,Away,L 1–2,Bournemouth,Newcastle Utd,Y,RB,77,0,0,0,0,0,0,0,0,70,13,2,2,2,0.0,0.0,0.0,2,0,45,57,78.9,1,46,5,3,3,Match Report
2019-2020,2019-11-23,Sat,Premier League,Matchweek 13,Home,L 1–2,Bournemouth,Wolves,Y,"RB,WB",90,0,0,0,0,0,0,0,0,48,13,1,0,4,0.0,0.0,0.0,0,0,36,41,87.8,2,30,7,0,0,Match Report
2019-2020,2019-12-03,Tue,Premier League,Matchweek 15,Away,L 0–1,Bournemouth,Crystal Palace,Y,"RB,LB",90,0,0,0,0,0,0,0,0,67,26,6,0,2,0.0,0.0,0.0,0,0,43,53,81.1,0,43,6,3,3,Match Report
2019-2020,2020-01-12,Sun,Premier League,Matchweek 22,Home,L 0–3,Bournemouth,Watford,Y,"RB,WB,LB",90,0,0,0,0,1,0,1,0,62,14,4,2,0,0.0,0.0,0.0,1,0,41,50,82.0,3,37,6,0,3,Match Report
2019-2020,2020-01-18,Sat,Premier League,Matchweek 23,Away,L 0–1,Bournemouth,Norwich City,Y,RB,90,0,0,0,0,0,0,1,0,57,27,2,4,3,0.0,0.0,0.0,0,0,26,41,63.4,2,24,6,0,2,Match Report
2019-2020,2020-01-21,Tue,Premier League,Matchweek 24,Home,W 3–1,Bournemouth,Brighton,Y,RB,90,0,0,0,0,0,0,0,0,36,23,4,1,4,0.0,0.0,0.0,0,0,15,25,60.0,0,19,1,1,3,Match Report
2019-2020,2020-01-27,Mon,FA Cup,Fourth round,Home,L 1–2,Bournemouth,Arsenal,Y,RB,90,0,0,0,0,0,0,0,0,,,,1,,,,,,,,,,,,,,,Match Report
2019-2020,2020-02-01,Sat,Premier League,Matchweek 25,Home,W 2–1,Bournemouth,Aston Villa,Y,RB,90,0,0,0,0,0,0,0,0,48,16,1,0,4,0.0,0.0,0.0,1,0,28,34,82.4,4,24,5,0,3,Match Report
2019-2020,2020-02-09,Sun,Premier League,Matchweek 26,Away,L 1–2,Bournemouth,Sheffield Utd,Y,RB,90,0,0,0,0,1,0,0,0,66,13,2,1,4,0.0,0.0,0.0,1,0,37,48,77.1,3,31,5,2,3,Match Report
2019-2020,2020-02-22,Sat,Premier League,Matchweek 27,Away,L 0–3,Bournemouth,Burnley,Y,LB,90,0,0,0,0,0,0,1,0,84,15,0,1,3,0.0,0.0,0.0,2,0,60,72,83.3,5,54,10,2,3,Match Report
2019-2020,2020-02-29,Sat,Premier League,Matchweek 28,Home,D 2–2,Bournemouth,Chelsea,Y,LB,90,0,0,0,0,0,0,1,0,44,23,2,0,2,0.0,0.0,0.0,1,0,25,33,75.8,2,21,3,1,1,Match Report
2019-2020,2020-03-07,Sat,Premier League,Matchweek 29,Away,L 1–2,Bournemouth,Liverpool,Y,LB,90,0,0,0,0,0,0,0,0,40,16,2,1,1,0.0,0.0,0.0,1,0,17,30,56.7,1,21,0,1,2,Match Report
2019-2020,2020-06-20,Sat,Premier League,Matchweek 30,Home,L 0–2,Bournemouth,Crystal Palace,Y,LB,90,0,0,0,0,0,0,1,0,72,21,2,0,2,0.0,0.0,0.0,1,0,51,58,87.9,4,49,13,1,4,Match Report
2019-2020,2020-06-24,Wed,Premier League,Matchweek 31,Away,L 0–1,Bournemouth,Wolves,Y,LB,90,0,0,0,0,0,0,0,0,58,21,7,0,1,0.0,0.0,0.0,0,0,36,43,83.7,4,36,9,4,8,Match Report
2019-2020,2020-07-01,Wed,Premier League,Matchweek 32,Home,L 1–4,Bournemouth,Newcastle Utd,Y,RB,90,0,0,0,0,0,0,0,0,69,16,2,0,1,0.0,0.0,0.2,1,0,53,59,89.8,3,49,6,1,1,Match Report
