Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att_Passes,Cmp%,Prog_Passes,Carries,Prog_2_Carries,Succ,Att_2_Dribbles,Match Report
2019-2020,2019-08-31,Sat,Serie A,Matchweek 2,Home,W 1–0,Milan,Brescia,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2019-2020,2019-09-21,Sat,Serie A,Matchweek 4,Home,L 0–2,Milan,Inter,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2019-2020,2019-09-26,Thu,Serie A,Matchweek 5,Away,L 1–2,Milan,Torino,N,,,0,0,0,0,0,0,0,1,,,,0,,,,,,,,,,,,,,,Match Report
2019-2020,2019-10-05,Sat,Serie A,Matchweek 7,Away,W 2–1,Milan,Genoa,Y,GK,90,0,0,0,0,0,0,0,0,41,0,0,0,0,0.0,0.0,0.0,0,0,27,37,73.0,0,18,0,0,0,Match Report
2019-2020,2019-10-20,Sun,Serie A,Matchweek 8,Home,D 2–2,Milan,Lecce,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2019-2020,2019-10-27,Sun,Serie A,Matchweek 9,Away,L 1–2,Milan,Roma,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2019-2020,2019-10-31,Thu,Serie A,Matchweek 10,Home,W 1–0,Milan,SPAL,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2019-2020,2019-11-03,Sun,Serie A,Matchweek 11,Home,L 1–2,Milan,Lazio,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2019-2020,2019-11-10,Sun,Serie A,Matchweek 12,Away,L 0–1,Milan,Juventus,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2019-2020,2019-11-23,Sat,Serie A,Matchweek 13,Home,D 1–1,Milan,Napoli,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2019-2020,2019-12-01,Sun,Serie A,Matchweek 14,Away,W 1–0,Milan,Parma,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2019-2020,2019-12-08,Sun,Serie A,Matchweek 15,Away,W 3–2,Milan,Bologna,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
