Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att_Passes,Cmp%,Prog_Passes,Carries,Prog_2_Carries,Succ,Att_2_Dribbles,Match Report
2019-2020,2019-08-03,Sat,League Two,Matchweek 1,Home,W 2–1,Carlisle United,Crawley Town,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2019-2020,2019-08-10,Sat,League Two,Matchweek 2,Away,L 2–3,Carlisle United,Swindon Town,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2019-2020,2019-08-13,Tue,EFL Cup,First round,Away,W 3–0,Carlisle United,Barnsley,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2019-2020,2019-08-17,Sat,League Two,Matchweek 3,Home,L 0–2,Carlisle United,Mansfield Town,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2019-2020,2019-08-20,Tue,League Two,Matchweek 4,Away,L 0–2,Carlisle United,Cheltenham,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2019-2020,2019-08-24,Sat,League Two,Matchweek 5,Home,D 2–2,Carlisle United,Salford City,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2019-2020,2019-08-27,Tue,EFL Cup,Second round,Away,L 1–2,Carlisle United,Rochdale,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2019-2020,2019-08-31,Sat,League Two,Matchweek 6,Away,W 1–0,Carlisle United,Scunthorpe Utd,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2019-2020,2019-09-07,Sat,League Two,Matchweek 7,Home,L 1–3,Carlisle United,Exeter City,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2019-2020,2019-09-14,Sat,League Two,Matchweek 8,Away,W 3–2,Carlisle United,Stevenage,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2019-2020,2019-09-17,Tue,League Two,Matchweek 9,Home,D 0–0,Carlisle United,FG Rovers,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2019-2020,2019-09-21,Sat,League Two,Matchweek 10,Away,L 1–3,Carlisle United,Bradford City,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2019-2020,2019-09-28,Sat,League Two,Matchweek 11,Home,W 1–0,Carlisle United,Oldham Athletic,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2019-2020,2019-10-05,Sat,League Two,Matchweek 12,Away,L 0–1,Carlisle United,Newport County,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2019-2020,2019-10-12,Sat,League Two,Matchweek 13,Home,L 2–4,Carlisle United,Crewe Alexandra,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2019-2020,2019-10-19,Sat,League Two,Matchweek 14,Away,L 0–2,Carlisle United,Plymouth Argyle,Y,CB,90,0,0,0,0,0,0,1,0,,,,1,,,,,,,,,,,,,,,Match Report
2019-2020,2019-10-22,Tue,League Two,Matchweek 15,Home,L 0–2,Carlisle United,Northampton,Y,CB,90,0,0,0,0,2,0,0,0,,,,3,,,,,,,,,,,,,,,Match Report
2019-2020,2019-10-26,Sat,League Two,Matchweek 16,Away,D 1–1,Carlisle United,Leyton Orient,Y,CB,45,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2019-2020,2019-11-02,Sat,League Two,Matchweek 17,Home,W 2–1,Carlisle United,Macclesfield,Y,CB,90,0,0,0,0,1,0,0,0,,,,1,,,,,,,,,,,,,,,Match Report
2019-2020,2019-11-08,Fri,FA Cup,First round,Away,W 4–1,Carlisle United,Dulwich Hamlet,Y,CB,90,0,0,0,0,0,0,0,0,,,,3,,,,,,,,,,,,,,,Match Report
2019-2020,2019-11-16,Sat,League Two,Matchweek 18,Away,L 1–2,Carlisle United,Port Vale,Y,CB,90,0,0,0,0,0,0,0,0,,,,1,,,,,,,,,,,,,,,Match Report
2019-2020,2019-11-23,Sat,League Two,Matchweek 19,Home,D 0–0,Carlisle United,Cambridge Utd,Y,CB,90,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2019-2020,2019-12-07,Sat,League Two,Matchweek 20,Away,D 1–1,Carlisle United,Morecambe,Y,CB,90,0,0,0,0,1,1,1,0,,,,4,,,,,,,,,,,,,,,Match Report
2019-2020,2019-12-10,Tue,FA Cup,Second round,Home,W 1–0,Carlisle United,FG Rovers,Y,CB,90,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2019-2020,2019-12-14,Sat,League Two,Matchweek 21,Home,D 0–0,Carlisle United,Grimsby Town,Y,CB,90,0,0,0,0,0,0,0,0,,,,3,,,,,,,,,,,,,,,Match Report
