Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att_Passes,Cmp%,Prog_Passes,Carries,Prog_2_Carries,Succ,Att_2_Dribbles,Match Report
2019-2020,2019-08-11,Sun,Premier League,Matchweek 1,Home,L 0–1,Newcastle Utd,Arsenal,Y,FW,90,0,0,0,0,2,0,1,0,47,34,0,0,2,0.1,0.1,0.0,2,0,21,31,67.7,0,40,7,1,2,Match Report
2019-2020,2019-08-17,Sat,Premier League,Matchweek 2,Away,L 1–3,Newcastle Utd,Norwich City,Y,FW,90,0,0,0,0,1,0,0,0,30,23,0,0,0,0.0,0.0,0.0,2,0,18,25,72.0,3,28,4,1,1,Match Report
2019-2020,2019-08-25,Sun,Premier League,Matchweek 3,Away,W 1–0,Newcastle Utd,Tottenham,Y,AM,90,0,0,0,0,2,0,0,0,40,23,0,1,7,0.1,0.1,0.0,2,0,11,18,61.1,2,23,3,0,2,Match Report
2019-2020,2019-08-31,Sat,Premier League,Matchweek 4,Home,D 1–1,Newcastle Utd,Watford,Y,AM,90,0,0,0,0,1,0,0,0,45,26,2,0,0,0.2,0.2,0.0,3,0,23,32,71.9,0,40,7,2,2,Match Report
2019-2020,2019-09-05,Thu,Friendlies (M),Friendlies (M),Away,L 0–2,py Paraguay,jp Japan,Y,AM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,Match Report
2019-2020,2019-09-10,Tue,Friendlies (M),Friendlies (M),Away,W 4–2,py Paraguay,jo Jordan,N,,23,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,Match Report
2019-2020,2019-09-14,Sat,Premier League,Matchweek 5,Away,L 1–3,Newcastle Utd,Liverpool,Y,RW,66,0,0,0,0,0,0,0,0,30,22,2,0,1,0.0,0.0,0.0,2,0,10,16,62.5,1,23,2,0,5,Match Report
2019-2020,2019-09-21,Sat,Premier League,Matchweek 6,Home,D 0–0,Newcastle Utd,Brighton,Y,RW,72,0,0,0,0,2,2,0,0,20,29,3,0,1,0.5,0.5,0.0,2,0,4,10,40.0,0,17,3,2,3,Match Report
2019-2020,2019-09-29,Sun,Premier League,Matchweek 7,Away,L 0–5,Newcastle Utd,Leicester City,Y,"RW,RM",73,0,0,0,0,0,0,0,0,36,15,1,0,2,0.0,0.0,0.0,1,0,17,24,70.8,2,22,6,1,1,Match Report
2019-2020,2019-10-06,Sun,Premier League,Matchweek 8,Home,W 1–0,Newcastle Utd,Manchester Utd,Y,AM,89,0,0,0,0,3,0,1,0,24,15,0,1,0,0.3,0.3,0.0,2,0,12,15,80.0,1,20,6,0,2,Match Report
2019-2020,2019-10-10,Thu,Friendlies (M),Friendlies (M),Away,L 0–1,py Paraguay,rs Serbia,Y,AM,53,0,0,0,0,,,2,1,,,,,,,,,,,,,,,,,,,Match Report
2019-2020,2019-10-19,Sat,Premier League,Matchweek 9,Away,L 0–1,Newcastle Utd,Chelsea,Y,AM,69,0,0,0,0,1,0,0,0,35,24,3,0,0,0.0,0.0,0.0,0,0,20,24,83.3,0,19,4,0,0,Match Report
2019-2020,2019-10-27,Sun,Premier League,Matchweek 10,Home,D 1–1,Newcastle Utd,Wolves,Y,RW,90,0,0,0,0,2,0,0,0,44,15,3,1,0,0.2,0.2,0.1,3,0,24,30,80.0,2,35,7,1,2,Match Report
2019-2020,2019-11-02,Sat,Premier League,Matchweek 11,Away,W 3–2,Newcastle Utd,West Ham,Y,CM,90,0,0,0,0,4,3,0,0,42,12,1,3,2,0.5,0.5,0.0,1,0,21,25,84.0,3,34,7,1,5,Match Report
2019-2020,2019-11-09,Sat,Premier League,Matchweek 12,Home,W 2–1,Newcastle Utd,Bournemouth,Y,RW,90,0,0,0,0,2,0,0,0,34,32,2,0,2,0.5,0.5,0.0,2,0,16,21,76.2,2,24,3,2,2,Match Report
2019-2020,2019-11-14,Thu,Friendlies (M),Friendlies (M),Away,W 1–0,py Paraguay,bg Bulgaria,Y,,88,1,0,0,0,,,1,0,,,,,,,,,,,,,,,,,,,Match Report
2019-2020,2019-11-19,Tue,Friendlies (M),Friendlies (M),Away,D 0–0,py Paraguay,sa Saudi Arabia,Y,FW,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,Match Report
2019-2020,2019-11-25,Mon,Premier League,Matchweek 13,Away,L 0–2,Newcastle Utd,Aston Villa,Y,"RW,RM",78,0,0,0,0,1,0,0,0,26,32,1,1,1,0.0,0.0,0.1,3,0,17,20,85.0,2,24,6,0,1,Match Report
2019-2020,2019-11-30,Sat,Premier League,Matchweek 14,Home,D 2–2,Newcastle Utd,Manchester City,Y,RW,90,0,1,0,0,1,0,0,0,40,34,5,2,1,0.0,0.0,0.1,3,1,19,27,70.4,2,30,6,1,2,Match Report
