Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att_Passes,Cmp%,Prog_Passes,Carries,Prog_2_Carries,Succ,Att_2_Dribbles,Match Report
2019-2020,2019-07-07,Sun,Africa Cup of Nations,Round of 16,Neutral,L 2 (2)–2 (4),cd Congo DR,mg Madagascar,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2019-2020,2019-08-17,Sat,Premier League,Matchweek 2,Away,D 1–1,West Ham,Brighton,Y,LB,90,0,0,0,0,0,0,1,0,87,21,5,1,5,0.0,0.0,0.0,0,0,57,69,82.6,3,59,6,3,4,Match Report
2019-2020,2019-08-24,Sat,Premier League,Matchweek 3,Away,W 3–1,West Ham,Watford,Y,LB,90,0,0,0,0,1,0,0,0,67,10,2,3,4,0.0,0.0,0.1,2,0,46,54,85.2,4,41,8,4,4,Match Report
2019-2020,2019-08-31,Sat,Premier League,Matchweek 4,Home,W 2–0,West Ham,Norwich City,Y,LB,90,0,1,0,0,0,0,0,0,73,22,6,2,2,0.0,0.0,0.7,2,1,52,58,89.7,3,52,6,2,3,Match Report
2019-2020,2019-09-16,Mon,Premier League,Matchweek 5,Away,D 0–0,West Ham,Aston Villa,Y,"LB,DM",66,0,0,0,0,1,0,2,1,70,12,4,0,1,0.0,0.0,0.1,1,0,49,62,79.0,5,44,5,1,1,Match Report
2019-2020,2019-09-25,Wed,EFL Cup,Third round,Away,L 0–4,West Ham,Oxford United,Y,LB,90,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2019-2020,2019-10-10,Thu,Friendlies (M),Friendlies (M),Away,D 1–1,cd Congo DR,dz Algeria,Y,LB,90,0,0,0,0,,,1,0,,,,,,,,,,,,,,,,,,,Match Report
2019-2020,2019-10-13,Sun,Friendlies (M),Friendlies (M),Away,L 1–3,cd Congo DR,ci Côte d'Ivoire,Y*,LB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,Match Report
2019-2020,2019-10-19,Sat,Premier League,Matchweek 9,Away,L 0–2,West Ham,Everton,Y,LB,90,0,0,0,0,0,0,0,0,65,20,3,1,5,0.0,0.0,0.0,1,0,35,47,74.5,0,32,3,1,1,Match Report
2019-2020,2019-11-14,Thu,Africa Cup of Nations qualification,Group stage,Home,D 0–0,cd Congo DR,ga Gabon,Y,LB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,Match Report
2019-2020,2019-11-18,Mon,Africa Cup of Nations qualification,Group stage,Away,D 2–2,cd Congo DR,gm Gambia,Y,DM,90,0,0,0,0,,,1,0,,,,,,,,,,,,,,,,,,,Match Report
2019-2020,2019-11-30,Sat,Premier League,Matchweek 14,Away,W 1–0,West Ham,Chelsea,N,LM,8,0,0,0,0,0,0,0,0,8,3,0,0,0,0.0,0.0,0.0,0,0,4,7,57.1,1,5,0,0,0,Match Report
2019-2020,2019-12-04,Wed,Premier League,Matchweek 15,Away,L 0–2,West Ham,Wolves,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2019-2020,2019-12-09,Mon,Premier League,Matchweek 16,Home,L 1–3,West Ham,Arsenal,N,LB,40,0,0,0,0,0,0,0,0,38,12,2,1,1,0.0,0.0,0.1,1,0,27,32,84.4,2,26,3,0,0,Match Report
2019-2020,2019-12-14,Sat,Premier League,Matchweek 17,Away,W 1–0,West Ham,Southampton,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2019-2020,2019-12-26,Thu,Premier League,Matchweek 19,Away,L 1–2,West Ham,Crystal Palace,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2019-2020,2019-12-28,Sat,Premier League,Matchweek 20,Home,L 1–2,West Ham,Leicester City,Y,LB,90,0,0,0,0,1,1,1,0,78,23,6,2,2,0.0,0.0,0.0,1,0,48,65,73.8,6,41,8,3,4,Match Report
2019-2020,2020-01-01,Wed,Premier League,Matchweek 21,Home,W 4–0,West Ham,Bournemouth,N,"RM,LM",8,0,0,0,0,1,1,0,0,19,3,0,0,0,0.0,0.0,0.0,1,0,16,16,100.0,2,16,4,0,0,Match Report
2019-2020,2020-01-05,Sun,FA Cup,Third round,Away,W 2–0,West Ham,Gillingham,Y,LW,90,0,0,0,0,2,0,0,0,,,,2,,,,,,,,,,,,,,,Match Report
2019-2020,2020-01-10,Fri,Premier League,Matchweek 22,Away,L 0–1,West Ham,Sheffield Utd,Y,WB,68,0,0,0,0,1,0,0,0,51,8,1,1,0,0.0,0.0,0.0,0,0,31,37,83.8,3,41,8,3,3,Match Report
2019-2020,2020-01-18,Sat,Premier League,Matchweek 23,Home,D 1–1,West Ham,Everton,N,LM,31,0,0,0,0,0,0,0,0,21,8,1,0,0,0.0,0.0,0.0,0,0,13,15,86.7,0,17,3,1,1,Match Report
2019-2020,2020-01-22,Wed,Premier League,Matchweek 24,Away,L 1–4,West Ham,Leicester City,Y,WB,45,0,0,0,0,0,0,0,0,26,14,3,1,2,0.0,0.0,0.0,0,0,15,18,83.3,0,17,0,1,3,Match Report
2019-2020,2020-01-29,Wed,Premier League,Matchweek 18,Home,L 0–2,West Ham,Liverpool,Y,WB,90,0,0,0,0,0,0,0,0,66,19,6,0,2,0.0,0.0,0.0,0,0,33,49,67.3,3,51,9,6,8,Match Report
2019-2020,2020-02-01,Sat,Premier League,Matchweek 25,Home,D 3–3,West Ham,Brighton,N,"LM,LW",17,0,0,0,0,0,0,0,0,10,8,0,0,1,0.0,0.0,0.0,0,0,6,8,75.0,0,3,0,0,0,Match Report
2019-2020,2020-02-19,Wed,Premier League,Matchweek 26,Away,L 0–2,West Ham,Manchester City,Y,WB,90,0,0,0,0,0,0,1,0,43,30,2,0,3,0.0,0.0,0.0,1,0,23,32,71.9,6,26,5,3,4,Match Report
2019-2020,2020-02-29,Sat,Premier League,Matchweek 28,Home,W 3–1,West Ham,Southampton,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2019-2020,2020-07-05,Sun,Premier League,Matchweek 33,Away,D 2–2,West Ham,Newcastle Utd,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2019-2020,2020-07-08,Wed,Premier League,Matchweek 34,Home,L 0–1,West Ham,Burnley,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2019-2020,2020-07-11,Sat,Premier League,Matchweek 35,Away,W 4–0,West Ham,Norwich City,N,LW,8,0,0,0,0,0,0,0,0,9,2,0,0,0,0.0,0.0,0.0,0,0,8,9,88.9,0,6,1,0,0,Match Report
2019-2020,2020-07-17,Fri,Premier League,Matchweek 36,Home,W 3–1,West Ham,Watford,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2019-2020,2020-07-22,Wed,Premier League,Matchweek 37,Away,D 1–1,West Ham,Manchester Utd,N,LB,16,0,0,0,0,0,0,1,0,14,8,2,0,1,0.0,0.0,0.0,0,0,9,10,90.0,0,12,0,3,3,Match Report
