Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att_Passes,Cmp%,Prog_Passes,Carries,Prog_2_Carries,Succ,Att_2_Dribbles,Match Report
2018-2019,2018-08-10,Fri,Premier League,Matchweek 1,Away,L 1–2,Leicester City,Manchester Utd,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2018-2019,2018-08-18,Sat,Premier League,Matchweek 2,Home,W 2–0,Leicester City,Wolves,Y,RW,59,0,0,0,0,1,0,0,0,28,21,1,1,1,0.0,0.0,0.0,1,0,11,21,52.4,1,23,3,1,3,Match Report
2018-2019,2018-08-25,Sat,Premier League,Matchweek 3,Away,W 2–1,Leicester City,Southampton,N,"LW,FW",24,0,1,0,0,0,0,0,0,13,2,0,0,1,0.0,0.0,0.0,2,1,9,12,75.0,1,9,0,0,0,Match Report
2018-2019,2018-08-28,Tue,EFL Cup,Second round,Home,W 4–0,Leicester City,Fleetwood Town,Y,CM,90,0,1,0,0,5,1,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2018-2019,2018-09-01,Sat,Premier League,Matchweek 4,Home,L 1–2,Leicester City,Liverpool,Y,LM,60,0,0,0,0,1,0,0,0,37,20,2,0,1,0.0,0.0,0.1,2,0,17,30,56.7,5,31,3,2,2,Match Report
2018-2019,2018-09-15,Sat,Premier League,Matchweek 5,Away,L 2–4,Leicester City,Bournemouth,N,RW,30,1,0,0,0,1,1,0,0,17,9,1,0,1,0.1,0.1,0.0,0,0,7,15,46.7,0,11,0,1,1,Match Report
2018-2019,2018-09-22,Sat,Premier League,Matchweek 6,Home,W 3–1,Leicester City,Huddersfield,N,AM,14,0,0,0,0,1,0,0,0,9,4,0,0,1,0.0,0.0,0.1,1,0,5,6,83.3,2,6,2,0,0,Match Report
2018-2019,2018-09-25,Tue,EFL Cup,Third round,Away,D 0 (3)–0 (1),Leicester City,Wolves,Y,RM,120,0,0,0,0,3,3,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2018-2019,2018-09-29,Sat,Premier League,Matchweek 7,Away,W 2–0,Leicester City,Newcastle Utd,N,"LW,FW",17,0,0,0,0,0,0,0,0,16,3,2,0,0,0.0,0.0,0.0,0,0,7,10,70.0,0,12,1,0,1,Match Report
2018-2019,2018-10-06,Sat,Premier League,Matchweek 8,Home,L 1–2,Leicester City,Everton,N,RM,24,0,0,0,0,0,0,0,0,6,5,0,0,0,0.0,0.0,0.0,0,0,2,5,40.0,0,4,1,0,0,Match Report
2018-2019,2018-10-22,Mon,Premier League,Matchweek 9,Away,L 1–3,Leicester City,Arsenal,N,"AM,FW",30,0,0,0,0,0,0,1,0,25,12,0,1,0,0.0,0.0,0.0,0,0,14,20,70.0,2,17,0,1,1,Match Report
2018-2019,2018-10-27,Sat,Premier League,Matchweek 10,Home,D 1–1,Leicester City,West Ham,Y,"LW,RW",90,0,0,0,0,4,2,0,0,81,6,0,0,3,0.2,0.2,0.5,4,0,36,70,51.4,9,65,13,1,1,Match Report
2018-2019,2018-11-03,Sat,Premier League,Matchweek 11,Away,W 1–0,Leicester City,Cardiff City,Y,"RW,LW",90,0,0,0,0,1,0,0,0,52,15,0,0,0,0.0,0.0,0.0,2,1,29,46,63.0,10,41,5,0,1,Match Report
2018-2019,2018-11-10,Sat,Premier League,Matchweek 12,Home,D 0–0,Leicester City,Burnley,Y,RW,59,0,0,0,0,3,1,0,0,39,2,1,0,0,0.1,0.1,0.1,2,0,18,33,54.5,3,36,8,0,0,Match Report
