Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att_Passes,Cmp%,Prog_Passes,Carries,Prog_2_Carries,Succ,Att_2_Dribbles,Match Report
2018-2019,2018-08-11,Sat,Premier League,Matchweek 1,Home,W 2–0,Bournemouth,Cardiff City,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2018-2019,2018-08-18,Sat,Premier League,Matchweek 2,Away,W 2–1,Bournemouth,West Ham,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2018-2019,2018-08-25,Sat,Premier League,Matchweek 3,Home,D 2–2,Bournemouth,Everton,N,RW,27,0,0,0,0,0,0,0,0,16,7,0,0,0,0.0,0.0,0.1,3,0,9,12,75.0,1,11,3,0,2,Match Report
2018-2019,2018-08-28,Tue,EFL Cup,Second round,Home,W 3–0,Bournemouth,MK Dons,Y,RM,90,1,1,0,0,4,3,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2018-2019,2018-09-01,Sat,Premier League,Matchweek 4,Away,L 0–2,Bournemouth,Chelsea,N,"CM,WB",11,0,0,0,0,0,0,0,0,9,2,0,0,0,0.0,0.0,0.0,1,0,3,6,50.0,0,7,1,0,0,Match Report
2018-2019,2018-09-15,Sat,Premier League,Matchweek 5,Home,W 4–2,Bournemouth,Leicester City,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2018-2019,2018-09-22,Sat,Premier League,Matchweek 6,Away,L 0–4,Bournemouth,Burnley,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2018-2019,2018-09-25,Tue,EFL Cup,Third round,Home,W 3–2,Bournemouth,Blackburn,Y,LM,90,1,0,1,1,4,2,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2018-2019,2018-10-06,Sat,Premier League,Matchweek 8,Away,W 4–0,Bournemouth,Watford,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2018-2019,2018-10-20,Sat,Premier League,Matchweek 9,Home,D 0–0,Bournemouth,Southampton,N,RM,14,0,0,0,0,0,0,0,0,4,2,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,6,1,2,2,Match Report
2018-2019,2018-10-27,Sat,Premier League,Matchweek 10,Away,W 3–0,Bournemouth,Fulham,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2018-2019,2018-10-30,Tue,EFL Cup,Fourth round,Home,W 2–1,Bournemouth,Norwich City,Y,FW,60,0,0,0,0,1,0,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2018-2019,2018-11-03,Sat,Premier League,Matchweek 11,Home,L 1–2,Bournemouth,Manchester Utd,N,LW,17,0,0,0,0,0,0,0,0,10,3,0,0,0,0.0,0.0,0.1,1,0,4,7,57.1,2,10,1,1,2,Match Report
2018-2019,2018-11-10,Sat,Premier League,Matchweek 12,Away,L 1–2,Bournemouth,Newcastle Utd,Y,RW,81,0,0,0,0,3,0,0,0,35,3,1,0,0,0.3,0.3,0.1,1,0,19,26,73.1,3,27,7,0,0,Match Report
2018-2019,2018-12-08,Sat,Premier League,Matchweek 16,Home,L 0–4,Bournemouth,Liverpool,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2018-2019,2018-12-15,Sat,Premier League,Matchweek 17,Away,L 0–2,Bournemouth,Wolves,Y,RM,57,0,0,0,0,0,0,0,0,28,6,0,0,1,0.0,0.0,0.0,0,0,13,17,76.5,0,24,2,3,6,Match Report
2018-2019,2018-12-19,Wed,EFL Cup,Quarter-finals,Away,L 0–1,Bournemouth,Chelsea,Y,RM,90,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2018-2019,2018-12-22,Sat,Premier League,Matchweek 18,Home,W 2–0,Bournemouth,Brighton,N,RW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,Match Report
2018-2019,2018-12-26,Wed,Premier League,Matchweek 19,Away,L 0–5,Bournemouth,Tottenham,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2018-2019,2018-12-30,Sun,Premier League,Matchweek 20,Away,L 1–4,Bournemouth,Manchester Utd,Y,"WB,RM,CM",90,0,0,0,0,0,0,0,0,42,30,0,0,0,0.0,0.0,0.0,0,0,31,39,79.5,6,35,6,3,4,Match Report
2018-2019,2019-01-02,Wed,Premier League,Matchweek 21,Home,D 3–3,Bournemouth,Watford,N,"LW,FW",10,0,0,0,0,0,0,0,0,5,0,0,0,0,0.0,0.0,0.1,1,0,2,3,66.7,1,4,1,0,1,Match Report
2018-2019,2019-01-05,Sat,FA Cup,Third round,Home,L 1–3,Bournemouth,Brighton,Y,DM,69,0,0,0,0,4,0,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2018-2019,2019-01-13,Sun,Premier League,Matchweek 22,Away,L 0–2,Bournemouth,Everton,N,RM,8,0,0,0,0,0,0,0,0,10,2,1,0,0,0.0,0.0,0.0,0,0,5,8,62.5,1,10,4,0,1,Match Report
2018-2019,2019-01-30,Wed,Premier League,Matchweek 24,Home,W 4–0,Bournemouth,Chelsea,N,AM,23,0,1,0,0,0,0,0,0,15,6,0,0,0,0.0,0.0,0.0,1,1,7,11,63.6,2,12,1,0,1,Match Report
2018-2019,2019-02-02,Sat,Premier League,Matchweek 25,Away,L 0–2,Bournemouth,Cardiff City,N,RW,29,0,0,0,0,0,0,0,0,21,5,0,0,0,0.0,0.0,0.2,1,0,17,21,81.0,3,22,10,2,2,Match Report
2018-2019,2019-02-09,Sat,Premier League,Matchweek 26,Away,L 0–3,Bournemouth,Liverpool,Y,RW,58,0,0,0,0,1,0,0,0,30,21,0,0,0,0.1,0.1,0.1,1,0,12,16,75.0,3,22,3,3,4,Match Report
2018-2019,2019-02-23,Sat,Premier League,Matchweek 27,Home,D 1–1,Bournemouth,Wolves,Y,RW,90,0,0,0,0,1,0,0,0,38,34,2,0,0,0.0,0.0,0.0,1,0,16,23,69.6,4,30,5,2,3,Match Report
2018-2019,2019-02-27,Wed,Premier League,Matchweek 28,Away,L 1–5,Bournemouth,Arsenal,Y,RM,55,0,0,0,0,1,0,0,0,18,28,0,0,0,0.0,0.0,0.0,0,0,8,11,72.7,0,13,4,0,0,Match Report
2018-2019,2019-03-02,Sat,Premier League,Matchweek 29,Home,L 0–1,Bournemouth,Manchester City,N,"AM,CB",8,0,0,0,0,0,0,0,0,2,6,0,0,1,0.0,0.0,0.0,0,0,0,1,0.0,0,2,1,1,1,Match Report
2018-2019,2019-03-16,Sat,Premier League,Matchweek 31,Home,D 2–2,Bournemouth,Newcastle Utd,Y,RM,74,0,0,0,0,0,0,1,0,29,21,0,0,1,0.0,0.0,0.0,0,0,15,22,68.2,3,30,3,5,7,Match Report
2018-2019,2019-03-30,Sat,Premier League,Matchweek 32,Away,L 0–2,Bournemouth,Leicester City,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2018-2019,2019-04-06,Sat,Premier League,Matchweek 33,Home,L 1–3,Bournemouth,Burnley,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2018-2019,2019-04-13,Sat,Premier League,Matchweek 34,Away,W 5–0,Bournemouth,Brighton,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2018-2019,2019-04-27,Sat,Premier League,Matchweek 36,Away,D 3–3,Bournemouth,Southampton,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2018-2019,2019-05-04,Sat,Premier League,Matchweek 37,Home,W 1–0,Bournemouth,Tottenham,Y,"AM,RM",75,0,0,0,0,1,1,0,0,35,8,0,0,0,0.0,0.0,0.0,3,0,27,31,87.1,3,28,11,0,1,Match Report
2018-2019,2019-05-12,Sun,Premier League,Matchweek 38,Away,L 3–5,Bournemouth,Crystal Palace,Y,RM,69,1,0,0,0,2,2,0,0,39,2,0,0,0,0.1,0.1,0.1,2,0,25,30,83.3,3,39,9,3,4,Match Report
