Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att_Passes,Cmp%,Prog_Passes,Carries,Prog_2_Carries,Succ,Att_2_Dribbles,Match Report
2018-2019,2018-07-02,Mon,FIFA World Cup,Round of 16,Neutral,W 3–2,be Belgium,jp Japan,N,AM,26,1,0,0,0,1,1,0,0,16,9,0,0,1,0.1,0.1,0.0,2,0,11,13,84.6,0,11,2,0,0,Match Report
2018-2019,2018-07-06,Fri,FIFA World Cup,Quarter-finals,Neutral,W 2–1,be Belgium,br Brazil,Y,CM,90,0,0,0,0,1,0,0,0,51,63,5,2,3,0.1,0.1,0.0,0,0,28,35,80.0,3,25,2,0,0,Match Report
2018-2019,2018-07-10,Tue,FIFA World Cup,Semi-finals,Neutral,L 0–1,be Belgium,fr France,Y,"AM,CM",79,0,0,0,0,1,0,0,0,37,10,2,0,1,0.1,0.1,0.1,1,0,26,28,92.9,2,18,1,0,0,Match Report
2018-2019,2018-07-14,Sat,FIFA World Cup,Third-place match,Neutral,W 2–0,be Belgium,eng England,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2018-2019,2018-08-10,Fri,Premier League,Matchweek 1,Home,W 2–1,Manchester Utd,Leicester City,N,CM,7,0,0,0,0,0,0,0,0,4,6,0,0,1,0.0,0.0,0.0,0,0,0,1,0.0,0,2,0,0,0,Match Report
2018-2019,2018-08-19,Sun,Premier League,Matchweek 2,Away,L 2–3,Manchester Utd,Brighton,N,"AM,LW",31,0,0,0,0,0,0,0,0,18,9,1,0,0,0.0,0.0,0.0,1,1,11,15,73.3,1,11,0,0,0,Match Report
2018-2019,2018-08-27,Mon,Premier League,Matchweek 3,Home,L 0–3,Manchester Utd,Tottenham,N,CM,30,0,0,0,0,0,0,0,0,25,14,0,1,0,0.0,0.0,0.0,3,0,15,21,71.4,2,19,0,0,0,Match Report
2018-2019,2018-09-02,Sun,Premier League,Matchweek 4,Away,W 2–0,Manchester Utd,Burnley,Y,"DM,CM",90,0,0,0,0,0,0,0,0,65,19,1,1,1,0.0,0.0,0.0,0,0,47,52,90.4,3,40,3,3,3,Match Report
2018-2019,2018-09-15,Sat,Premier League,Matchweek 5,Away,W 2–1,Manchester Utd,Watford,Y,DM,90,0,1,0,0,0,0,0,0,78,12,3,0,4,0.0,0.0,0.0,0,0,52,64,81.3,5,47,0,0,1,Match Report
2018-2019,2018-09-19,Wed,Champions Lg,Group stage,Away,W 3–0,eng Manchester Utd,ch Young Boys,N,DM,22,0,0,0,0,0,0,0,0,35,8,2,1,3,0.0,0.0,0.0,0,0,26,31,83.9,1,24,0,0,0,Match Report
2018-2019,2018-09-22,Sat,Premier League,Matchweek 6,Home,D 1–1,Manchester Utd,Wolves,Y,DM,90,0,0,0,0,3,1,0,0,88,21,4,0,1,0.2,0.2,0.0,2,0,67,78,85.9,5,60,2,0,0,Match Report
2018-2019,2018-09-25,Tue,EFL Cup,Third round,Home,L 2 (7)–2 (8),Manchester Utd,Derby County,N,,58,1,0,0,0,1,1,0,0,,,,1,,,,,,,,,,,,,,,Match Report
2018-2019,2018-09-29,Sat,Premier League,Matchweek 7,Away,L 1–3,Manchester Utd,West Ham,Y,RM,90,0,0,0,0,1,1,0,0,47,14,1,0,0,0.0,0.0,0.0,2,0,32,40,80.0,3,33,1,0,0,Match Report
