Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att_Passes,Cmp%,Prog_Passes,Carries,Prog_2_Carries,Succ,Att_2_Dribbles,Match Report
2018-2019,2018-07-03,Tue,FIFA World Cup,Round of 16,Neutral,W 1 (4)–1 (3),eng England,co Colombia,Y,AM,80,0,0,0,0,1,0,0,0,54,22,1,0,4,0.1,0.1,0.0,2,0,35,43,81.4,7,23,5,0,1,Match Report
2018-2019,2018-07-07,Sat,FIFA World Cup,Quarter-finals,Neutral,W 2–0,eng England,se Sweden,Y,AM,76,1,0,0,0,3,1,0,0,43,15,2,0,2,0.2,0.2,0.0,1,0,22,33,66.7,2,35,6,0,0,Match Report
2018-2019,2018-07-11,Wed,FIFA World Cup,Semi-finals,Neutral,L 1–2,eng England,hr Croatia,Y,CM,120,0,0,0,0,0,0,0,0,63,55,0,1,6,0.0,0.0,0.1,3,1,35,46,76.1,3,31,6,1,2,Match Report
2018-2019,2018-07-14,Sat,FIFA World Cup,Third-place match,Neutral,L 0–2,eng England,be Belgium,N,CM,7,0,0,0,0,0,0,0,0,7,6,0,0,1,0.0,0.0,0.0,0,0,5,6,83.3,1,6,2,0,0,Match Report
2018-2019,2018-08-11,Sat,Premier League,Matchweek 1,Away,W 2–1,Tottenham,Newcastle Utd,Y,"LW,FW",79,1,0,0,0,2,2,0,0,55,25,2,1,5,0.5,0.5,0.0,1,0,31,40,77.5,4,38,1,1,2,Match Report
2018-2019,2018-08-18,Sat,Premier League,Matchweek 2,Home,W 3–1,Tottenham,Fulham,Y,"AM,LM",90,0,0,0,0,4,3,0,0,80,30,2,3,1,0.5,0.5,0.1,4,1,55,64,85.9,8,66,4,0,0,Match Report
2018-2019,2018-08-27,Mon,Premier League,Matchweek 3,Away,W 3–0,Tottenham,Manchester Utd,Y,CM,90,0,0,0,0,3,1,0,0,50,26,5,3,4,0.5,0.5,0.0,4,1,23,33,69.7,3,34,3,1,1,Match Report
2018-2019,2018-09-02,Sun,Premier League,Matchweek 4,Away,L 1–2,Tottenham,Watford,Y,CM,90,0,0,0,0,1,0,0,0,61,12,2,0,1,0.1,0.1,0.0,3,0,41,48,85.4,6,50,3,1,3,Match Report
2018-2019,2018-09-08,Sat,UEFA Nations League,League A,Home,L 1–2,eng England,es Spain,Y,CM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,Match Report
2018-2019,2018-09-22,Sat,Premier League,Matchweek 6,Away,W 2–1,Tottenham,Brighton,N,RM,13,0,0,0,0,0,0,0,0,15,4,0,0,0,0.0,0.0,0.0,1,0,12,15,80.0,1,13,0,0,0,Match Report
2018-2019,2018-09-26,Wed,EFL Cup,Third round,Home,W 2 (4)–2 (2),Tottenham,Watford,Y*,AM,120,1,0,1,1,2,1,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2018-2019,2018-10-29,Mon,Premier League,Matchweek 10,Home,L 0–1,Tottenham,Manchester City,N,"DM,AM",16,0,0,0,0,0,0,0,0,18,8,1,0,0,0.0,0.0,0.4,2,0,11,17,64.7,3,15,2,0,0,Match Report
2018-2019,2018-10-31,Wed,EFL Cup,Fourth round,Away,W 3–1,Tottenham,West Ham,Y,AM,62,0,1,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2018-2019,2018-11-06,Tue,Champions Lg,Group stage,Home,W 2–1,eng Tottenham,nl PSV Eindhoven,Y,AM,90,0,0,0,0,5,2,0,0,63,9,1,1,1,0.8,0.8,0.7,12,1,42,48,87.5,8,52,7,1,2,Match Report
2018-2019,2018-11-10,Sat,Premier League,Matchweek 12,Away,W 1–0,Tottenham,Crystal Palace,Y,"AM,RM",90,0,0,0,0,2,0,0,0,75,25,1,0,3,0.1,0.1,0.0,1,0,52,61,85.2,9,62,7,2,3,Match Report
2018-2019,2018-11-15,Thu,Friendlies (M),Friendlies (M),Home,W 3–0,eng England,us United States,Y,CM,57,0,1,0,0,,,0,0,,,,,,,,,,,,,,,,,,,Match Report
2018-2019,2018-11-18,Sun,UEFA Nations League,League A,Home,W 2–1,eng England,hr Croatia,N,,27,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,Match Report
2018-2019,2018-11-24,Sat,Premier League,Matchweek 13,Home,W 3–1,Tottenham,Chelsea,Y,AM,86,1,1,0,0,2,1,0,0,38,25,2,1,0,0.3,0.3,0.5,4,0,21,26,80.8,6,27,5,3,4,Match Report
2018-2019,2018-11-28,Wed,Champions Lg,Group stage,Home,W 1–0,eng Tottenham,it Inter,Y,AM,90,0,1,0,0,2,0,0,0,55,26,0,2,0,0.1,0.1,0.4,3,1,37,46,80.4,6,47,6,0,1,Match Report
2018-2019,2018-12-02,Sun,Premier League,Matchweek 14,Away,L 2–4,Tottenham,Arsenal,Y,AM,78,0,0,0,0,0,0,1,0,29,33,2,2,1,0.0,0.0,0.0,2,0,8,16,50.0,3,16,3,0,3,Match Report
2018-2019,2018-12-05,Wed,Premier League,Matchweek 15,Home,W 3–1,Tottenham,Southampton,N,AM,12,0,0,0,0,0,0,0,0,5,4,0,0,0,0.0,0.0,0.0,1,0,3,4,75.0,1,4,0,0,0,Match Report
2018-2019,2018-12-08,Sat,Premier League,Matchweek 16,Away,W 2–0,Tottenham,Leicester City,Y,AM,90,1,0,0,0,1,1,0,0,57,43,1,1,2,0.3,0.3,0.1,4,0,35,47,74.5,3,52,6,7,7,Match Report
2018-2019,2018-12-11,Tue,Champions Lg,Group stage,Away,D 1–1,eng Tottenham,es Barcelona,Y,"AM,CM",90,0,0,0,0,1,0,0,0,65,49,2,0,1,0.1,0.1,0.0,1,0,44,53,83.0,7,53,3,1,2,Match Report
2018-2019,2018-12-15,Sat,Premier League,Matchweek 17,Home,W 1–0,Tottenham,Burnley,Y,"AM,LW",90,0,0,0,0,2,0,0,0,58,15,3,0,0,0.1,0.1,0.0,2,1,42,45,93.3,7,47,6,0,4,Match Report
2018-2019,2018-12-19,Wed,EFL Cup,Quarter-finals,Away,W 2–0,Tottenham,Arsenal,Y,AM,90,1,1,0,0,3,1,1,0,,,,1,,,,,,,,,,,,,,,Match Report
2018-2019,2018-12-23,Sun,Premier League,Matchweek 18,Away,W 6–2,Tottenham,Everton,Y,AM,45,1,0,0,0,1,1,0,0,34,20,0,0,1,0.2,0.2,0.2,3,0,19,27,70.4,1,25,1,0,2,Match Report
2018-2019,2018-12-29,Sat,Premier League,Matchweek 20,Home,L 1–3,Tottenham,Wolves,Y,AM,67,0,0,0,0,1,0,0,0,49,23,1,0,1,0.1,0.1,0.0,5,0,35,40,87.5,3,29,4,0,0,Match Report
2018-2019,2019-01-01,Tue,Premier League,Matchweek 21,Away,W 3–0,Tottenham,Cardiff City,Y,AM,85,0,0,0,0,1,0,0,0,79,21,2,2,3,0.1,0.1,0.0,3,0,55,62,88.7,3,64,8,2,6,Match Report
2018-2019,2019-01-04,Fri,FA Cup,Third round,Away,W 7–0,Tottenham,Tranmere Rovers,Y*,CM,90,0,1,0,0,1,0,0,0,,,,1,,,,,,,,,,,,,,,Match Report
2018-2019,2019-01-08,Tue,EFL Cup,Semi-finals,Home,W 1–0,Tottenham,Chelsea,Y,FW,90,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2018-2019,2019-01-13,Sun,Premier League,Matchweek 22,Home,L 0–1,Tottenham,Manchester Utd,Y,"AM,CM",90,0,0,0,0,4,3,1,0,69,24,1,0,1,0.6,0.6,0.1,4,0,41,57,71.9,4,48,5,0,0,Match Report
