Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att_Passes,Cmp%,Prog_Passes,Carries,Prog_2_Carries,Succ,Att_2_Dribbles,Match Report
2018-2019,2018-08-10,Fri,Premier League,Matchweek 1,Home,W 2–1,Manchester Utd,Leicester City,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2018-2019,2018-08-19,Sun,Premier League,Matchweek 2,Away,L 2–3,Manchester Utd,Brighton,Y,LW,59,0,0,0,0,1,0,1,0,32,3,0,0,0,0.1,0.1,0.0,2,0,19,23,82.6,1,29,3,1,3,Match Report
2018-2019,2018-09-02,Sun,Premier League,Matchweek 4,Away,W 2–0,Manchester Utd,Burnley,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2018-2019,2018-09-15,Sat,Premier League,Matchweek 5,Away,W 2–1,Manchester Utd,Watford,N,"RW,RM",20,0,0,0,0,0,0,0,0,17,3,0,0,1,0.0,0.0,0.0,0,0,10,12,83.3,1,13,3,0,1,Match Report
2018-2019,2018-09-19,Wed,Champions Lg,Group stage,Away,W 3–0,eng Manchester Utd,ch Young Boys,Y,LW,90,1,0,0,0,2,1,0,0,66,8,1,2,1,0.5,0.5,0.1,5,1,39,49,79.6,3,60,13,7,13,Match Report
2018-2019,2018-09-22,Sat,Premier League,Matchweek 6,Home,D 1–1,Manchester Utd,Wolves,N,CM,28,0,0,0,0,0,0,0,0,15,2,0,0,0,0.0,0.0,0.1,5,0,10,14,71.4,3,11,3,0,0,Match Report
2018-2019,2018-09-25,Tue,EFL Cup,Third round,Home,L 2 (7)–2 (8),Manchester Utd,Derby County,Y,AM,120,0,0,0,0,5,0,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2018-2019,2018-09-29,Sat,Premier League,Matchweek 7,Away,L 1–3,Manchester Utd,West Ham,Y,"FW,LW",70,0,0,0,0,0,0,0,0,40,8,0,0,1,0.0,0.0,0.0,0,0,27,31,87.1,4,35,4,3,4,Match Report
2018-2019,2018-10-02,Tue,Champions Lg,Group stage,Home,D 0–0,eng Manchester Utd,es Valencia,N,"LW,RW",15,0,0,0,0,0,0,0,0,11,0,0,0,0,0.0,0.0,0.0,1,0,7,9,77.8,1,11,3,0,1,Match Report
2018-2019,2018-10-06,Sat,Premier League,Matchweek 8,Home,W 3–2,Manchester Utd,Newcastle Utd,Y,"LW,FW",90,1,0,0,0,1,1,0,0,75,4,0,0,1,0.1,0.1,0.2,6,2,52,69,75.4,11,70,16,2,2,Match Report
