Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att_Passes,Cmp%,Prog_Passes,Carries,Prog_2_Carries,Succ,Att_2_Dribbles,Match Report
2018-2019,2018-10-31,Wed,EFL Cup,Fourth round,Away,W 3–1,Tottenham,West Ham,N,,28,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2018-2019,2018-12-08,Sat,Premier League,Matchweek 16,Away,W 2–0,Tottenham,Leicester City,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2018-2019,2018-12-29,Sat,Premier League,Matchweek 20,Home,L 1–3,Tottenham,Wolves,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2018-2019,2019-01-20,Sun,Premier League,Matchweek 23,Away,W 2–1,Tottenham,Fulham,N,LW,5,0,1,0,0,0,0,0,0,6,2,0,0,0,0.0,0.0,0.2,1,1,3,4,75.0,0,6,0,0,0,Match Report
2018-2019,2019-01-24,Thu,EFL Cup,Semi-finals,Away,L 1 (2)–2 (4),Tottenham,Chelsea,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2018-2019,2019-01-27,Sun,FA Cup,Fourth round,Away,L 0–2,Tottenham,Crystal Palace,Y,AM,90,0,0,0,0,3,2,0,0,,,,1,,,,,,,,,,,,,,,Match Report
2018-2019,2019-02-02,Sat,Ligue 1,Matchweek 23,Home,W 2–1,Monaco,Toulouse,N,AM,14,0,0,0,0,0,0,0,0,11,7,0,0,2,0.0,0.0,0.0,0,0,3,7,42.9,1,8,2,1,1,Match Report
2018-2019,2019-02-10,Sun,Ligue 1,Matchweek 24,Away,D 2–2,Monaco,Montpellier,N,LW,1,0,0,0,0,0,0,0,0,3,1,1,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,1,0,0,0,Match Report
2018-2019,2019-02-16,Sat,Ligue 1,Matchweek 25,Home,W 1–0,Monaco,Nantes,N,AM,8,0,0,0,0,0,0,0,0,9,1,0,0,1,0.0,0.0,0.0,0,0,6,6,100.0,0,7,0,0,1,Match Report
2018-2019,2019-05-18,Sat,Ligue 1,Matchweek 37,Home,W 2–0,Monaco,Amiens,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2018-2019,2019-05-24,Fri,Ligue 1,Matchweek 38,Away,L 0–2,Monaco,Nice,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
