Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att_Passes,Cmp%,Prog_Passes,Carries,Prog_2_Carries,Succ,Att_2_Dribbles,Match Report
2018-2019,2018-08-04,Sat,Trophée des Champions,Trophée des Champions,Neutral,L 0–4,Monaco,Paris S-G,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2018-2019,2018-08-11,Sat,Ligue 1,Matchweek 1,Away,W 3–1,Monaco,Nantes,Y,LB,87,0,0,0,0,0,0,0,0,48,22,2,1,2,0.0,0.0,0.0,1,0,22,41,53.7,2,20,0,0,0,Match Report
2018-2019,2018-08-18,Sat,Ligue 1,Matchweek 2,Home,D 0–0,Monaco,Lille,Y,LB,90,0,0,0,0,0,0,0,0,38,8,1,2,0,0.0,0.0,0.0,0,0,24,31,77.4,1,18,2,0,0,Match Report
2018-2019,2018-08-26,Sun,Ligue 1,Matchweek 3,Away,L 1–2,Monaco,Bordeaux,Y,LB,90,0,0,0,0,0,0,0,0,47,16,3,0,2,0.0,0.0,0.0,1,0,31,42,73.8,2,23,4,0,0,Match Report
2018-2019,2018-09-02,Sun,Ligue 1,Matchweek 4,Home,L 2–3,Monaco,Marseille,Y,LB,80,0,0,0,0,1,0,0,0,78,10,1,0,1,0.0,0.0,0.0,0,0,46,68,67.6,5,50,2,1,3,Match Report
2018-2019,2018-09-21,Fri,Ligue 1,Matchweek 6,Home,D 1–1,Monaco,Nîmes,Y,LB,90,0,0,0,0,1,0,0,0,60,6,2,0,0,0.0,0.0,0.1,3,0,37,48,77.1,3,38,6,2,2,Match Report
2018-2019,2018-09-28,Fri,Ligue 1,Matchweek 8,Away,L 0–2,Monaco,Saint-Étienne,Y,LB,66,0,0,0,0,2,1,0,0,30,4,0,0,1,0.1,0.1,0.0,1,0,17,25,68.0,2,15,3,1,2,Match Report
2018-2019,2018-10-03,Wed,Champions Lg,Group stage,Away,L 0–3,fr Monaco,de Dortmund,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2018-2019,2018-10-20,Sat,Ligue 1,Matchweek 10,Away,L 1–2,Monaco,Strasbourg,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2018-2019,2018-10-24,Wed,Champions Lg,Group stage,Away,D 1–1,fr Monaco,be Club Brugge,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2018-2019,2018-10-27,Sat,Ligue 1,Matchweek 11,Home,D 2–2,Monaco,Dijon,Y,LB,90,0,1,0,0,0,0,0,0,40,5,0,1,1,0.0,0.0,0.3,3,1,27,34,79.4,3,27,4,1,1,Match Report
2018-2019,2018-11-03,Sat,Ligue 1,Matchweek 12,Away,L 0–1,Monaco,Reims,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2018-2019,2018-11-06,Tue,Champions Lg,Group stage,Home,L 0–4,fr Monaco,be Club Brugge,Y,LB,90,0,0,0,0,0,0,1,0,96,8,0,0,1,0.0,0.0,0.1,2,0,69,87,79.3,7,76,11,1,1,Match Report
2018-2019,2018-12-11,Tue,Champions Lg,Group stage,Home,L 0–2,fr Monaco,de Dortmund,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2018-2019,2019-01-06,Sun,Coupe de France,Round of 64,Away,W 1–0,Monaco,Canet RFC,Y,LW,74,0,1,0,0,1,1,1,0,,,,0,,,,,,,,,,,,,,,Match Report
2018-2019,2019-02-02,Sat,Premier League,Matchweek 25,Away,L 0–1,Newcastle Utd,Tottenham,N,LB,5,0,0,0,0,0,0,0,0,3,1,0,0,0,0.0,0.0,0.0,0,0,1,3,33.3,1,2,1,0,0,Match Report
2018-2019,2019-04-27,Sat,Premier League,Matchweek 36,Away,D 1–1,Newcastle Utd,Brighton,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2018-2019,2019-05-04,Sat,Premier League,Matchweek 37,Home,L 2–3,Newcastle Utd,Liverpool,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
