League,Season,Wk,Day,Date,Time,HomeTeam,xG_Home,xG_Away,AwayTeam,Attendance,Venue,Referee,Match Report,HomeScore,AwayScore
SerieA,2019-2020,2,Sun,2019-09-01,20:45,Lecce,1.3,1.4,Hellas Verona,24418,Stadio Comunale Via Del Mare,Juan Sacchi,https://fbref.com/en/matches/a9c723e3/Lecce-Hellas-Verona-September-1-2019-Serie-A,0,1
SerieA,2019-2020,2,Sun,2019-09-01,20:45,Udinese,1.5,0.6,Parma,20410,Dacia Arena,Marco Piccinini,https://fbref.com/en/matches/2b67d770/Udinese-Parma-September-1-2019-Serie-A,1,3
SerieA,2019-2020,2,Sun,2019-09-01,20:45,Genoa,2.1,1.9,Fiorentina,20000,Stadio Comunale Luigi Ferraris,Piero Giacomelli,https://fbref.com/en/matches/355e9742/Genoa-Fiorentina-September-1-2019-Serie-A,2,1
SerieA,2019-2020,2,Sun,2019-09-01,20:45,Sassuolo,1.6,1.5,Sampdoria,9608,Stadio Città del Tricolore,Luca Pairetto,https://fbref.com/en/matches/1dea6b5e/Sassuolo-Sampdoria-September-1-2019-Serie-A,4,1
SerieA,2019-2020,3,Sat,2019-09-14,15:00,Fiorentina,1.6,0.3,Juventus,40000,Stadio Artemio Franchi,Massimiliano Irrati,https://fbref.com/en/matches/79509455/Fiorentina-Juventus-September-14-2019-Serie-A,0,0
SerieA,2019-2020,3,Sat,2019-09-14,18:00,Napoli,1.3,1.5,Sampdoria,40000,Stadio San Paolo,Federico La Penna,https://fbref.com/en/matches/a47ce106/Napoli-Sampdoria-September-14-2019-Serie-A,2,0
SerieA,2019-2020,3,Sat,2019-09-14,20:45,Inter,1.4,0.4,Udinese,57991,Stadio Giuseppe Meazza,Maurizio Mariani,https://fbref.com/en/matches/a56b68f2/Internazionale-Udinese-September-14-2019-Serie-A,1,0
SerieA,2019-2020,3,Sun,2019-09-15,12:30,Genoa,1.4,2.5,Atalanta,23395,Stadio Comunale Luigi Ferraris,Michael Fabbri,https://fbref.com/en/matches/7fb132b4/Genoa-Atalanta-September-15-2019-Serie-A,1,2
SerieA,2019-2020,3,Sun,2019-09-15,15:00,Parma,1.0,0.7,Cagliari,14068,Stadio Ennio Tardini,Fabrizio Pasqua,https://fbref.com/en/matches/c88fa28b/Parma-Cagliari-September-15-2019-Serie-A,1,3
SerieA,2019-2020,3,Sun,2019-09-15,15:00,Brescia,0.8,3.2,Bologna,15000,Stadio Mario Rigamonti,Gianluca Rocchi,https://fbref.com/en/matches/3d263c0c/Brescia-Bologna-September-15-2019-Serie-A,3,4
SerieA,2019-2020,3,Sun,2019-09-15,15:00,SPAL,1.1,1.5,Lazio,13650,Stadio Paolo Mazza,Giampaolo Calvarese,https://fbref.com/en/matches/6d0c347f/SPAL-Lazio-September-15-2019-Serie-A,2,1
SerieA,2019-2020,3,Sun,2019-09-15,18:00,Roma,2.1,1.2,Sassuolo,34407,Stadio Olimpico,Daniele Chiffi,https://fbref.com/en/matches/ab5a64e6/Roma-Sassuolo-September-15-2019-Serie-A,4,2
SerieA,2019-2020,3,Sun,2019-09-15,20:45,Hellas Verona,0.8,1.3,Milan,24363,Stadio Marc'Antonio Bentegodi,Gianluca Manganiello,https://fbref.com/en/matches/798a19ce/Hellas-Verona-Milan-September-15-2019-Serie-A,0,1
SerieA,2019-2020,3,Mon,2019-09-16,20:45,Torino,2.0,1.2,Lecce,21620,Stadio Olimpico di Torino,Antonio Giua,https://fbref.com/en/matches/fb27614b/Torino-Lecce-September-16-2019-Serie-A,1,2
SerieA,2019-2020,4,Fri,2019-09-20,20:45,Cagliari,1.5,1.3,Genoa,14574,Sardegna Arena,Gianluca Manganiello,https://fbref.com/en/matches/7b837163/Cagliari-Genoa-September-20-2019-Serie-A,3,1
SerieA,2019-2020,4,Sat,2019-09-21,15:00,Udinese,0.6,0.7,Brescia,19611,Dacia Arena,Paolo Valeri,https://fbref.com/en/matches/d5dc14b8/Udinese-Brescia-September-21-2019-Serie-A,0,1
SerieA,2019-2020,4,Sat,2019-09-21,18:00,Juventus,2.0,1.2,Hellas Verona,39945,Allianz Stadium,Federico La Penna,https://fbref.com/en/matches/c6a08826/Juventus-Hellas-Verona-September-21-2019-Serie-A,2,1
SerieA,2019-2020,4,Sat,2019-09-21,20:45,Milan,0.8,1.9,Inter,70440,Stadio Giuseppe Meazza,Daniele Doveri,https://fbref.com/en/matches/8d99b6b9/Derby-della-Madonnina-Milan-Internazionale-September-21-2019-Serie-A,0,2
SerieA,2019-2020,4,Sun,2019-09-22,12:30,Sassuolo,2.4,1.0,SPAL,10937,Stadio Città del Tricolore,Maurizio Mariani,https://fbref.com/en/matches/af15f020/Sassuolo-SPAL-September-22-2019-Serie-A,3,0
SerieA,2019-2020,4,Sun,2019-09-22,15:00,Lecce,1.2,2.8,Napoli,21644,Stadio Comunale Via Del Mare,Marco Piccinini,https://fbref.com/en/matches/d110cc88/Lecce-Napoli-September-22-2019-Serie-A,1,4
SerieA,2019-2020,4,Sun,2019-09-22,15:00,Bologna,1.4,1.5,Roma,25513,Stadio Renato Dall'Ara,Luca Pairetto,https://fbref.com/en/matches/48229e4d/Bologna-Roma-September-22-2019-Serie-A,1,2
SerieA,2019-2020,4,Sun,2019-09-22,15:00,Sampdoria,1.2,0.6,Torino,19041,Stadio Comunale Luigi Ferraris,Piero Giacomelli,https://fbref.com/en/matches/847fbff1/Sampdoria-Torino-September-22-2019-Serie-A,1,0
SerieA,2019-2020,4,Sun,2019-09-22,18:00,Atalanta,1.1,0.9,Fiorentina,10314,Stadio Ennio Tardini,Daniele Orsato,https://fbref.com/en/matches/ab7e6f6a/Atalanta-Fiorentina-September-22-2019-Serie-A,2,2
SerieA,2019-2020,4,Sun,2019-09-22,20:45,Lazio,2.2,0.7,Parma,31404,Stadio Olimpico,Rosario Abisso,https://fbref.com/en/matches/38ef4b7d/Lazio-Parma-September-22-2019-Serie-A,2,0
SerieA,2019-2020,5,Tue,2019-09-24,19:00,Hellas Verona,1.0,0.8,Udinese,13740,Stadio Marc'Antonio Bentegodi,Daniele Chiffi,https://fbref.com/en/matches/98d312ac/Hellas-Verona-Udinese-September-24-2019-Serie-A,0,0
SerieA,2019-2020,5,Tue,2019-09-24,21:00,Brescia,0.9,1.7,Juventus,14000,Stadio Mario Rigamonti,Fabrizio Pasqua,https://fbref.com/en/matches/4317b763/Brescia-Juventus-September-24-2019-Serie-A,1,2
SerieA,2019-2020,5,Wed,2019-09-25,19:00,Roma,1.7,1.9,Atalanta,31832,Stadio Olimpico,Massimiliano Irrati,https://fbref.com/en/matches/95b95a98/Roma-Atalanta-September-25-2019-Serie-A,0,2
SerieA,2019-2020,5,Wed,2019-09-25,21:00,Parma,1.5,0.5,Sassuolo,14569,Stadio Ennio Tardini,Livio Marinelli,https://fbref.com/en/matches/bed42d99/Parma-Sassuolo-September-25-2019-Serie-A,1,0
SerieA,2019-2020,5,Wed,2019-09-25,21:00,Inter,1.4,1.1,Lazio,56175,Stadio Giuseppe Meazza,Fabio Maresca,https://fbref.com/en/matches/7e76d4d6/Internazionale-Lazio-September-25-2019-Serie-A,1,0
SerieA,2019-2020,5,Wed,2019-09-25,21:00,SPAL,1.1,2.0,Lecce,13292,Stadio Paolo Mazza,Gianluca Rocchi,https://fbref.com/en/matches/a7d7a94e/SPAL-Lecce-September-25-2019-Serie-A,1,3
SerieA,2019-2020,5,Wed,2019-09-25,21:00,Fiorentina,1.9,0.6,Sampdoria,33469,Stadio Artemio Franchi,Daniele Doveri,https://fbref.com/en/matches/1fb0e314/Fiorentina-Sampdoria-September-25-2019-Serie-A,2,1
SerieA,2019-2020,5,Wed,2019-09-25,21:00,Napoli,2.1,0.3,Cagliari,25408,Stadio San Paolo,Marco Di Bello,https://fbref.com/en/matches/5a8c1572/Napoli-Cagliari-September-25-2019-Serie-A,0,1
SerieA,2019-2020,5,Wed,2019-09-25,21:00,Genoa,0.2,1.7,Bologna,20497,Stadio Comunale Luigi Ferraris,Davide Massa,https://fbref.com/en/matches/5dd39b2c/Genoa-Bologna-September-25-2019-Serie-A,0,0
SerieA,2019-2020,5,Thu,2019-09-26,21:00,Torino,1.3,2.1,Milan,23997,Stadio Olimpico di Torino,Marco Guida,https://fbref.com/en/matches/b3269aca/Torino-Milan-September-26-2019-Serie-A,2,1
SerieA,2019-2020,6,Sat,2019-09-28,15:00,Juventus,2.0,0.3,SPAL,38995,Allianz Stadium,Marco Piccinini,https://fbref.com/en/matches/0d46187e/Juventus-SPAL-September-28-2019-Serie-A,2,0
SerieA,2019-2020,6,Sat,2019-09-28,18:00,Sampdoria,1.4,2.4,Inter,23694,Stadio Comunale Luigi Ferraris,Giampaolo Calvarese,https://fbref.com/en/matches/a1177e74/Sampdoria-Internazionale-September-28-2019-Serie-A,1,3
SerieA,2019-2020,6,Sat,2019-09-28,20:45,Sassuolo,0.6,2.1,Atalanta,11604,Stadio Città del Tricolore,Paolo Valeri,https://fbref.com/en/matches/c822ab60/Sassuolo-Atalanta-September-28-2019-Serie-A,1,4
SerieA,2019-2020,6,Sun,2019-09-29,12:30,Napoli,2.0,1.0,Brescia,45770,Stadio San Paolo,Gianluca Manganiello,https://fbref.com/en/matches/86a3ee41/Napoli-Brescia-September-29-2019-Serie-A,2,1
SerieA,2019-2020,6,Sun,2019-09-29,15:00,Udinese,0.6,1.2,Bologna,21361,Dacia Arena,Antonio Giua,https://fbref.com/en/matches/1ace8aaa/Udinese-Bologna-September-29-2019-Serie-A,1,0
SerieA,2019-2020,6,Sun,2019-09-29,15:00,Lecce,0.8,2.5,Roma,26044,Stadio Comunale Via Del Mare,Rosario Abisso,https://fbref.com/en/matches/4c786abf/Lecce-Roma-September-29-2019-Serie-A,0,1
SerieA,2019-2020,6,Sun,2019-09-29,15:00,Lazio,1.4,0.5,Genoa,26000,Stadio Olimpico,Luca Pairetto,https://fbref.com/en/matches/d62041b9/Lazio-Genoa-September-29-2019-Serie-A,4,0
SerieA,2019-2020,6,Sun,2019-09-29,18:00,Cagliari,1.3,1.5,Hellas Verona,15846,Sardegna Arena,Manuel Volpi,https://fbref.com/en/matches/527484ae/Cagliari-Hellas-Verona-September-29-2019-Serie-A,1,1
SerieA,2019-2020,6,Sun,2019-09-29,20:45,Milan,0.8,2.4,Fiorentina,48367,Stadio Giuseppe Meazza,Piero Giacomelli,https://fbref.com/en/matches/ec745de3/Milan-Fiorentina-September-29-2019-Serie-A,1,3
SerieA,2019-2020,6,Mon,2019-09-30,20:45,Parma,3.4,1.6,Torino,15001,Stadio Ennio Tardini,Federico La Penna,https://fbref.com/en/matches/855b79d4/Parma-Torino-September-30-2019-Serie-A,3,2
SerieA,2019-2020,7,Sat,2019-10-05,15:00,SPAL,1.5,0.3,Parma,11776,Stadio Paolo Mazza,Marco Guida,https://fbref.com/en/matches/d91017ad/SPAL-Parma-October-5-2019-Serie-A,1,0
SerieA,2019-2020,7,Sat,2019-10-05,18:00,Hellas Verona,0.8,0.7,Sampdoria,17787,Stadio Marc'Antonio Bentegodi,Michael Fabbri,https://fbref.com/en/matches/6a7d53e1/Hellas-Verona-Sampdoria-October-5-2019-Serie-A,2,0
SerieA,2019-2020,7,Sat,2019-10-05,20:45,Genoa,1.8,1.3,Milan,22486,Stadio Comunale Luigi Ferraris,Maurizio Mariani,https://fbref.com/en/matches/18840243/Genoa-Milan-October-5-2019-Serie-A,1,2
SerieA,2019-2020,7,Sun,2019-10-06,12:30,Fiorentina,0.9,0.7,Udinese,37963,Stadio Artemio Franchi,Alessandro Prontera,https://fbref.com/en/matches/109f472f/Fiorentina-Udinese-October-6-2019-Serie-A,1,0
SerieA,2019-2020,7,Sun,2019-10-06,15:00,Atalanta,3.7,1.0,Lecce,20771,Stadio Atleti Azzurri d'Italia,Marco Di Bello,https://fbref.com/en/matches/fe310ec0/Atalanta-Lecce-October-6-2019-Serie-A,3,1
SerieA,2019-2020,7,Sun,2019-10-06,15:00,Bologna,1.5,1.9,Lazio,22052,Stadio Renato Dall'Ara,Daniele Orsato,https://fbref.com/en/matches/686d7ed4/Bologna-Lazio-October-6-2019-Serie-A,2,2
SerieA,2019-2020,7,Sun,2019-10-06,15:00,Roma,1.4,1.2,Cagliari,34385,Stadio Olimpico,Davide Massa,https://fbref.com/en/matches/c1eb9f50/Roma-Cagliari-October-6-2019-Serie-A,1,1
SerieA,2019-2020,7,Sun,2019-10-06,18:00,Torino,0.6,1.2,Napoli,24343,Stadio Olimpico di Torino,Daniele Doveri,https://fbref.com/en/matches/66ed3756/Torino-Napoli-October-6-2019-Serie-A,0,0
SerieA,2019-2020,7,Sun,2019-10-06,20:45,Inter,1.6,1.4,Juventus,75923,Stadio Giuseppe Meazza,Gianluca Rocchi,https://fbref.com/en/matches/5026bc07/Internazionale-Juventus-October-6-2019-Serie-A,1,2
SerieA,2019-2020,8,Sat,2019-10-19,15:00,Lazio,2.6,2.7,Atalanta,30000,Stadio Olimpico,Gianluca Rocchi,https://fbref.com/en/matches/035b9138/Lazio-Atalanta-October-19-2019-Serie-A,3,3
SerieA,2019-2020,8,Sat,2019-10-19,18:00,Napoli,1.8,1.3,Hellas Verona,38686,Stadio San Paolo,Marco Piccinini,https://fbref.com/en/matches/f99dc9fe/Napoli-Hellas-Verona-October-19-2019-Serie-A,2,0
SerieA,2019-2020,8,Sat,2019-10-19,20:45,Juventus,2.1,0.6,Bologna,40461,Allianz Stadium,Massimiliano Irrati,https://fbref.com/en/matches/7bdb3ce3/Juventus-Bologna-October-19-2019-Serie-A,2,1
SerieA,2019-2020,8,Sun,2019-10-20,12:30,Sassuolo,1.0,3.1,Inter,17935,Stadio Città del Tricolore,Piero Giacomelli,https://fbref.com/en/matches/2efbb915/Sassuolo-Internazionale-October-20-2019-Serie-A,3,4
SerieA,2019-2020,8,Sun,2019-10-20,15:00,Udinese,1.8,1.1,Torino,24049,Dacia Arena,Rosario Abisso,https://fbref.com/en/matches/3472d845/Udinese-Torino-October-20-2019-Serie-A,1,0
SerieA,2019-2020,8,Sun,2019-10-20,15:00,Sampdoria,0.6,0.7,Roma,20211,Stadio Comunale Luigi Ferraris,Fabio Maresca,https://fbref.com/en/matches/d960f719/Sampdoria-Roma-October-20-2019-Serie-A,0,0
SerieA,2019-2020,8,Sun,2019-10-20,15:00,Cagliari,1.3,1.2,SPAL,15713,Sardegna Arena,Daniele Chiffi,https://fbref.com/en/matches/467d496a/Cagliari-SPAL-October-20-2019-Serie-A,2,0
SerieA,2019-2020,8,Sun,2019-10-20,18:00,Parma,3.0,1.6,Genoa,15299,Stadio Ennio Tardini,Paolo Valeri,https://fbref.com/en/matches/497798e1/Parma-Genoa-October-20-2019-Serie-A,5,1
SerieA,2019-2020,8,Sun,2019-10-20,20:45,Milan,1.4,1.4,Lecce,48703,Stadio Giuseppe Meazza,Fabrizio Pasqua,https://fbref.com/en/matches/b64ce217/Milan-Lecce-October-20-2019-Serie-A,2,2
SerieA,2019-2020,8,Mon,2019-10-21,21:00,Brescia,0.2,1.3,Fiorentina,16000,Stadio Mario Rigamonti,Giampaolo Calvarese,https://fbref.com/en/matches/2444c7ef/Brescia-Fiorentina-October-21-2019-Serie-A,0,0
SerieA,2019-2020,9,Fri,2019-10-25,20:45,Hellas Verona,1.1,1.4,Sassuolo,11453,Stadio Marc'Antonio Bentegodi,Luca Pairetto,https://fbref.com/en/matches/11170e59/Hellas-Verona-Sassuolo-October-25-2019-Serie-A,0,1
SerieA,2019-2020,9,Sat,2019-10-26,15:00,Lecce,1.1,3.4,Juventus,26591,Stadio Comunale Via Del Mare,Paolo Valeri,https://fbref.com/en/matches/9d7eb76c/Lecce-Juventus-October-26-2019-Serie-A,1,1
SerieA,2019-2020,9,Sat,2019-10-26,18:00,Inter,2.6,0.8,Parma,67076,Stadio Giuseppe Meazza,Daniele Chiffi,https://fbref.com/en/matches/81cec5cf/Internazionale-Parma-October-26-2019-Serie-A,2,2
SerieA,2019-2020,9,Sat,2019-10-26,20:45,Genoa,1.1,1.2,Brescia,20949,Stadio Comunale Luigi Ferraris,Rosario Abisso,https://fbref.com/en/matches/0e1aa64b/Genoa-Brescia-October-26-2019-Serie-A,3,1
SerieA,2019-2020,9,Sun,2019-10-27,12:30,Bologna,1.5,0.8,Sampdoria,24099,Stadio Renato Dall'Ara,Daniele Doveri,https://fbref.com/en/matches/dd08475c/Bologna-Sampdoria-October-27-2019-Serie-A,2,1
SerieA,2019-2020,9,Sun,2019-10-27,15:00,Atalanta,5.6,1.0,Udinese,18677,Stadio Atleti Azzurri d'Italia,Fabio Maresca,https://fbref.com/en/matches/4410ed27/Atalanta-Udinese-October-27-2019-Serie-A,7,1
SerieA,2019-2020,9,Sun,2019-10-27,15:00,SPAL,0.6,1.0,Napoli,14726,Stadio Paolo Mazza,Federico La Penna,https://fbref.com/en/matches/3dfaf9b4/SPAL-Napoli-October-27-2019-Serie-A,1,1
SerieA,2019-2020,9,Sun,2019-10-27,15:00,Torino,0.9,0.5,Cagliari,21213,Stadio Olimpico di Torino,Michael Fabbri,https://fbref.com/en/matches/96fb099e/Torino-Cagliari-October-27-2019-Serie-A,1,1
SerieA,2019-2020,9,Sun,2019-10-27,18:00,Roma,1.5,0.6,Milan,44333,Stadio Olimpico,Daniele Orsato,https://fbref.com/en/matches/cdb7b0cf/Roma-Milan-October-27-2019-Serie-A,2,1
SerieA,2019-2020,9,Sun,2019-10-27,20:45,Fiorentina,0.7,2.3,Lazio,33281,Stadio Artemio Franchi,Marco Guida,https://fbref.com/en/matches/0148cb07/Fiorentina-Lazio-October-27-2019-Serie-A,1,2
SerieA,2019-2020,10,Tue,2019-10-29,19:00,Parma,1.3,0.2,Hellas Verona,14638,Stadio Ennio Tardini,Gianluca Manganiello,https://fbref.com/en/matches/a480ae7a/Parma-Hellas-Verona-October-29-2019-Serie-A,0,1
SerieA,2019-2020,10,Tue,2019-10-29,21:00,Brescia,2.0,1.0,Inter,16500,Stadio Mario Rigamonti,Michael Fabbri,https://fbref.com/en/matches/d1c79e58/Brescia-Internazionale-October-29-2019-Serie-A,1,2
SerieA,2019-2020,10,Wed,2019-10-30,19:00,Napoli,2.7,1.3,Atalanta,30061,Stadio San Paolo,Piero Giacomelli,https://fbref.com/en/matches/63b092b4/Napoli-Atalanta-October-30-2019-Serie-A,2,2
SerieA,2019-2020,10,Wed,2019-10-30,21:00,Cagliari,1.4,1.0,Bologna,16076,Sardegna Arena,Juan Sacchi,https://fbref.com/en/matches/c3c909d6/Cagliari-Bologna-October-30-2019-Serie-A,3,2
SerieA,2019-2020,10,Wed,2019-10-30,21:00,Udinese,0.8,3.1,Roma,23854,Dacia Arena,Massimiliano Irrati,https://fbref.com/en/matches/8f542d14/Udinese-Roma-October-30-2019-Serie-A,0,4
SerieA,2019-2020,10,Wed,2019-10-30,21:00,Lazio,2.5,0.7,Torino,25000,Stadio Olimpico,Daniele Orsato,https://fbref.com/en/matches/18839ced/Lazio-Torino-October-30-2019-Serie-A,4,0
SerieA,2019-2020,10,Wed,2019-10-30,21:00,Sassuolo,1.1,1.5,Fiorentina,11863,Stadio Città del Tricolore,Maurizio Mariani,https://fbref.com/en/matches/69d4c194/Sassuolo-Fiorentina-October-30-2019-Serie-A,1,2
SerieA,2019-2020,10,Wed,2019-10-30,21:00,Sampdoria,1.9,1.2,Lecce,18685,Stadio Comunale Luigi Ferraris,Davide Massa,https://fbref.com/en/matches/be084a46/Sampdoria-Lecce-October-30-2019-Serie-A,1,1
SerieA,2019-2020,10,Wed,2019-10-30,21:00,Juventus,2.4,0.4,Genoa,38732,Allianz Stadium,Antonio Giua,https://fbref.com/en/matches/12d0d3b3/Juventus-Genoa-October-30-2019-Serie-A,2,1
SerieA,2019-2020,10,Thu,2019-10-31,21:00,Milan,1.4,0.5,SPAL,46475,Stadio Giuseppe Meazza,Marco Piccinini,https://fbref.com/en/matches/45a928c4/Milan-SPAL-October-31-2019-Serie-A,1,0
SerieA,2019-2020,11,Sat,2019-11-02,15:00,Roma,2.2,1.7,Napoli,34502,Stadio Olimpico,Gianluca Rocchi,https://fbref.com/en/matches/73f92283/Roma-Napoli-November-2-2019-Serie-A,2,1
SerieA,2019-2020,11,Sat,2019-11-02,18:00,Bologna,0.6,3.0,Inter,28498,Stadio Renato Dall'Ara,Federico La Penna,https://fbref.com/en/matches/b68dc4ea/Bologna-Internazionale-November-2-2019-Serie-A,1,2
SerieA,2019-2020,11,Sat,2019-11-02,20:45,Torino,0.4,2.1,Juventus,26664,Stadio Olimpico di Torino,Daniele Doveri,https://fbref.com/en/matches/4c1cbd79/Torino-Juventus-November-2-2019-Serie-A,0,1
SerieA,2019-2020,11,Sun,2019-11-03,12:30,Atalanta,0.9,1.1,Cagliari,18617,Stadio Atleti Azzurri d'Italia,Rosario Abisso,https://fbref.com/en/matches/3444ce4b/Atalanta-Cagliari-November-3-2019-Serie-A,0,2
SerieA,2019-2020,11,Sun,2019-11-03,15:00,Lecce,0.6,1.8,Sassuolo,22087,Stadio Comunale Via Del Mare,Riccardo Ros,https://fbref.com/en/matches/4754d203/Lecce-Sassuolo-November-3-2019-Serie-A,2,2
SerieA,2019-2020,11,Sun,2019-11-03,15:00,Genoa,1.2,1.5,Udinese,20030,Stadio Comunale Luigi Ferraris,Fabrizio Pasqua,https://fbref.com/en/matches/215d7497/Genoa-Udinese-November-3-2019-Serie-A,1,3
SerieA,2019-2020,11,Sun,2019-11-03,15:00,Hellas Verona,1.2,1.4,Brescia,16525,Stadio Marc'Antonio Bentegodi,Maurizio Mariani,https://fbref.com/en/matches/03171f2d/Hellas-Verona-Brescia-November-3-2019-Serie-A,2,1
SerieA,2019-2020,11,Sun,2019-11-03,18:00,Fiorentina,1.6,0.6,Parma,32479,Stadio Artemio Franchi,Luca Pairetto,https://fbref.com/en/matches/07b1998d/Fiorentina-Parma-November-3-2019-Serie-A,1,1
SerieA,2019-2020,11,Sun,2019-11-03,20:45,Milan,0.9,1.2,Lazio,41000,Stadio Giuseppe Meazza,Giampaolo Calvarese,https://fbref.com/en/matches/86cc1b86/Milan-Lazio-November-3-2019-Serie-A,1,2
SerieA,2019-2020,11,Mon,2019-11-04,20:45,SPAL,0.7,0.9,Sampdoria,11617,Stadio Paolo Mazza,Daniele Chiffi,https://fbref.com/en/matches/5181f1fc/SPAL-Sampdoria-November-4-2019-Serie-A,0,1
SerieA,2019-2020,12,Fri,2019-11-08,20:45,Sassuolo,2.3,0.9,Bologna,13184,Stadio Città del Tricolore,Marco Piccinini,https://fbref.com/en/matches/da587b4e/Sassuolo-Bologna-November-8-2019-Serie-A,3,1
SerieA,2019-2020,12,Sat,2019-11-09,15:00,Brescia,0.7,3.4,Torino,13500,Stadio Mario Rigamonti,Marco Guida,https://fbref.com/en/matches/a95e968b/Brescia-Torino-November-9-2019-Serie-A,0,4
SerieA,2019-2020,12,Sat,2019-11-09,18:00,Inter,2.9,1.4,Hellas Verona,66202,Stadio Giuseppe Meazza,Paolo Valeri,https://fbref.com/en/matches/fc94b998/Internazionale-Hellas-Verona-November-9-2019-Serie-A,2,1
SerieA,2019-2020,12,Sat,2019-11-09,20:45,Napoli,1.2,1.0,Genoa,22947,Stadio San Paolo,Giampaolo Calvarese,https://fbref.com/en/matches/c01005cd/Napoli-Genoa-November-9-2019-Serie-A,0,0
SerieA,2019-2020,12,Sun,2019-11-10,12:30,Cagliari,2.7,1.0,Fiorentina,16316,Sardegna Arena,Federico La Penna,https://fbref.com/en/matches/79ea19d6/Cagliari-Fiorentina-November-10-2019-Serie-A,5,2
SerieA,2019-2020,12,Sun,2019-11-10,15:00,Sampdoria,0.5,0.7,Atalanta,19799,Stadio Comunale Luigi Ferraris,Massimiliano Irrati,https://fbref.com/en/matches/537cf17f/Sampdoria-Atalanta-November-10-2019-Serie-A,0,0
