League,Season,Wk,Day,Date,Time,HomeTeam,xG_Home,xG_Away,AwayTeam,Attendance,Venue,Referee,Match Report,HomeScore,AwayScore
SerieA,2020-2021,7,Fri,2020-11-06,20:45,Sassuolo,0.1,0.1,Udinese,,Stadio Città del Tricolore,Eugenio Abbattista,https://fbref.com/en/matches/05327d94/Sassuolo-Udinese-November-6-2020-Serie-A,0,0
SerieA,2020-2021,7,Sat,2020-11-07,15:00,Cagliari,2.1,0.1,Sampdoria,,Sardegna Arena,Giovanni Ayroldi,https://fbref.com/en/matches/fd391825/Cagliari-Sampdoria-November-7-2020-Serie-A,2,0
SerieA,2020-2021,7,Sat,2020-11-07,18:00,Benevento,0.3,0.9,Spezia,,Stadio Ciro Vigorito,Gianluca Aureliano,https://fbref.com/en/matches/297456f4/Benevento-Spezia-November-7-2020-Serie-A,0,3
SerieA,2020-2021,7,Sat,2020-11-07,20:45,Parma,0.1,0.7,Fiorentina,,Stadio Ennio Tardini,Federico La Penna,https://fbref.com/en/matches/1d982a6b/Parma-Fiorentina-November-7-2020-Serie-A,0,0
SerieA,2020-2021,7,Sun,2020-11-08,12:30,Lazio,0.9,1.2,Juventus,,Stadio Olimpico,Davide Massa,https://fbref.com/en/matches/d9fa0ada/Lazio-Juventus-November-8-2020-Serie-A,1,1
SerieA,2020-2021,7,Sun,2020-11-08,15:00,Atalanta,0.8,1.0,Inter,,Stadio Atleti Azzurri d'Italia,Daniele Doveri,https://fbref.com/en/matches/f34a17fc/Atalanta-Internazionale-November-8-2020-Serie-A,1,1
SerieA,2020-2021,7,Sun,2020-11-08,15:00,Genoa,0.6,2.0,Roma,,Stadio Comunale Luigi Ferraris,Massimiliano Irrati,https://fbref.com/en/matches/da88eb92/Genoa-Roma-November-8-2020-Serie-A,1,3
SerieA,2020-2021,7,Sun,2020-11-08,15:00,Torino,0.2,0.3,Crotone,,Stadio Olimpico di Torino,Francesco Fourneau,https://fbref.com/en/matches/1342ef74/Torino-Crotone-November-8-2020-Serie-A,0,0
SerieA,2020-2021,7,Sun,2020-11-08,18:00,Bologna,0.8,1.2,Napoli,,Stadio Renato Dall'Ara,Fabrizio Pasqua,https://fbref.com/en/matches/fe4a67f1/Bologna-Napoli-November-8-2020-Serie-A,0,1
SerieA,2020-2021,7,Sun,2020-11-08,20:45,Milan,3.3,1.5,Hellas Verona,,Stadio Giuseppe Meazza,Marco Guida,https://fbref.com/en/matches/713a05a0/Milan-Hellas-Verona-November-8-2020-Serie-A,2,2
SerieA,2020-2021,8,Sat,2020-11-21,15:00,Crotone,0.6,1.8,Lazio,,Stadio Ezio Scida,Juan Sacchi,https://fbref.com/en/matches/50294529/Crotone-Lazio-November-21-2020-Serie-A,0,2
SerieA,2020-2021,8,Sat,2020-11-21,18:00,Spezia,0.5,1.2,Atalanta,,Stadio Dino Manuzzi,Antonio Rapuano,https://fbref.com/en/matches/34d0c3c5/Spezia-Atalanta-November-21-2020-Serie-A,0,0
SerieA,2020-2021,8,Sat,2020-11-21,20:45,Juventus,2.1,0.1,Cagliari,,Allianz Stadium,Fabio Maresca,https://fbref.com/en/matches/5f84e7d6/Juventus-Cagliari-November-21-2020-Serie-A,2,0
SerieA,2020-2021,8,Sun,2020-11-22,12:30,Fiorentina,0.8,0.7,Benevento,,Stadio Artemio Franchi,Davide Ghersini,https://fbref.com/en/matches/91f4fc0c/Fiorentina-Benevento-November-22-2020-Serie-A,0,1
SerieA,2020-2021,8,Sun,2020-11-22,15:00,Hellas Verona,1.2,0.5,Sassuolo,,Stadio Marc'Antonio Bentegodi,Daniele Chiffi,https://fbref.com/en/matches/6f88f246/Hellas-Verona-Sassuolo-November-22-2020-Serie-A,0,2
SerieA,2020-2021,8,Sun,2020-11-22,15:00,Inter,3.6,1.9,Torino,,Stadio Giuseppe Meazza,Federico La Penna,https://fbref.com/en/matches/1e1de965/Internazionale-Torino-November-22-2020-Serie-A,4,2
SerieA,2020-2021,8,Sun,2020-11-22,15:00,Roma,2.8,0.0,Parma,,Stadio Olimpico,Gianluca Manganiello,https://fbref.com/en/matches/1fd43ae7/Roma-Parma-November-22-2020-Serie-A,3,0
SerieA,2020-2021,8,Sun,2020-11-22,15:00,Sampdoria,0.7,1.7,Bologna,,Stadio Comunale Luigi Ferraris,Livio Marinelli,https://fbref.com/en/matches/c0cdd5ef/Sampdoria-Bologna-November-22-2020-Serie-A,1,2
SerieA,2020-2021,8,Sun,2020-11-22,18:00,Udinese,0.5,1.0,Genoa,,Dacia Arena,Giampaolo Calvarese,https://fbref.com/en/matches/bab2a928/Udinese-Genoa-November-22-2020-Serie-A,1,0
SerieA,2020-2021,8,Sun,2020-11-22,20:45,Napoli,1.7,2.6,Milan,,Stadio San Paolo,Paolo Valeri,https://fbref.com/en/matches/91e79ece/Napoli-Milan-November-22-2020-Serie-A,1,3
SerieA,2020-2021,9,Sat,2020-11-28,15:00,Sassuolo,0.7,1.2,Inter,,Stadio Città del Tricolore,Massimiliano Irrati,https://fbref.com/en/matches/a1946d0e/Sassuolo-Internazionale-November-28-2020-Serie-A,0,3
