Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,Match Report
2016-2017,2016-08-13,Sat,Premier League,Matchweek 1,Home,L 0–1,Burnley,Swansea City,Y,CM,86,0,0,0,0,0,0,1,0,1,0,0,11,0,1,0,0,0,Match Report
2016-2017,2016-08-20,Sat,Championship,Matchweek 4,Home,L 0–2,Sheffield Weds,Leeds United,N,,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2016-2017,2016-08-27,Sat,Championship,Matchweek 5,Away,D 1–1,Sheffield Weds,Brentford,Y,DM,72,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Match Report
2016-2017,2016-09-13,Tue,Championship,Matchweek 7,Home,W 3–2,Sheffield Weds,Bristol City,Y,CM,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2016-2017,2016-09-17,Sat,Championship,Matchweek 8,Away,L 1–2,Sheffield Weds,Birmingham City,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2016-09-27,Tue,Championship,Matchweek 10,Away,W 1–0,Sheffield Weds,Blackburn,Y,CM,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2016-2017,2016-10-01,Sat,Championship,Matchweek 11,Home,L 1–2,Sheffield Weds,Brighton,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2016-10-16,Sun,Championship,Matchweek 12,Away,W 1–0,Sheffield Weds,Huddersfield,Y,DM,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2016-2017,2016-10-19,Wed,Championship,Matchweek 13,Away,D 1–1,Sheffield Weds,Cardiff City,Y,DM,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2016-2017,2016-10-22,Sat,Championship,Matchweek 14,Home,W 1–0,Sheffield Weds,QPR,Y,LM,90,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2016-2017,2016-10-29,Sat,Championship,Matchweek 15,Away,L 0–2,Sheffield Weds,Derby County,Y,DM,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2016-2017,2016-11-05,Sat,Championship,Matchweek 16,Home,L 1–2,Sheffield Weds,Ipswich Town,Y,CM,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2016-2017,2016-11-19,Sat,Championship,Matchweek 17,Away,D 1–1,Sheffield Weds,Fulham,N,,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2016-2017,2016-11-26,Sat,Championship,Matchweek 18,Away,W 2–0,Sheffield Weds,Wolves,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2016-12-03,Sat,Championship,Matchweek 19,Home,W 2–1,Sheffield Weds,Preston,N,,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2016-2017,2016-12-13,Tue,Championship,Matchweek 21,Home,W 2–0,Sheffield Weds,Barnsley,N,,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2016-2017,2016-12-17,Sat,Championship,Matchweek 22,Home,W 1–0,Sheffield Weds,Rotherham Utd,N,,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2016-2017,2016-12-26,Mon,Championship,Matchweek 23,Away,W 1–0,Sheffield Weds,Newcastle Utd,N,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
