Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,Match Report
2016-2017,2016-07-01,Fri,UEFA Euro,Quarter-finals,Home,W 3–1,wal Wales,be Belgium,Y,CM,77,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,Match Report
2016-2017,2016-07-06,Wed,UEFA Euro,Semi-finals,Away,L 0–2,wal Wales,pt Portugal,Y,CM,57,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Match Report
2016-2017,2016-08-13,Sat,Premier League,Matchweek 1,Home,L 0–1,Crystal Palace,West Brom,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2016-08-20,Sat,Premier League,Matchweek 2,Away,L 0–1,Crystal Palace,Tottenham,Y,DM,45,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,Match Report
2016-2017,2016-08-27,Sat,Premier League,Matchweek 3,Home,D 1–1,Crystal Palace,Bournemouth,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2016-09-05,Mon,WCQ — UEFA (M),First round,Home,W 4–0,wal Wales,md Moldova,Y,CM,66,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2016-2017,2016-09-10,Sat,Premier League,Matchweek 4,Away,W 2–1,Crystal Palace,Middlesbrough,Y,DM,83,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,Match Report
2016-2017,2016-09-18,Sun,Premier League,Matchweek 5,Home,W 4–1,Crystal Palace,Stoke City,Y,DM,77,0,0,0,0,0,0,0,0,0,2,0,1,2,3,0,0,0,Match Report
2016-2017,2016-09-24,Sat,Premier League,Matchweek 6,Away,W 3–2,Crystal Palace,Sunderland,Y,DM,90,1,0,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,Match Report
2016-2017,2016-09-30,Fri,Premier League,Matchweek 7,Away,D 1–1,Crystal Palace,Everton,Y,DM,90,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,Match Report
2016-2017,2016-10-06,Thu,WCQ — UEFA (M),First round,Away,D 2–2,wal Wales,at Austria,Y,AM,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
