Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,Match Report
2016-2017,2016-09-10,Sat,Championship,Matchweek 6,Away,W 2–0,Brentford,Brighton,N,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2016-2017,2016-09-14,Wed,Championship,Matchweek 7,Away,D 1–1,Brentford,Aston Villa,N,,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2016-2017,2016-09-17,Sat,Championship,Matchweek 8,Home,W 5–0,Brentford,Preston,Y,CM,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2016-2017,2016-09-24,Sat,Championship,Matchweek 9,Away,L 1–3,Brentford,Wolves,Y,AM,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2016-2017,2016-09-27,Tue,Championship,Matchweek 10,Home,W 4–1,Brentford,Reading,N,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2016-2017,2016-10-01,Sat,Championship,Matchweek 11,Home,D 0–0,Brentford,Wigan Athletic,N,,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2016-2017,2016-10-15,Sat,Championship,Matchweek 12,Away,L 1–3,Brentford,Newcastle Utd,N,,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2016-2017,2016-10-18,Tue,Championship,Matchweek 13,Away,D 0–0,Brentford,Derby County,Y,FW,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2016-2017,2016-10-22,Sat,Championship,Matchweek 14,Home,L 0–2,Brentford,Barnsley,Y,AM,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2016-2017,2016-10-28,Fri,Championship,Matchweek 15,Away,W 2–0,Brentford,QPR,N,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2016-2017,2016-11-04,Fri,Championship,Matchweek 16,Home,L 0–2,Brentford,Fulham,N,,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2016-2017,2016-11-19,Sat,Championship,Matchweek 17,Away,L 2–3,Brentford,Blackburn,Y,LM,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2016-2017,2016-11-26,Sat,Championship,Matchweek 18,Home,L 1–2,Brentford,Birmingham City,N,,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2016-2017,2016-12-03,Sat,Championship,Matchweek 19,Away,L 0–5,Brentford,Norwich City,N,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2016-2017,2016-12-10,Sat,Championship,Matchweek 20,Home,W 2–1,Brentford,Burton Albion,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2016-12-13,Tue,Championship,Matchweek 21,Away,W 1–0,Brentford,Bristol City,N,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2016-2017,2016-12-17,Sat,Championship,Matchweek 22,Away,L 0–1,Brentford,Leeds United,N,,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2016-2017,2016-12-26,Mon,Championship,Matchweek 23,Home,D 2–2,Brentford,Cardiff City,N,,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2016-2017,2016-12-31,Sat,Championship,Matchweek 24,Home,D 0–0,Brentford,Norwich City,Y,FW,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2016-2017,2017-01-07,Sat,FA Cup,Third round,Away,D 0–0,Crystal Palace,Bolton,N,,11,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2016-2017,2017-01-17,Tue,FA Cup,Third round,Home,W 2–1,Crystal Palace,Bolton,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2016-2017,2017-01-21,Sat,Premier League,Matchweek 22,Home,L 0–1,Crystal Palace,Everton,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2017-01-28,Sat,FA Cup,Fourth round,Home,L 0–3,Crystal Palace,Manchester City,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2017-02-25,Sat,Premier League,Matchweek 26,Home,W 1–0,Crystal Palace,Middlesbrough,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2017-04-01,Sat,Premier League,Matchweek 30,Away,W 2–1,Crystal Palace,Chelsea,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2017-04-05,Wed,Premier League,Matchweek 31,Away,L 1–3,Crystal Palace,Southampton,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2017-04-10,Mon,Premier League,Matchweek 32,Home,W 3–0,Crystal Palace,Arsenal,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2017-05-21,Sun,Premier League,Matchweek 38,Away,L 0–2,Crystal Palace,Manchester Utd,N,,24,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Match Report
