Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,Match Report
2016-2017,2016-09-05,Mon,WCQ — UEFA (M),First round,Home,D 2–2,rs Serbia,ie Republic of Ireland,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2016-09-10,Sat,Primeira Liga,Matchweek 4,Home,W 3–0,Sporting CP,Moreirense,N,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2016-2017,2016-09-14,Wed,Champions Lg,Group stage,Away,L 1–2,pt Sporting CP,es Real Madrid,N,,20,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Match Report
2016-2017,2016-09-18,Sun,Primeira Liga,Matchweek 5,Away,L 1–3,Sporting CP,Rio Ave,N,,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Match Report
2016-2017,2016-09-23,Fri,Primeira Liga,Matchweek 6,Home,W 4–2,Sporting CP,Estoril,N,,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2016-2017,2016-09-27,Tue,Champions Lg,Group stage,Home,W 2–0,pt Sporting CP,pl Legia Warsaw,N,,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2016-2017,2016-10-01,Sat,Primeira Liga,Matchweek 7,Away,D 3–3,Sporting CP,Vitória,Y,FW,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2016-2017,2016-10-06,Thu,WCQ — UEFA (M),First round,Away,W 3–0,rs Serbia,md Moldova,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2016-10-09,Sun,WCQ — UEFA (M),First round,Home,W 3–2,rs Serbia,at Austria,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2016-10-18,Tue,Champions Lg,Group stage,Home,L 1–2,pt Sporting CP,de Dortmund,Y,AM,65,0,0,0,0,0,0,0,0,1,4,1,1,0,1,0,0,0,Match Report
2016-2017,2016-10-22,Sat,Primeira Liga,Matchweek 8,Home,D 1–1,Sporting CP,Tondela,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2016-10-28,Fri,Primeira Liga,Matchweek 9,Away,D 0–0,Sporting CP,Nacional,Y,AM,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2016-2017,2016-11-02,Wed,Champions Lg,Group stage,Away,L 0–1,pt Sporting CP,de Dortmund,N,,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2016-2017,2016-11-12,Sat,WCQ — UEFA (M),First round,Away,D 1–1,rs Serbia,wal Wales,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2016-11-15,Tue,Friendlies (M),Friendlies (M),Away,L 0–2,rs Serbia,ua Ukraine,N,,45,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2016-2017,2016-11-22,Tue,Champions Lg,Group stage,Home,L 1–2,pt Sporting CP,es Real Madrid,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2016-11-26,Sat,Primeira Liga,Matchweek 11,Away,W 1–0,Sporting CP,Boavista,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2016-12-03,Sat,Primeira Liga,Matchweek 12,Home,W 2–0,Sporting CP,Vitória Setúbal,N,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2016-2017,2016-12-07,Wed,Champions Lg,Group stage,Away,L 0–1,pt Sporting CP,pl Legia Warsaw,Y,FW,59,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,Match Report
2016-2017,2017-01-14,Sat,Primeira Liga,Matchweek 17,Away,D 2–2,Sporting CP,Chaves,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2017-01-26,Thu,EFL Cup,Semi-finals,Home,W 2–1,Hull City,Manchester Utd,N,,32,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,Match Report
2016-2017,2017-01-29,Sun,FA Cup,Fourth round,Away,L 1–4,Hull City,Fulham,Y,,90,0,0,0,0,,,1,0,,,,,,,0,,,Match Report
2016-2017,2017-02-01,Wed,Premier League,Matchweek 23,Away,D 0–0,Hull City,Manchester Utd,Y,RW,90,0,0,0,0,2,0,1,0,3,1,0,2,0,1,0,0,0,Match Report
2016-2017,2017-02-11,Sat,Premier League,Matchweek 25,Away,L 0–2,Hull City,Arsenal,Y,RW,90,0,0,0,0,1,1,0,0,0,4,0,5,4,1,0,0,0,Match Report
