Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,Match Report
2016-2017,2016-08-07,Sun,Championship,Matchweek 1,Away,L 0–1,Aston Villa,Sheffield Weds,Y,DM,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2016-2017,2016-08-10,Wed,EFL Cup,First round,Away,L 1–3,Aston Villa,Luton Town,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2016-08-13,Sat,Championship,Matchweek 2,Home,W 3–0,Aston Villa,Rotherham Utd,Y,CM,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2016-2017,2016-08-16,Tue,Championship,Matchweek 3,Home,D 1–1,Aston Villa,Huddersfield,Y,CM,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2016-2017,2016-08-20,Sat,Championship,Matchweek 4,Away,D 0–0,Aston Villa,Derby County,Y,CM,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2016-2017,2016-08-27,Sat,Championship,Matchweek 5,Away,L 1–3,Aston Villa,Bristol City,Y,CM,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2016-2017,2016-09-11,Sun,Championship,Matchweek 6,Home,D 2–2,Aston Villa,Nott'ham Forest,Y,CM,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2016-2017,2016-09-14,Wed,Championship,Matchweek 7,Home,D 1–1,Aston Villa,Brentford,Y,RM,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2016-2017,2016-09-17,Sat,Championship,Matchweek 8,Away,D 0–0,Aston Villa,Ipswich Town,Y,CM,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2016-2017,2016-09-24,Sat,Championship,Matchweek 9,Home,D 1–1,Aston Villa,Newcastle Utd,Y,CM,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2016-2017,2016-09-27,Tue,Championship,Matchweek 10,Away,D 1–1,Aston Villa,Barnsley,N,,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2016-2017,2016-10-01,Sat,Championship,Matchweek 11,Away,L 0–2,Aston Villa,Preston,Y,DM,45,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Match Report
2016-2017,2016-10-15,Sat,Championship,Matchweek 12,Home,D 1–1,Aston Villa,Wolves,N,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2016-2017,2016-10-18,Tue,Championship,Matchweek 13,Away,W 2–1,Aston Villa,Reading,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2016-10-22,Sat,Championship,Matchweek 14,Home,W 1–0,Aston Villa,Fulham,N,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2016-2017,2016-10-30,Sun,Championship,Matchweek 15,Away,D 1–1,Aston Villa,Birmingham City,Y,AM,87,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Match Report
2016-2017,2016-11-05,Sat,Championship,Matchweek 16,Home,W 2–1,Aston Villa,Blackburn,N,,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2016-2017,2016-11-18,Fri,Championship,Matchweek 17,Away,D 1–1,Aston Villa,Brighton,Y,CM,90,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Match Report
2016-2017,2016-11-26,Sat,Championship,Matchweek 18,Home,W 3–1,Aston Villa,Cardiff City,Y,DM,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2016-2017,2016-12-03,Sat,Championship,Matchweek 19,Away,L 0–2,Aston Villa,Leeds United,Y,CM,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2016-2017,2016-12-10,Sat,Championship,Matchweek 20,Home,W 1–0,Aston Villa,Wigan Athletic,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2016-12-13,Tue,Championship,Matchweek 21,Away,L 0–1,Aston Villa,Norwich City,Y,RM,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2016-2017,2016-12-18,Sun,Championship,Matchweek 22,Away,W 1–0,Aston Villa,QPR,N,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2016-2017,2016-12-26,Mon,Championship,Matchweek 23,Home,W 2–1,Aston Villa,Burton Albion,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2016-12-29,Thu,Championship,Matchweek 24,Home,D 1–1,Aston Villa,Leeds United,Y,AM,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2016-2017,2017-01-02,Mon,Championship,Matchweek 25,Away,L 0–1,Aston Villa,Cardiff City,Y,CM,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2016-2017,2017-01-08,Sun,FA Cup,Third round,Away,L 0–2,Aston Villa,Tottenham,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2017-01-14,Sat,Championship,Matchweek 26,Away,L 0–1,Aston Villa,Wolves,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2017-01-21,Sat,Championship,Matchweek 27,Home,D 2–2,Aston Villa,Preston,Y,AM,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2016-2017,2017-02-04,Sat,Premier League,Matchweek 24,Away,L 1–2,Burnley,Watford,N,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2016-2017,2017-02-12,Sun,Premier League,Matchweek 25,Home,D 1–1,Burnley,Chelsea,Y,CM,90,0,0,0,0,0,0,1,0,2,0,0,0,2,0,0,0,0,Match Report
2016-2017,2017-02-18,Sat,FA Cup,Fifth round,Home,L 0–1,Burnley,Lincoln City,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2016-2017,2017-02-25,Sat,Premier League,Matchweek 26,Away,D 1–1,Burnley,Hull City,Y,CM,84,0,0,0,0,0,0,1,0,2,0,0,0,1,3,0,0,0,Match Report
2016-2017,2017-03-04,Sat,Premier League,Matchweek 27,Away,L 2–3,Burnley,Swansea City,N,,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2016-2017,2017-03-12,Sun,Premier League,Matchweek 28,Away,L 1–2,Burnley,Liverpool,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2017-03-18,Sat,Premier League,Matchweek 29,Away,D 0–0,Burnley,Sunderland,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2017-04-01,Sat,Premier League,Matchweek 30,Home,L 0–2,Burnley,Tottenham,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2017-04-04,Tue,Premier League,Matchweek 31,Home,W 1–0,Burnley,Stoke City,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2017-04-08,Sat,Premier League,Matchweek 32,Away,D 0–0,Burnley,Middlesbrough,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2017-04-15,Sat,Premier League,Matchweek 33,Away,L 1–3,Burnley,Everton,N,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2016-2017,2017-04-23,Sun,Premier League,Matchweek 34,Home,L 0–2,Burnley,Manchester Utd,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2017-04-29,Sat,Premier League,Matchweek 35,Away,W 2–0,Burnley,Crystal Palace,Y,CM,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Match Report
2016-2017,2017-05-06,Sat,Premier League,Matchweek 36,Home,D 2–2,Burnley,West Brom,Y,CM,90,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,Match Report
2016-2017,2017-05-13,Sat,Premier League,Matchweek 37,Away,L 1–2,Burnley,Bournemouth,Y,CM,90,0,0,0,0,1,0,0,0,1,0,0,1,2,1,0,0,0,Match Report
2016-2017,2017-05-21,Sun,Premier League,Matchweek 38,Home,L 1–2,Burnley,West Ham,Y,CM,77,0,0,0,0,1,0,1,0,2,0,0,1,0,0,0,0,0,Match Report
