Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,Match Report
2016-2017,2016-08-13,Sat,Premier League,Matchweek 1,Home,D 1–1,Everton,Tottenham,Y,FW,75,0,0,0,0,2,2,0,0,2,3,0,7,0,2,0,0,0,Match Report
2016-2017,2016-08-20,Sat,Premier League,Matchweek 2,Away,W 2–1,Everton,West Brom,Y,AM,80,1,0,0,0,1,1,0,0,2,1,0,3,0,0,0,0,0,Match Report
2016-2017,2016-08-23,Tue,EFL Cup,Second round,Home,W 4–0,Everton,Yeovil Town,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2016-08-27,Sat,Premier League,Matchweek 3,Home,W 1–0,Everton,Stoke City,Y,AM,69,0,0,0,0,4,2,0,0,0,0,2,9,0,0,0,0,0,Match Report
2016-2017,2016-09-01,Thu,Friendlies (M),Friendlies (M),Home,L 0–2,be Belgium,es Spain,N,,14,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2016-2017,2016-09-06,Tue,WCQ — UEFA (M),First round,Away,W 3–0,be Belgium,cy Cyprus,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2016-09-12,Mon,Premier League,Matchweek 4,Away,W 3–0,Everton,Sunderland,Y,AM,90,0,1,0,0,1,0,0,0,0,2,0,4,1,0,0,0,0,Match Report
2016-2017,2016-09-17,Sat,Premier League,Matchweek 5,Home,W 3–1,Everton,Middlesbrough,Y,AM,71,0,0,0,0,2,1,0,0,1,0,0,6,1,0,0,0,0,Match Report
2016-2017,2016-09-20,Tue,EFL Cup,Third round,Home,L 0–2,Everton,Norwich City,N,,23,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,Match Report
2016-2017,2016-09-24,Sat,Premier League,Matchweek 6,Away,L 0–1,Everton,Bournemouth,Y,AM,59,0,0,0,0,2,0,0,0,1,1,0,1,0,0,0,0,0,Match Report
2016-2017,2016-09-30,Fri,Premier League,Matchweek 7,Home,D 1–1,Everton,Crystal Palace,N,,14,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,Match Report
2016-2017,2016-10-07,Fri,WCQ — UEFA (M),First round,Home,W 4–0,be Belgium,ba Bosnia and Herzegovina,N,,4,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2016-2017,2016-10-10,Mon,WCQ — UEFA (M),First round,Away,W 6–0,be Belgium,gi Gibraltar,N,,27,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2016-2017,2016-10-15,Sat,Premier League,Matchweek 8,Away,D 1–1,Everton,Manchester City,N,,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Match Report
2016-2017,2016-10-22,Sat,Premier League,Matchweek 9,Away,L 1–2,Everton,Burnley,Y,FW,75,0,0,0,0,5,1,0,0,1,1,1,5,1,0,0,0,0,Match Report
2016-2017,2016-10-30,Sun,Premier League,Matchweek 10,Home,W 2–0,Everton,West Ham,Y,AM,71,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,Match Report
