Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,Match Report
2016-2017,2016-08-13,Sat,Premier League,Matchweek 1,Home,D 1–1,Southampton,Watford,N,,36,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,Match Report
2016-2017,2016-08-19,Fri,Premier League,Matchweek 2,Away,L 0–2,Southampton,Manchester Utd,Y,CM,90,0,0,0,0,0,0,0,0,3,2,0,3,5,3,0,0,0,Match Report
2016-2017,2016-08-27,Sat,Premier League,Matchweek 3,Home,D 1–1,Southampton,Sunderland,Y,CM,81,0,0,0,0,2,0,0,0,0,1,0,1,3,3,0,0,0,Match Report
2016-2017,2016-08-31,Wed,Friendlies (M),Friendlies (M),Home,W 5–0,dk Denmark,li Liechtenstein,Y,CM,45,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2016-2017,2016-09-04,Sun,WCQ — UEFA (M),First round,Home,W 1–0,dk Denmark,am Armenia,Y,CM,80,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2016-2017,2016-09-10,Sat,Premier League,Matchweek 4,Away,L 1–2,Southampton,Arsenal,N,,26,0,0,0,0,1,1,1,0,1,2,0,1,1,0,0,0,0,Match Report
2016-2017,2016-09-15,Thu,Europa Lg,Group stage,Home,W 3–0,eng Southampton,cz Sparta Prague,Y,RW,90,0,0,0,0,1,0,0,0,2,1,0,0,1,3,0,0,0,Match Report
2016-2017,2016-09-18,Sun,Premier League,Matchweek 5,Home,W 1–0,Southampton,Swansea City,N,,37,0,0,0,0,1,0,0,0,1,2,0,1,0,2,0,0,0,Match Report
2016-2017,2016-09-21,Wed,EFL Cup,Third round,Home,W 2–0,Southampton,Crystal Palace,N,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Match Report
2016-2017,2016-09-25,Sun,Premier League,Matchweek 6,Away,W 3–0,Southampton,West Ham,Y,CM,90,0,0,0,0,3,0,0,0,1,1,0,2,2,1,0,0,0,Match Report
2016-2017,2016-09-29,Thu,Europa Lg,Group stage,Away,D 0–0,eng Southampton,il Be'er Sheva,N,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2016-2017,2016-10-02,Sun,Premier League,Matchweek 7,Away,D 0–0,Southampton,Leicester City,Y,CM,90,0,0,0,0,1,1,0,0,0,4,0,3,1,1,0,0,0,Match Report
2016-2017,2016-10-08,Sat,WCQ — UEFA (M),First round,Away,L 2–3,dk Denmark,pl Poland,Y,CM,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2016-2017,2016-10-11,Tue,WCQ — UEFA (M),First round,Home,L 0–1,dk Denmark,me Montenegro,Y,CM,62,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2016-2017,2016-10-16,Sun,Premier League,Matchweek 8,Home,W 3–1,Southampton,Burnley,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2016-10-20,Thu,Europa Lg,Group stage,Away,L 0–1,eng Southampton,it Inter,Y,CM,90,0,0,0,0,1,0,1,0,4,3,0,0,2,0,0,0,0,Match Report
2016-2017,2016-10-23,Sun,Premier League,Matchweek 9,Away,D 1–1,Southampton,Manchester City,N,,24,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,Match Report
2016-2017,2016-10-26,Wed,EFL Cup,Fourth round,Home,W 1–0,Southampton,Sunderland,Y,CM,90,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,0,0,Match Report
2016-2017,2016-10-30,Sun,Premier League,Matchweek 10,Home,L 0–2,Southampton,Chelsea,N,,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2016-2017,2016-11-03,Thu,Europa Lg,Group stage,Home,W 2–1,eng Southampton,it Inter,Y,AM,90,0,0,0,0,3,0,0,0,0,2,0,3,1,4,0,0,0,Match Report
2016-2017,2016-11-06,Sun,Premier League,Matchweek 11,Away,L 1–2,Southampton,Hull City,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2016-11-11,Fri,WCQ — UEFA (M),First round,Home,W 4–1,dk Denmark,kz Kazakhstan,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2016-11-19,Sat,Premier League,Matchweek 12,Home,D 0–0,Southampton,Liverpool,Y,CM,77,0,0,0,0,0,0,0,0,3,2,0,1,2,2,0,0,0,Match Report
2016-2017,2016-11-24,Thu,Europa Lg,Group stage,Away,L 0–1,eng Southampton,cz Sparta Prague,Y,CM,55,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,Match Report
2016-2017,2016-11-27,Sun,Premier League,Matchweek 13,Home,W 1–0,Southampton,Everton,Y,CM,90,0,0,0,0,4,0,0,0,2,1,0,2,3,2,0,0,0,Match Report
2016-2017,2016-11-30,Wed,EFL Cup,Quarter-finals,Away,W 2–0,Southampton,Arsenal,N,,26,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Match Report
2016-2017,2016-12-03,Sat,Premier League,Matchweek 14,Away,L 0–3,Southampton,Crystal Palace,Y,CM,58,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Match Report
2016-2017,2016-12-08,Thu,Europa Lg,Group stage,Home,D 1–1,eng Southampton,il Be'er Sheva,Y,CM,82,0,0,0,0,2,0,0,0,1,1,0,0,3,1,0,0,0,Match Report
2016-2017,2016-12-14,Wed,Premier League,Matchweek 16,Away,D 0–0,Southampton,Stoke City,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2016-12-18,Sun,Premier League,Matchweek 17,Away,W 3–1,Southampton,Bournemouth,Y,CM,90,0,0,0,0,2,1,0,0,2,3,0,2,3,2,0,0,0,Match Report
2016-2017,2016-12-28,Wed,Premier League,Matchweek 18,Home,L 1–4,Southampton,Tottenham,N,,19,0,0,0,0,1,1,0,0,0,0,0,0,2,1,0,0,0,Match Report
2016-2017,2016-12-31,Sat,Premier League,Matchweek 19,Home,L 1–2,Southampton,West Brom,Y,CM,51,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,Match Report
2016-2017,2017-01-07,Sat,FA Cup,Third round,Away,D 2–2,Southampton,Norwich City,Y,,90,0,1,0,0,,,0,0,,,,,,,0,,,Match Report
2016-2017,2017-01-11,Wed,EFL Cup,Semi-finals,Home,W 1–0,Southampton,Liverpool,N,,18,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,Match Report
2016-2017,2017-01-14,Sat,Premier League,Matchweek 21,Away,L 0–1,Southampton,Burnley,Y,CM,90,0,0,0,0,1,0,0,0,1,3,0,3,1,0,0,0,0,Match Report
2016-2017,2017-01-18,Wed,FA Cup,Third round,Home,W 1–0,Southampton,Norwich City,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2017-01-22,Sun,Premier League,Matchweek 22,Home,W 3–0,Southampton,Leicester City,Y,CM,72,0,0,0,0,5,0,0,0,1,2,0,2,1,4,0,0,0,Match Report
2016-2017,2017-01-25,Wed,EFL Cup,Semi-finals,Away,W 1–0,Southampton,Liverpool,N,,33,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,Match Report
2016-2017,2017-01-28,Sat,FA Cup,Fourth round,Home,L 0–5,Southampton,Arsenal,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2016-2017,2017-01-31,Tue,Premier League,Matchweek 23,Away,L 1–2,Southampton,Swansea City,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2017-02-04,Sat,Premier League,Matchweek 24,Home,L 1–3,Southampton,West Ham,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2017-02-11,Sat,Premier League,Matchweek 25,Away,W 4–0,Southampton,Sunderland,N,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
