Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,Match Report
2016-2017,2016-08-15,Mon,PL2 — Div. 1,Regular Season,Away,L 0–1,Leicester City,Manchester Utd,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2016-2017,2016-08-22,Mon,PL2 — Div. 1,Regular Season,Home,L 2–3,Leicester City,Sunderland,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2016-2017,2016-08-25,Thu,PL2 — Div. 1,Regular Season,Home,L 1–4,Leicester City,Everton,Y,,59,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2016-2017,2016-10-28,Fri,PL2 — Div. 1,Regular Season,Home,W 3–2,Leicester City,Reading,Y,,62,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2016-2017,2016-11-18,Fri,PL2 — Div. 1,Regular Season,Home,W 5–0,Leicester City,Derby County,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2016-2017,2016-11-26,Sat,Premier League,Matchweek 13,Home,D 2–2,Leicester City,Middlesbrough,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2016-12-10,Sat,Premier League,Matchweek 15,Home,W 4–2,Leicester City,Manchester City,N,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2016-2017,2017-01-07,Sat,FA Cup,Third round,Away,W 2–1,Leicester City,Everton,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2017-01-28,Sat,Championship,Matchweek 28,Away,W 1–0,Barnsley,Rotherham Utd,Y,CM,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2016-2017,2017-01-31,Tue,Championship,Matchweek 29,Home,L 1–3,Barnsley,Wolves,N,,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2016-2017,2017-02-04,Sat,Championship,Matchweek 30,Home,D 0–0,Barnsley,Preston,Y,CM,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2016-2017,2017-02-11,Sat,Championship,Matchweek 31,Away,D 0–0,Barnsley,Reading,Y,DM,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2016-2017,2017-02-14,Tue,Championship,Matchweek 32,Away,W 3–1,Barnsley,Aston Villa,Y,CM,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2016-2017,2017-02-18,Sat,Championship,Matchweek 33,Home,L 0–2,Barnsley,Brighton,Y,CM,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2016-2017,2017-02-25,Sat,Championship,Matchweek 34,Home,D 1–1,Barnsley,Huddersfield,Y,CM,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2016-2017,2017-03-04,Sat,Championship,Matchweek 35,Away,L 1–2,Barnsley,Derby County,Y,CM,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2016-2017,2017-03-07,Tue,Championship,Matchweek 36,Away,L 1–2,Barnsley,QPR,Y,CM,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2016-2017,2017-03-11,Sat,Championship,Matchweek 37,Home,D 1–1,Barnsley,Ipswich Town,Y,CM,90,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2016-2017,2017-03-18,Sat,Championship,Matchweek 38,Away,L 0–2,Barnsley,Norwich City,Y,CM,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2016-2017,2017-04-01,Sat,Championship,Matchweek 39,Home,D 1–1,Barnsley,Sheffield Weds,Y,DM,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2016-2017,2017-04-04,Tue,Championship,Matchweek 40,Home,D 0–0,Barnsley,Cardiff City,Y,CM,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2016-2017,2017-04-08,Sat,Championship,Matchweek 41,Away,W 2–0,Barnsley,Blackburn,Y,CM,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2016-2017,2017-04-13,Thu,Championship,Matchweek 42,Away,L 2–3,Barnsley,Wigan Athletic,Y,CM,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2016-2017,2017-04-17,Mon,Championship,Matchweek 43,Home,D 1–1,Barnsley,Brentford,Y,CM,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2016-2017,2017-04-29,Sat,Championship,Matchweek 45,Home,D 1–1,Barnsley,Burton Albion,Y,CM,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2016-2017,2017-05-07,Sun,Championship,Matchweek 46,Away,L 0–3,Barnsley,Newcastle Utd,Y,DM,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
