League,Season,Rk,Player,Nation,Pos,Squad,Age,Born,Matches
EPL,2017-2018,150,Cesc Fàbregas,es ESP,MF,Chelsea,30,1987,https://fbref.com/en/players/33508c78/matchlogs/2017-2018/summary/Cesc-Fabregas-Match-Logs
EPL,2017-2018,Rk,Player,Nation,Pos,Squad,Age,Born,Matches
EPL,2017-2018,151,Marouane Fellaini,be BEL,MF,Manchester Utd,29,1987,https://fbref.com/en/players/87575fd9/matchlogs/2017-2018/summary/Marouane-Fellaini-Match-Logs
EPL,2017-2018,152,Kiko Femenía,es ESP,"DF,MF",Watford,26,1991,https://fbref.com/en/players/e5d01ecf/matchlogs/2017-2018/summary/Kiko-Femenia-Match-Logs
EPL,2017-2018,153,Leroy Fer,nl NED,MF,Swansea City,27,1990,https://fbref.com/en/players/3cefa66a/matchlogs/2017-2018/summary/Leroy-Fer-Match-Logs
EPL,2017-2018,154,Edimilson Fernandes,ch SUI,"MF,FW",West Ham,21,1996,https://fbref.com/en/players/3bb625ac/matchlogs/2017-2018/summary/Edimilson-Fernandes-Match-Logs
EPL,2017-2018,155,Federico Fernández,ar ARG,DF,Swansea City,28,1989,https://fbref.com/en/players/f25b010f/matchlogs/2017-2018/summary/Federico-Fernandez-Match-Logs
EPL,2017-2018,156,Fernandinho,br BRA,MF,Manchester City,32,1985,https://fbref.com/en/players/101da2b5/matchlogs/2017-2018/summary/Fernandinho-Match-Logs
EPL,2017-2018,157,Sam Field,eng ENG,MF,West Brom,19,1998,https://fbref.com/en/players/bd8a7d05/matchlogs/2017-2018/summary/Sam-Field-Match-Logs
EPL,2017-2018,158,Roberto Firmino,br BRA,FW,Liverpool,25,1991,https://fbref.com/en/players/4c370d81/matchlogs/2017-2018/summary/Roberto-Firmino-Match-Logs
EPL,2017-2018,159,Darren Fletcher,sco SCO,MF,Stoke City,33,1984,https://fbref.com/en/players/184e4970/matchlogs/2017-2018/summary/Darren-Fletcher-Match-Logs
EPL,2017-2018,160,Phil Foden,eng ENG,MF,Manchester City,17,2000,https://fbref.com/en/players/ed1e53f3/matchlogs/2017-2018/summary/Phil-Foden-Match-Logs
EPL,2017-2018,161,José Fonte,pt POR,DF,West Ham,33,1983,https://fbref.com/en/players/90f87966/matchlogs/2017-2018/summary/Jose-Fonte-Match-Logs
EPL,2017-2018,162,Fraser Forster,eng ENG,GK,Southampton,29,1988,https://fbref.com/en/players/c3e39f12/matchlogs/2017-2018/summary/Fraser-Forster-Match-Logs
EPL,2017-2018,163,Ben Foster,eng ENG,GK,West Brom,34,1983,https://fbref.com/en/players/d0b3ceb9/matchlogs/2017-2018/summary/Ben-Foster-Match-Logs
EPL,2017-2018,164,Timothy Fosu-Mensah,nl NED,DF,Crystal Palace,19,1998,https://fbref.com/en/players/a9142dc3/matchlogs/2017-2018/summary/Timothy-Fosu-Mensah-Match-Logs
EPL,2017-2018,165,Simon Francis,eng ENG,DF,Bournemouth,32,1985,https://fbref.com/en/players/1e0b6a73/matchlogs/2017-2018/summary/Simon-Francis-Match-Logs
EPL,2017-2018,166,Ryan Fraser,sco SCO,"MF,DF",Bournemouth,23,1994,https://fbref.com/en/players/d56543a0/matchlogs/2017-2018/summary/Ryan-Fraser-Match-Logs
EPL,2017-2018,167,Christian Fuchs,at AUT,DF,Leicester City,31,1986,https://fbref.com/en/players/a67a09fb/matchlogs/2017-2018/summary/Christian-Fuchs-Match-Logs
EPL,2017-2018,168,Jay Fulton,sco SCO,MF,Swansea City,23,1994,https://fbref.com/en/players/434ad289/matchlogs/2017-2018/summary/Jay-Fulton-Match-Logs
EPL,2017-2018,169,Ramiro Funes Mori,ar ARG,"DF,MF",Everton,26,1991,https://fbref.com/en/players/89cbc961/matchlogs/2017-2018/summary/Ramiro-Funes-Mori-Match-Logs
EPL,2017-2018,170,Manolo Gabbiadini,it ITA,"FW,MF",Southampton,25,1991,https://fbref.com/en/players/8f866fe8/matchlogs/2017-2018/summary/Manolo-Gabbiadini-Match-Logs
EPL,2017-2018,171,Jesús Gámez,es ESP,DF,Newcastle Utd,32,1985,https://fbref.com/en/players/bd1d1cbb/matchlogs/2017-2018/summary/Jesus-Gamez-Match-Logs
EPL,2017-2018,172,Idrissa Gana Gueye,sn SEN,MF,Everton,27,1989,https://fbref.com/en/players/72c812f3/matchlogs/2017-2018/summary/Idrissa-Gana-Gueye-Match-Logs
EPL,2017-2018,173,Dwight Gayle,eng ENG,FW,Newcastle Utd,26,1990,https://fbref.com/en/players/e58a03c6/matchlogs/2017-2018/summary/Dwight-Gayle-Match-Logs
EPL,2017-2018,174,Paulo Gazzaniga,ar ARG,GK,Tottenham,25,1992,https://fbref.com/en/players/63d17038/matchlogs/2017-2018/summary/Paulo-Gazzaniga-Match-Logs
EPL,2017-2018,175,David de Gea,es ESP,GK,Manchester Utd,26,1990,https://fbref.com/en/players/7ba6d84e/matchlogs/2017-2018/summary/David-de-Gea-Match-Logs
EPL,2017-2018,Rk,Player,Nation,Pos,Squad,Age,Born,Matches
EPL,2017-2018,176,Kieran Gibbs,eng ENG,DF,West Brom,27,1989,https://fbref.com/en/players/46ee5234/matchlogs/2017-2018/summary/Kieran-Gibbs-Match-Logs
EPL,2017-2018,177,Olivier Giroud,fr FRA,FW,Arsenal,30,1986,https://fbref.com/en/players/16ceb862/matchlogs/2017-2018/summary/Olivier-Giroud-Match-Logs
EPL,2017-2018,178,Olivier Giroud,fr FRA,FW,Chelsea,30,1986,https://fbref.com/en/players/16ceb862/matchlogs/2017-2018/summary/Olivier-Giroud-Match-Logs
EPL,2017-2018,179,Connor Goldson,eng ENG,DF,Brighton,24,1992,https://fbref.com/en/players/56f6f826/matchlogs/2017-2018/summary/Connor-Goldson-Match-Logs
EPL,2017-2018,180,Heurelho Gomes,br BRA,GK,Watford,36,1981,https://fbref.com/en/players/d596e193/matchlogs/2017-2018/summary/Heurelho-Gomes-Match-Logs
EPL,2017-2018,181,Joe Gomez,eng ENG,DF,Liverpool,20,1997,https://fbref.com/en/players/7a11550b/matchlogs/2017-2018/summary/Joe-Gomez-Match-Logs
EPL,2017-2018,182,Dan Gosling,eng ENG,MF,Bournemouth,27,1990,https://fbref.com/en/players/7fec31a0/matchlogs/2017-2018/summary/Dan-Gosling-Match-Logs
EPL,2017-2018,183,Lee Grant,eng ENG,GK,Stoke City,34,1983,https://fbref.com/en/players/9dab6e3b/matchlogs/2017-2018/summary/Lee-Grant-Match-Logs
EPL,2017-2018,184,Andre Gray,jm JAM,FW,Watford,26,1991,https://fbref.com/en/players/c24dba2a/matchlogs/2017-2018/summary/Andre-Gray-Match-Logs
EPL,2017-2018,185,Demarai Gray,eng ENG,"MF,FW",Leicester City,21,1996,https://fbref.com/en/players/4468ec10/matchlogs/2017-2018/summary/Demarai-Gray-Match-Logs
EPL,2017-2018,186,Pascal Groß,de GER,"MF,FW",Brighton,26,1991,https://fbref.com/en/players/8aec0537/matchlogs/2017-2018/summary/Pascal-Gross-Match-Logs
EPL,2017-2018,187,Marko Grujić,rs SRB,MF,Liverpool,21,1996,https://fbref.com/en/players/8b8e759d/matchlogs/2017-2018/summary/Marko-Grujic-Match-Logs
EPL,2017-2018,188,İlkay Gündoğan,de GER,MF,Manchester City,26,1990,https://fbref.com/en/players/819b3158/matchlogs/2017-2018/summary/Ilkay-Gundogan-Match-Logs
EPL,2017-2018,189,Florent Hadergjonaj,xk KVX,"DF,MF",Huddersfield,23,1994,https://fbref.com/en/players/9aa186b2/matchlogs/2017-2018/summary/Florent-Hadergjonaj-Match-Logs
EPL,2017-2018,190,Massadio Haïdara,ml MLI,"FW,MF",Newcastle Utd,24,1992,https://fbref.com/en/players/5167c97e/matchlogs/2017-2018/summary/Massadio-Haidara-Match-Logs
EPL,2017-2018,191,Ben Hamer,eng ENG,GK,Leicester City,29,1987,https://fbref.com/en/players/d822a850/matchlogs/2017-2018/summary/Ben-Hamer-Match-Logs
EPL,2017-2018,192,Rekeem Harper,eng ENG,MF,West Brom,17,2000,https://fbref.com/en/players/3c066877/matchlogs/2017-2018/summary/Rekeem-Harper-Match-Logs
EPL,2017-2018,193,Joe Hart,eng ENG,GK,West Ham,30,1987,https://fbref.com/en/players/cb4f24c6/matchlogs/2017-2018/summary/Joe-Hart-Match-Logs
EPL,2017-2018,194,Isaac Hayden,eng ENG,MF,Newcastle Utd,22,1995,https://fbref.com/en/players/c951a6df/matchlogs/2017-2018/summary/Isaac-Hayden-Match-Logs
EPL,2017-2018,195,Eden Hazard,be BEL,"FW,MF",Chelsea,26,1991,https://fbref.com/en/players/a39bb753/matchlogs/2017-2018/summary/Eden-Hazard-Match-Logs
EPL,2017-2018,196,Tom Heaton,eng ENG,GK,Burnley,31,1986,https://fbref.com/en/players/a6de6361/matchlogs/2017-2018/summary/Tom-Heaton-Match-Logs
EPL,2017-2018,197,Michael Hefele,de GER,DF,Huddersfield,26,1990,https://fbref.com/en/players/91bdc54a/matchlogs/2017-2018/summary/Michael-Hefele-Match-Logs
EPL,2017-2018,198,Ahmed Hegazi,eg EGY,DF,West Brom,26,1991,https://fbref.com/en/players/5540c9dc/matchlogs/2017-2018/summary/Ahmed-Hegazi-Match-Logs
EPL,2017-2018,199,Tomer Hemed,il ISR,FW,Brighton,30,1987,https://fbref.com/en/players/27d7453c/matchlogs/2017-2018/summary/Tomer-Hemed-Match-Logs
EPL,2017-2018,200,Jordan Henderson,eng ENG,MF,Liverpool,27,1990,https://fbref.com/en/players/935e6b8f/matchlogs/2017-2018/summary/Jordan-Henderson-Match-Logs
EPL,2017-2018,Rk,Player,Nation,Pos,Squad,Age,Born,Matches
EPL,2017-2018,201,Jeff Hendrick,ie IRL,"MF,FW",Burnley,25,1992,https://fbref.com/en/players/989d5705/matchlogs/2017-2018/summary/Jeff-Hendrick-Match-Logs
EPL,2017-2018,202,Wayne Hennessey,wal WAL,GK,Crystal Palace,30,1987,https://fbref.com/en/players/76eca7e2/matchlogs/2017-2018/summary/Wayne-Hennessey-Match-Logs
EPL,2017-2018,203,Javier Hernández,mx MEX,FW,West Ham,29,1988,https://fbref.com/en/players/189cee7b/matchlogs/2017-2018/summary/Javier-Hernandez-Match-Logs
EPL,2017-2018,204,Ander Herrera,es ESP,MF,Manchester Utd,27,1989,https://fbref.com/en/players/436a9dd0/matchlogs/2017-2018/summary/Ander-Herrera-Match-Logs
EPL,2017-2018,205,Son Heung-min,kr KOR,"FW,MF",Tottenham,25,1992,https://fbref.com/en/players/92e7e919/matchlogs/2017-2018/summary/Son-Heung-min-Match-Logs
EPL,2017-2018,206,Wesley Hoedt,nl NED,DF,Southampton,23,1994,https://fbref.com/en/players/875898c7/matchlogs/2017-2018/summary/Wesley-Hoedt-Match-Logs
EPL,2017-2018,207,Jonathan Hogg,eng ENG,MF,Huddersfield,28,1988,https://fbref.com/en/players/9306d5ea/matchlogs/2017-2018/summary/Jonathan-Hogg-Match-Logs
EPL,2017-2018,208,Rob Holding,eng ENG,DF,Arsenal,21,1995,https://fbref.com/en/players/d79a8c87/matchlogs/2017-2018/summary/Rob-Holding-Match-Logs
EPL,2017-2018,209,José Holebas,gr GRE,"DF,MF",Watford,33,1984,https://fbref.com/en/players/12aa7661/matchlogs/2017-2018/summary/Jose-Holebas-Match-Logs
EPL,2017-2018,210,Mason Holgate,eng ENG,DF,Everton,20,1996,https://fbref.com/en/players/d0042ab9/matchlogs/2017-2018/summary/Mason-Holgate-Match-Logs
EPL,2017-2018,211,Callum Hudson-Odoi,eng ENG,FW,Chelsea,16,2000,https://fbref.com/en/players/15f3ec41/matchlogs/2017-2018/summary/Callum-Hudson-Odoi-Match-Logs
EPL,2017-2018,212,Will Hughes,eng ENG,"MF,FW",Watford,22,1995,https://fbref.com/en/players/a0666d3e/matchlogs/2017-2018/summary/Will-Hughes-Match-Logs
EPL,2017-2018,213,Jordan Hugill,eng ENG,FW,West Ham,25,1992,https://fbref.com/en/players/a36d4785/matchlogs/2017-2018/summary/Jordan-Hugill-Match-Logs
EPL,2017-2018,214,Uwe Hünemeier,de GER,DF,Brighton,31,1986,https://fbref.com/en/players/f42456eb/matchlogs/2017-2018/summary/Uwe-Hunemeier-Match-Logs
EPL,2017-2018,215,Emerson Hyndman,us USA,MF,Bournemouth,21,1996,https://fbref.com/en/players/3be1a627/matchlogs/2017-2018/summary/Emerson-Hyndman-Match-Logs
EPL,2017-2018,216,Pierre Højbjerg,dk DEN,MF,Southampton,21,1995,https://fbref.com/en/players/8b04d6c1/matchlogs/2017-2018/summary/Pierre-Hojbjerg-Match-Logs
EPL,2017-2018,217,Jordon Ibe,eng ENG,"MF,FW",Bournemouth,21,1995,https://fbref.com/en/players/9f736ed2/matchlogs/2017-2018/summary/Jordon-Ibe-Match-Logs
EPL,2017-2018,218,Vicente Iborra,es ESP,MF,Leicester City,29,1988,https://fbref.com/en/players/ad1ffcfd/matchlogs/2017-2018/summary/Vicente-Iborra-Match-Logs
EPL,2017-2018,219,Zlatan Ibrahimović,se SWE,"MF,FW",Manchester Utd,35,1981,https://fbref.com/en/players/4cde5509/matchlogs/2017-2018/summary/Zlatan-Ibrahimovic-Match-Logs
EPL,2017-2018,220,Kelechi Iheanacho,ng NGA,"FW,MF",Leicester City,20,1996,https://fbref.com/en/players/c92e1a31/matchlogs/2017-2018/summary/Kelechi-Iheanacho-Match-Logs
EPL,2017-2018,221,Tom Ince,eng ENG,"MF,FW",Huddersfield,25,1992,https://fbref.com/en/players/67d23ab0/matchlogs/2017-2018/summary/Tom-Ince-Match-Logs
EPL,2017-2018,222,Danny Ings,eng ENG,FW,Liverpool,25,1992,https://fbref.com/en/players/07802f7f/matchlogs/2017-2018/summary/Danny-Ings-Match-Logs
EPL,2017-2018,223,Stephen Ireland,ie IRL,MF,Stoke City,30,1986,https://fbref.com/en/players/bcf30f17/matchlogs/2017-2018/summary/Stephen-Ireland-Match-Logs
EPL,2017-2018,224,Alex Iwobi,ng NGA,"FW,MF",Arsenal,21,1996,https://fbref.com/en/players/6ca5ec4b/matchlogs/2017-2018/summary/Alex-Iwobi-Match-Logs
EPL,2017-2018,225,José Izquierdo,co COL,"MF,FW",Brighton,25,1992,https://fbref.com/en/players/ca2bc3df/matchlogs/2017-2018/summary/Jose-Izquierdo-Match-Logs
EPL,2017-2018,Rk,Player,Nation,Pos,Squad,Age,Born,Matches
EPL,2017-2018,226,Phil Jagielka,eng ENG,DF,Everton,34,1982,https://fbref.com/en/players/3233eefd/matchlogs/2017-2018/summary/Phil-Jagielka-Match-Logs
EPL,2017-2018,227,Eldin Jakupović,ch SUI,GK,Leicester City,32,1984,https://fbref.com/en/players/1148323a/matchlogs/2017-2018/summary/Eldin-Jakupovic-Match-Logs
EPL,2017-2018,228,Matty James,eng ENG,MF,Leicester City,26,1991,https://fbref.com/en/players/ebd0a048/matchlogs/2017-2018/summary/Matty-James-Match-Logs
EPL,2017-2018,229,Daryl Janmaat,nl NED,DF,Watford,28,1989,https://fbref.com/en/players/45da6694/matchlogs/2017-2018/summary/Daryl-Janmaat-Match-Logs
EPL,2017-2018,230,Vincent Janssen,nl NED,DF,Tottenham,23,1994,https://fbref.com/en/players/31dce0c8/matchlogs/2017-2018/summary/Vincent-Janssen-Match-Logs
EPL,2017-2018,231,Jesé,es ESP,"FW,MF",Stoke City,24,1993,https://fbref.com/en/players/4a537185/matchlogs/2017-2018/summary/Jese-Match-Logs
EPL,2017-2018,232,Gabriel Jesus,br BRA,FW,Manchester City,20,1997,https://fbref.com/en/players/b66315ae/matchlogs/2017-2018/summary/Gabriel-Jesus-Match-Logs
EPL,2017-2018,233,Glen Johnson,eng ENG,DF,Stoke City,32,1984,https://fbref.com/en/players/8cceca90/matchlogs/2017-2018/summary/Glen-Johnson-Match-Logs
EPL,2017-2018,234,Phil Jones,eng ENG,DF,Manchester Utd,25,1992,https://fbref.com/en/players/def899bd/matchlogs/2017-2018/summary/Phil-Jones-Match-Logs
EPL,2017-2018,235,Joselu,es ESP,FW,Newcastle Utd,27,1990,https://fbref.com/en/players/6265208f/matchlogs/2017-2018/summary/Joselu-Match-Logs
EPL,2017-2018,236,Mathias Jørgensen,dk DEN,DF,Huddersfield,27,1990,https://fbref.com/en/players/0db5d2c8/matchlogs/2017-2018/summary/Mathias-Jorgensen-Match-Logs
EPL,2017-2018,237,Christian Kabasele,be BEL,DF,Watford,26,1991,https://fbref.com/en/players/914ab9a1/matchlogs/2017-2018/summary/Christian-Kabasele-Match-Logs
EPL,2017-2018,238,Younès Kaboul,fr FRA,DF,Watford,31,1986,https://fbref.com/en/players/3680d723/matchlogs/2017-2018/summary/Younes-Kaboul-Match-Logs
EPL,2017-2018,239,Elias Kachunga,cd COD,"FW,MF",Huddersfield,25,1992,https://fbref.com/en/players/5bddccc9/matchlogs/2017-2018/summary/Elias-Kachunga-Match-Logs
EPL,2017-2018,240,Sullay Kaikai,eng ENG,MF,Crystal Palace,21,1995,https://fbref.com/en/players/fc166e49/matchlogs/2017-2018/summary/Sullay-Kaikai-Match-Logs
EPL,2017-2018,241,Harry Kane,eng ENG,FW,Tottenham,24,1993,https://fbref.com/en/players/21a66f6a/matchlogs/2017-2018/summary/Harry-Kane-Match-Logs
EPL,2017-2018,242,N'Golo Kanté,fr FRA,MF,Chelsea,26,1991,https://fbref.com/en/players/b9fbae28/matchlogs/2017-2018/summary/NGolo-Kante-Match-Logs
EPL,2017-2018,243,Loris Karius,de GER,GK,Liverpool,24,1993,https://fbref.com/en/players/32e7ce92/matchlogs/2017-2018/summary/Loris-Karius-Match-Logs
EPL,2017-2018,244,Orestis Karnezis,gr GRE,GK,Watford,32,1985,https://fbref.com/en/players/85b011bb/matchlogs/2017-2018/summary/Orestis-Karnezis-Match-Logs
EPL,2017-2018,245,Beram Kayal,il ISR,MF,Brighton,29,1988,https://fbref.com/en/players/26679cdf/matchlogs/2017-2018/summary/Beram-Kayal-Match-Logs
EPL,2017-2018,246,Michael Keane,eng ENG,DF,Everton,24,1993,https://fbref.com/en/players/c5b7c315/matchlogs/2017-2018/summary/Michael-Keane-Match-Logs
EPL,2017-2018,247,Martin Kelly,eng ENG,DF,Crystal Palace,27,1990,https://fbref.com/en/players/d7492450/matchlogs/2017-2018/summary/Martin-Kelly-Match-Logs
EPL,2017-2018,248,Kenedy,br BRA,"MF,FW",Newcastle Utd,21,1996,https://fbref.com/en/players/5eebbfdf/matchlogs/2017-2018/summary/Kenedy-Match-Logs
EPL,2017-2018,249,Jonjoe Kenny,eng ENG,DF,Everton,20,1997,https://fbref.com/en/players/099e666f/matchlogs/2017-2018/summary/Jonjoe-Kenny-Match-Logs
EPL,2017-2018,250,Andy King,wal WAL,MF,Swansea City,28,1988,https://fbref.com/en/players/d790907f/matchlogs/2017-2018/summary/Andy-King-Match-Logs
EPL,2017-2018,Rk,Player,Nation,Pos,Squad,Age,Born,Matches
EPL,2017-2018,251,Andy King,wal WAL,MF,Leicester City,28,1988,https://fbref.com/en/players/d790907f/matchlogs/2017-2018/summary/Andy-King-Match-Logs
EPL,2017-2018,252,Joshua King,no NOR,"FW,MF",Bournemouth,25,1992,https://fbref.com/en/players/43458538/matchlogs/2017-2018/summary/Joshua-King-Match-Logs
EPL,2017-2018,253,Davy Klaassen,nl NED,"MF,FW",Everton,24,1993,https://fbref.com/en/players/15fd5593/matchlogs/2017-2018/summary/Davy-Klaassen-Match-Logs
EPL,2017-2018,254,Ragnar Klavan,ee EST,DF,Liverpool,31,1985,https://fbref.com/en/players/008a6e6d/matchlogs/2017-2018/summary/Ragnar-Klavan-Match-Logs
EPL,2017-2018,255,Anthony Knockaert,fr FRA,"MF,FW",Brighton,25,1991,https://fbref.com/en/players/6c679c6d/matchlogs/2017-2018/summary/Anthony-Knockaert-Match-Logs
EPL,2017-2018,256,Sead Kolašinac,ba BIH,"DF,MF",Arsenal,24,1993,https://fbref.com/en/players/3935e52e/matchlogs/2017-2018/summary/Sead-Kolasinac-Match-Logs
EPL,2017-2018,257,Vincent Kompany,be BEL,DF,Manchester City,31,1986,https://fbref.com/en/players/d2bff301/matchlogs/2017-2018/summary/Vincent-Kompany-Match-Logs
EPL,2017-2018,258,Terence Kongolo,nl NED,DF,Huddersfield,23,1994,https://fbref.com/en/players/1f9a3a04/matchlogs/2017-2018/summary/Terence-Kongolo-Match-Logs
EPL,2017-2018,259,Laurent Koscielny,fr FRA,DF,Arsenal,31,1985,https://fbref.com/en/players/f5efb153/matchlogs/2017-2018/summary/Laurent-Koscielny-Match-Logs
EPL,2017-2018,260,Cheikhou Kouyaté,sn SEN,MF,West Ham,27,1989,https://fbref.com/en/players/8d3c902d/matchlogs/2017-2018/summary/Cheikhou-Kouyate-Match-Logs
EPL,2017-2018,261,Bojan Krkić,es ESP,MF,Stoke City,26,1990,https://fbref.com/en/players/9fa0a0b8/matchlogs/2017-2018/summary/Bojan-Krkic-Match-Logs
EPL,2017-2018,262,Grzegorz Krychowiak,pl POL,MF,West Brom,27,1990,https://fbref.com/en/players/580d52dd/matchlogs/2017-2018/summary/Grzegorz-Krychowiak-Match-Logs
EPL,2017-2018,263,Rajiv van La Parra,nl NED,"FW,MF",Huddersfield,26,1991,https://fbref.com/en/players/1931bde9/matchlogs/2017-2018/summary/Rajiv-van-La-Parra-Match-Logs
EPL,2017-2018,264,Alexandre Lacazette,fr FRA,FW,Arsenal,26,1991,https://fbref.com/en/players/9dbb75ca/matchlogs/2017-2018/summary/Alexandre-Lacazette-Match-Logs
EPL,2017-2018,265,Freddie Ladapo,eng ENG,FW,Crystal Palace,24,1993,https://fbref.com/en/players/da2b8db3/matchlogs/2017-2018/summary/Freddie-Ladapo-Match-Logs
EPL,2017-2018,266,Adam Lallana,eng ENG,"MF,FW",Liverpool,29,1988,https://fbref.com/en/players/99813635/matchlogs/2017-2018/summary/Adam-Lallana-Match-Logs
EPL,2017-2018,267,Érik Lamela,ar ARG,"FW,MF",Tottenham,25,1992,https://fbref.com/en/players/abe66106/matchlogs/2017-2018/summary/Erik-Lamela-Match-Logs
EPL,2017-2018,268,Manuel Lanzini,ar ARG,"MF,FW",West Ham,24,1993,https://fbref.com/en/players/26f6dca8/matchlogs/2017-2018/summary/Manuel-Lanzini-Match-Logs
EPL,2017-2018,269,Aymeric Laporte,fr FRA,DF,Manchester City,23,1994,https://fbref.com/en/players/119b9a8e/matchlogs/2017-2018/summary/Aymeric-Laporte-Match-Logs
EPL,2017-2018,270,Jamaal Lascelles,eng ENG,DF,Newcastle Utd,23,1993,https://fbref.com/en/players/450ab6fc/matchlogs/2017-2018/summary/Jamaal-Lascelles-Match-Logs
EPL,2017-2018,271,Florian Lejeune,fr FRA,DF,Newcastle Utd,26,1991,https://fbref.com/en/players/6eaed4eb/matchlogs/2017-2018/summary/Florian-Lejeune-Match-Logs
EPL,2017-2018,272,Mario Lemina,ga GAB,MF,Southampton,23,1993,https://fbref.com/en/players/2b471f99/matchlogs/2017-2018/summary/Mario-Lemina-Match-Logs
EPL,2017-2018,273,Aaron Lennon,eng ENG,"FW,MF",Everton,30,1987,https://fbref.com/en/players/2ff964a0/matchlogs/2017-2018/summary/Aaron-Lennon-Match-Logs
EPL,2017-2018,274,Aaron Lennon,eng ENG,"MF,FW",Burnley,30,1987,https://fbref.com/en/players/2ff964a0/matchlogs/2017-2018/summary/Aaron-Lennon-Match-Logs
EPL,2017-2018,275,Victor Lindelöf,se SWE,DF,Manchester Utd,23,1994,https://fbref.com/en/players/f5deef4c/matchlogs/2017-2018/summary/Victor-Lindelof-Match-Logs
EPL,2017-2018,Rk,Player,Nation,Pos,Squad,Age,Born,Matches
EPL,2017-2018,276,Jesse Lingard,eng ENG,"MF,FW",Manchester Utd,24,1992,https://fbref.com/en/players/810e3c74/matchlogs/2017-2018/summary/Jesse-Lingard-Match-Logs
EPL,2017-2018,277,Jake Livermore,eng ENG,MF,West Brom,27,1989,https://fbref.com/en/players/b98570d1/matchlogs/2017-2018/summary/Jake-Livermore-Match-Logs
EPL,2017-2018,278,Fernando Llorente,es ESP,"FW,DF",Tottenham,32,1985,https://fbref.com/en/players/82dbf623/matchlogs/2017-2018/summary/Fernando-Llorente-Match-Logs
EPL,2017-2018,279,Hugo Lloris,fr FRA,GK,Tottenham,30,1986,https://fbref.com/en/players/8f62b6ee/matchlogs/2017-2018/summary/Hugo-Lloris-Match-Logs
EPL,2017-2018,280,Jürgen Locadia,nl NED,"FW,MF",Brighton,23,1993,https://fbref.com/en/players/6cc47ae1/matchlogs/2017-2018/summary/Jurgen-Locadia-Match-Logs
EPL,2017-2018,281,Ruben Loftus-Cheek,eng ENG,"MF,FW",Crystal Palace,21,1996,https://fbref.com/en/players/e97fd090/matchlogs/2017-2018/summary/Ruben-Loftus-Cheek-Match-Logs
EPL,2017-2018,282,Joe Lolley,eng ENG,"MF,FW",Huddersfield,24,1992,https://fbref.com/en/players/c5f13182/matchlogs/2017-2018/summary/Joe-Lolley-Match-Logs
EPL,2017-2018,283,Kevin Long,ie IRL,DF,Burnley,26,1990,https://fbref.com/en/players/5a4280b1/matchlogs/2017-2018/summary/Kevin-Long-Match-Logs
EPL,2017-2018,284,Shane Long,ie IRL,FW,Southampton,30,1987,https://fbref.com/en/players/9f472354/matchlogs/2017-2018/summary/Shane-Long-Match-Logs
EPL,2017-2018,285,Ademola Lookman,eng ENG,"MF,FW",Everton,19,1997,https://fbref.com/en/players/7c104bb7/matchlogs/2017-2018/summary/Ademola-Lookman-Match-Logs
EPL,2017-2018,286,Jonas Lössl,dk DEN,GK,Huddersfield,28,1989,https://fbref.com/en/players/939bc634/matchlogs/2017-2018/summary/Jonas-Lossl-Match-Logs
EPL,2017-2018,287,Dejan Lovren,hr CRO,DF,Liverpool,28,1989,https://fbref.com/en/players/1a2935f6/matchlogs/2017-2018/summary/Dejan-Lovren-Match-Logs
EPL,2017-2018,288,Chris Löwe,de GER,DF,Huddersfield,28,1989,https://fbref.com/en/players/c6896eab/matchlogs/2017-2018/summary/Chris-Lowe-Match-Logs
EPL,2017-2018,289,Matthew Lowton,eng ENG,DF,Burnley,28,1989,https://fbref.com/en/players/9a9c05db/matchlogs/2017-2018/summary/Matthew-Lowton-Match-Logs
EPL,2017-2018,290,David Luiz,br BRA,"DF,MF",Chelsea,30,1987,https://fbref.com/en/players/c0e27d1a/matchlogs/2017-2018/summary/David-Luiz-Match-Logs
EPL,2017-2018,291,Romelu Lukaku,be BEL,FW,Manchester Utd,24,1993,https://fbref.com/en/players/5eae500a/matchlogs/2017-2018/summary/Romelu-Lukaku-Match-Logs
EPL,2017-2018,292,Dodi Lukebakio,be BEL,MF,Watford,19,1997,https://fbref.com/en/players/0c61c77c/matchlogs/2017-2018/summary/Dodi-Lukebakio-Match-Logs
EPL,2017-2018,293,Levi Lumeka,eng ENG,FW,Crystal Palace,18,1998,https://fbref.com/en/players/199ff86e/matchlogs/2017-2018/summary/Levi-Lumeka-Match-Logs
EPL,2017-2018,294,Harry Maguire,eng ENG,DF,Leicester City,24,1993,https://fbref.com/en/players/d8931174/matchlogs/2017-2018/summary/Harry-Maguire-Match-Logs
EPL,2017-2018,295,Riyad Mahrez,dz ALG,"MF,FW",Leicester City,26,1991,https://fbref.com/en/players/892d5bb1/matchlogs/2017-2018/summary/Riyad-Mahrez-Match-Logs
EPL,2017-2018,296,Ainsley Maitland-Niles,eng ENG,"DF,MF",Arsenal,19,1997,https://fbref.com/en/players/e3a5814e/matchlogs/2017-2018/summary/Ainsley-Maitland-Niles-Match-Logs
EPL,2017-2018,297,Scott Malone,eng ENG,DF,Huddersfield,26,1991,https://fbref.com/en/players/f15a50e8/matchlogs/2017-2018/summary/Scott-Malone-Match-Logs
