Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,Match Report
2016-2017,2016-08-21,Sun,Serie A,Matchweek 1,Away,L 0–2,Inter,Chievo,Y,CB,90,0,0,0,0,2,1,0,0,3,0,0,0,2,1,0,0,0,Match Report
2016-2017,2016-08-28,Sun,Serie A,Matchweek 2,Home,D 1–1,Inter,Palermo,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2016-09-11,Sun,Serie A,Matchweek 3,Away,W 2–1,Inter,Pescara,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2016-09-15,Thu,Europa Lg,Group stage,Home,L 0–2,it Inter,il Be'er Sheva,Y,CB,90,0,0,0,0,0,0,0,0,1,0,0,0,5,2,0,0,0,Match Report
2016-2017,2016-09-18,Sun,Serie A,Matchweek 4,Home,W 2–1,Inter,Juventus,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2016-09-21,Wed,Serie A,Matchweek 5,Away,W 2–0,Inter,Empoli,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2016-09-25,Sun,Serie A,Matchweek 6,Home,D 1–1,Inter,Bologna,Y,CB,90,0,0,0,0,2,0,0,0,3,0,0,0,4,3,0,0,0,Match Report
2016-2017,2016-09-29,Thu,Europa Lg,Group stage,Away,L 1–3,it Inter,cz Sparta Prague,Y,CB,74,0,0,0,0,2,0,1,1,4,1,0,0,1,1,0,0,0,Match Report
2016-2017,2016-10-02,Sun,Serie A,Matchweek 7,Away,L 1–2,Inter,Roma,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2016-10-23,Sun,Serie A,Matchweek 9,Away,L 1–2,Inter,Atalanta,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2016-10-26,Wed,Serie A,Matchweek 10,Home,W 2–1,Inter,Torino,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2016-10-30,Sun,Serie A,Matchweek 11,Away,L 0–1,Inter,Sampdoria,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2016-11-03,Thu,Europa Lg,Group stage,Away,L 1–2,it Inter,eng Southampton,Y,CB,90,0,0,0,0,0,0,0,0,0,1,0,0,2,3,0,0,0,Match Report
2016-2017,2016-11-06,Sun,Serie A,Matchweek 12,Home,W 3–0,Inter,Crotone,Y,CB,20,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Match Report
2016-2017,2016-11-20,Sun,Serie A,Matchweek 13,Away,D 2–2,Inter,Milan,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2016-11-24,Thu,Europa Lg,Group stage,Away,L 2–3,it Inter,il Be'er Sheva,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2016-11-28,Mon,Serie A,Matchweek 14,Home,W 4–2,Inter,Fiorentina,Y,CB,90,0,0,0,0,1,0,0,0,6,0,0,0,0,1,0,0,0,Match Report
2016-2017,2016-12-02,Fri,Serie A,Matchweek 15,Away,L 0–3,Inter,Napoli,Y,CB,90,0,0,0,0,0,0,1,0,1,0,0,0,1,2,0,0,0,Match Report
2016-2017,2016-12-08,Thu,Europa Lg,Group stage,Home,W 2–1,it Inter,cz Sparta Prague,Y,CB,90,0,0,0,0,0,0,1,0,1,2,0,0,0,1,0,0,0,Match Report
2016-2017,2016-12-11,Sun,Serie A,Matchweek 16,Home,W 2–0,Inter,Genoa,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2016-12-18,Sun,Serie A,Matchweek 17,Away,W 1–0,Inter,Sassuolo,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2016-12-21,Wed,Serie A,Matchweek 18,Home,W 3–0,Inter,Lazio,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2017-01-08,Sun,Serie A,Matchweek 19,Away,W 2–1,Inter,Udinese,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2017-01-17,Tue,Coppa Italia,Round of 16,Home,W 3–2,Inter,Bologna,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2017-01-22,Sun,Serie A,Matchweek 21,Away,W 1–0,Inter,Palermo,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2017-01-28,Sat,Serie A,Matchweek 22,Home,W 3–0,Inter,Pescara,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2017-02-01,Wed,Premier League,Matchweek 23,Away,D 0–0,Hull City,Manchester Utd,N,,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Match Report
2016-2017,2017-02-04,Sat,Premier League,Matchweek 24,Home,W 2–0,Hull City,Liverpool,Y,CB,90,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Match Report
2016-2017,2017-02-11,Sat,Premier League,Matchweek 25,Away,L 0–2,Hull City,Arsenal,Y,CB,90,0,0,0,0,1,1,1,0,1,2,0,0,5,1,0,0,0,Match Report
2016-2017,2017-02-25,Sat,Premier League,Matchweek 26,Home,D 1–1,Hull City,Burnley,Y,CB,90,0,0,0,0,1,0,0,0,2,2,0,2,0,3,0,0,0,Match Report
2016-2017,2017-03-04,Sat,Premier League,Matchweek 27,Away,L 1–3,Hull City,Leicester City,Y,CB,90,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,Match Report
2016-2017,2017-03-11,Sat,Premier League,Matchweek 28,Home,W 2–1,Hull City,Swansea City,Y,CB,90,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,Match Report
2016-2017,2017-03-18,Sat,Premier League,Matchweek 29,Away,L 0–4,Hull City,Everton,Y,CB,90,0,0,0,0,0,0,0,0,3,2,0,0,1,1,0,0,0,Match Report
2016-2017,2017-04-01,Sat,Premier League,Matchweek 30,Home,W 2–1,Hull City,West Ham,Y,CB,90,1,0,0,0,1,1,0,0,3,0,0,0,2,2,0,0,0,Match Report
2016-2017,2017-04-05,Wed,Premier League,Matchweek 31,Home,W 4–2,Hull City,Middlesbrough,Y,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2016-2017,2017-04-08,Sat,Premier League,Matchweek 32,Away,L 1–3,Hull City,Manchester City,Y,CB,90,1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,Match Report
2016-2017,2017-04-15,Sat,Premier League,Matchweek 33,Away,L 1–3,Hull City,Stoke City,Y,CB,90,0,1,0,0,1,0,0,0,1,2,0,0,3,2,0,0,0,Match Report
2016-2017,2017-04-22,Sat,Premier League,Matchweek 34,Home,W 2–0,Hull City,Watford,Y,CB,90,0,0,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,Match Report
2016-2017,2017-04-29,Sat,Premier League,Matchweek 35,Away,D 0–0,Hull City,Southampton,Y,CB,90,0,0,0,0,0,0,1,0,0,0,0,0,2,4,0,0,0,Match Report
2016-2017,2017-05-06,Sat,Premier League,Matchweek 36,Home,L 0–2,Hull City,Sunderland,Y,CB,90,0,0,0,0,2,1,0,0,0,3,0,0,1,2,0,0,0,Match Report
2016-2017,2017-05-14,Sun,Premier League,Matchweek 37,Away,L 0–4,Hull City,Crystal Palace,Y,CB,44,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,Match Report
2016-2017,2017-05-21,Sun,Premier League,Matchweek 38,Home,L 1–7,Hull City,Tottenham,Y,CB,90,0,0,0,0,1,1,0,0,0,1,0,0,4,3,0,0,0,Match Report
