Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,Match Report
2016-2017,2016-07-02,Sat,UEFA Euro,Quarter-finals,Away,L 1 (5)–1 (6),it Italy,de Germany,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2016-08-15,Mon,Premier League,Matchweek 1,Away,L 1–2,West Ham,Chelsea,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2016-08-18,Thu,Europa Lg,Play-off Round,Away,D 1–1,eng West Ham,ro Astra Giurgiu,Y,CB,90,0,0,0,0,0,0,0,0,1,1,0,0,4,3,0,0,0,Match Report
2016-2017,2016-08-21,Sun,Premier League,Matchweek 2,Home,W 1–0,West Ham,Bournemouth,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2016-08-25,Thu,Europa Lg,Play-off Round,Home,L 0–1,eng West Ham,ro Astra Giurgiu,Y,CB,90,0,0,0,0,2,1,0,0,0,1,0,0,1,2,0,0,0,Match Report
2016-2017,2016-08-28,Sun,Premier League,Matchweek 3,Away,L 1–3,West Ham,Manchester City,Y,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,Match Report
2016-2017,2016-09-01,Thu,Friendlies (M),Friendlies (M),Home,L 1–3,it Italy,fr France,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2016-09-05,Mon,WCQ — UEFA (M),First round,Away,W 3–1,it Italy,il Israel,N,,28,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2016-2017,2016-09-10,Sat,Premier League,Matchweek 4,Home,L 2–4,West Ham,Watford,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2016-09-17,Sat,Premier League,Matchweek 5,Away,L 2–4,West Ham,West Brom,Y,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,Match Report
2016-2017,2016-09-21,Wed,EFL Cup,Third round,Home,W 1–0,West Ham,Acc'ton Stanley,Y,CB,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Match Report
2016-2017,2016-09-25,Sun,Premier League,Matchweek 6,Home,L 0–3,West Ham,Southampton,Y,CB,90,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,Match Report
2016-2017,2016-10-01,Sat,Premier League,Matchweek 7,Home,D 1–1,West Ham,Middlesbrough,Y,LB,90,0,0,0,0,0,0,0,0,1,0,0,1,2,2,0,0,0,Match Report
2016-2017,2016-10-06,Thu,WCQ — UEFA (M),First round,Home,D 1–1,it Italy,es Spain,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2016-10-09,Sun,WCQ — UEFA (M),First round,Away,W 3–2,it Italy,mk North Macedonia,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2016-10-15,Sat,Premier League,Matchweek 8,Away,W 1–0,West Ham,Crystal Palace,Y,CB,90,0,0,0,0,0,0,1,0,2,0,0,0,0,4,0,0,1,Match Report
2016-2017,2016-10-22,Sat,Premier League,Matchweek 9,Home,W 1–0,West Ham,Sunderland,Y,CB,90,0,0,0,0,0,0,0,0,0,1,0,0,1,6,0,0,0,Match Report
2016-2017,2016-10-26,Wed,EFL Cup,Fourth round,Home,W 2–1,West Ham,Chelsea,Y,CB,90,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Match Report
2016-2017,2016-10-30,Sun,Premier League,Matchweek 10,Away,L 0–2,West Ham,Everton,Y,CB,90,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,0,Match Report
2016-2017,2016-11-05,Sat,Premier League,Matchweek 11,Home,D 1–1,West Ham,Stoke City,Y,CB,90,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Match Report
2016-2017,2016-11-19,Sat,Premier League,Matchweek 12,Away,L 2–3,West Ham,Tottenham,Y,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,Match Report
2016-2017,2016-11-27,Sun,Premier League,Matchweek 13,Away,D 1–1,West Ham,Manchester Utd,Y,CB,90,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,Match Report
2016-2017,2016-11-30,Wed,EFL Cup,Quarter-finals,Away,L 1–4,West Ham,Manchester Utd,Y,CB,90,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,Match Report
2016-2017,2016-12-03,Sat,Premier League,Matchweek 14,Home,L 1–5,West Ham,Arsenal,Y,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2016-2017,2016-12-11,Sun,Premier League,Matchweek 15,Away,D 2–2,West Ham,Liverpool,Y,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Match Report
2016-2017,2016-12-14,Wed,Premier League,Matchweek 16,Home,W 1–0,West Ham,Burnley,Y,CB,90,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,Match Report
2016-2017,2016-12-17,Sat,Premier League,Matchweek 17,Home,W 1–0,West Ham,Hull City,Y,CB,90,0,0,0,0,1,0,0,0,3,1,0,1,2,1,0,0,0,Match Report
2016-2017,2016-12-26,Mon,Premier League,Matchweek 18,Away,W 4–1,West Ham,Swansea City,Y,CB,90,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,Match Report
2016-2017,2016-12-31,Sat,Premier League,Matchweek 19,Away,L 0–1,West Ham,Leicester City,Y,CB,90,0,0,0,0,1,0,1,0,2,0,0,0,1,2,0,0,0,Match Report
2016-2017,2017-01-02,Mon,Premier League,Matchweek 20,Home,L 0–2,West Ham,Manchester Utd,Y,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Match Report
2016-2017,2017-01-06,Fri,FA Cup,Third round,Home,L 0–5,West Ham,Manchester City,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2016-2017,2017-01-14,Sat,Premier League,Matchweek 21,Home,W 3–0,West Ham,Crystal Palace,Y,CB,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2016-2017,2017-01-21,Sat,Premier League,Matchweek 22,Away,W 3–1,West Ham,Middlesbrough,Y,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,Match Report
2016-2017,2017-05-14,Sun,Premier League,Matchweek 37,Home,L 0–4,West Ham,Liverpool,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2017-05-21,Sun,Premier League,Matchweek 38,Away,W 2–1,West Ham,Burnley,Y,CB,90,0,0,0,0,0,0,0,0,2,1,0,0,2,1,0,0,0,Match Report
