Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,Match Report
2016-2017,2016-08-14,Sun,Premier League,Matchweek 1,Away,W 4–3,Liverpool,Arsenal,Y,CB,90,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,Match Report
2016-2017,2016-08-20,Sat,Premier League,Matchweek 2,Away,L 0–2,Liverpool,Burnley,Y,CB,90,0,0,0,0,0,0,0,0,0,2,0,1,2,3,0,0,0,Match Report
2016-2017,2016-08-23,Tue,EFL Cup,Second round,Away,W 5–0,Liverpool,Burton Albion,Y,CB,90,0,0,0,0,2,0,0,0,0,1,0,0,0,4,0,0,0,Match Report
2016-2017,2016-08-27,Sat,Premier League,Matchweek 3,Away,D 1–1,Liverpool,Tottenham,Y,CB,90,0,0,0,0,0,0,1,0,4,3,0,0,0,3,0,0,0,Match Report
2016-2017,2016-09-05,Mon,WCQ — UEFA (M),First round,Home,D 1–1,hr Croatia,tr Turkey,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2016-09-16,Fri,Premier League,Matchweek 5,Away,W 2–1,Liverpool,Chelsea,Y,CB,90,1,0,0,0,2,1,0,0,1,0,0,0,3,1,0,0,0,Match Report
2016-2017,2016-09-20,Tue,EFL Cup,Third round,Away,W 3–0,Liverpool,Derby County,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2016-10-01,Sat,Premier League,Matchweek 7,Away,W 2–1,Liverpool,Swansea City,Y,CB,90,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,Match Report
2016-2017,2016-10-17,Mon,Premier League,Matchweek 8,Home,D 0–0,Liverpool,Manchester Utd,Y,CB,90,0,0,0,0,0,0,0,0,1,2,0,0,0,4,0,0,0,Match Report
2016-2017,2016-10-22,Sat,Premier League,Matchweek 9,Home,W 2–1,Liverpool,West Brom,Y,CB,90,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,Match Report
2016-2017,2016-10-25,Tue,EFL Cup,Fourth round,Home,W 2–1,Liverpool,Tottenham,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2016-10-29,Sat,Premier League,Matchweek 10,Away,W 4–2,Liverpool,Crystal Palace,Y,CB,90,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,Match Report
2016-2017,2016-11-19,Sat,Premier League,Matchweek 12,Away,D 0–0,Liverpool,Southampton,Y,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,Match Report
2016-2017,2016-11-26,Sat,Premier League,Matchweek 13,Home,W 2–0,Liverpool,Sunderland,Y,CB,90,0,0,0,0,2,0,1,0,1,1,0,0,2,1,0,0,0,Match Report
2016-2017,2016-11-29,Tue,EFL Cup,Quarter-finals,Home,W 2–0,Liverpool,Leeds United,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2016-12-04,Sun,Premier League,Matchweek 14,Away,L 3–4,Liverpool,Bournemouth,Y,CB,90,0,0,0,0,0,0,0,0,2,0,0,1,1,1,0,0,0,Match Report
2016-2017,2016-12-11,Sun,Premier League,Matchweek 15,Home,D 2–2,Liverpool,West Ham,Y,CB,45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Match Report
2016-2017,2016-12-14,Wed,Premier League,Matchweek 16,Away,W 3–0,Liverpool,Middlesbrough,Y,CB,90,0,0,0,0,0,0,0,0,1,0,0,0,1,5,0,0,0,Match Report
2016-2017,2016-12-19,Mon,Premier League,Matchweek 17,Away,W 1–0,Liverpool,Everton,Y,CB,90,0,0,0,0,0,0,1,0,2,1,0,1,1,2,0,0,0,Match Report
2016-2017,2016-12-27,Tue,Premier League,Matchweek 18,Home,W 4–1,Liverpool,Stoke City,Y,CB,90,0,0,0,0,0,0,0,0,1,0,0,1,2,2,0,0,0,Match Report
2016-2017,2016-12-31,Sat,Premier League,Matchweek 19,Home,W 1–0,Liverpool,Manchester City,Y,CB,90,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,0,0,Match Report
2016-2017,2017-01-02,Mon,Premier League,Matchweek 20,Away,D 2–2,Liverpool,Sunderland,Y,CB,90,0,1,0,0,2,0,0,0,0,1,0,0,0,3,0,0,0,Match Report
2016-2017,2017-01-11,Wed,EFL Cup,Semi-finals,Away,L 0–1,Liverpool,Southampton,Y,CB,90,0,0,0,0,1,0,0,0,1,0,0,1,1,3,0,0,0,Match Report
2016-2017,2017-01-15,Sun,Premier League,Matchweek 21,Away,D 1–1,Liverpool,Manchester Utd,Y,CB,90,0,0,0,0,0,0,1,0,2,0,0,0,1,4,0,0,0,Match Report
2016-2017,2017-01-21,Sat,Premier League,Matchweek 22,Home,L 2–3,Liverpool,Swansea City,Y,CB,90,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,Match Report
2016-2017,2017-01-25,Wed,EFL Cup,Semi-finals,Home,L 0–1,Liverpool,Southampton,Y,CB,90,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,Match Report
2016-2017,2017-01-31,Tue,Premier League,Matchweek 23,Home,D 1–1,Liverpool,Chelsea,Y,CB,90,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,Match Report
2016-2017,2017-03-04,Sat,Premier League,Matchweek 27,Home,W 3–1,Liverpool,Arsenal,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2017-03-13,Mon,PL2 — Div. 1,Regular Season,Home,W 2–0,Liverpool,Chelsea,Y,,74,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2016-2017,2017-03-19,Sun,Premier League,Matchweek 29,Away,D 1–1,Liverpool,Manchester City,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2017-04-01,Sat,Premier League,Matchweek 30,Home,W 3–1,Liverpool,Everton,Y,CB,90,0,0,0,0,0,0,0,0,0,2,0,0,1,4,0,0,0,Match Report
2016-2017,2017-04-05,Wed,Premier League,Matchweek 31,Home,D 2–2,Liverpool,Bournemouth,Y,CB,90,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,Match Report
2016-2017,2017-04-08,Sat,Premier League,Matchweek 32,Away,W 2–1,Liverpool,Stoke City,Y,CB,90,0,0,0,0,1,0,0,0,1,0,0,1,2,0,0,0,0,Match Report
2016-2017,2017-04-16,Sun,Premier League,Matchweek 33,Away,W 1–0,Liverpool,West Brom,Y,CB,90,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,Match Report
2016-2017,2017-04-23,Sun,Premier League,Matchweek 34,Home,L 1–2,Liverpool,Crystal Palace,Y,CB,78,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,Match Report
2016-2017,2017-05-01,Mon,Premier League,Matchweek 35,Away,W 1–0,Liverpool,Watford,Y,CB,90,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,Match Report
