Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,Match Report
2016-2017,2016-08-25,Thu,PL2 — Div. 1,Regular Season,Home,L 1–4,Leicester City,Everton,N,,31,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2016-2017,2016-09-20,Tue,EFL Cup,Third round,Home,L 2–4,Leicester City,Chelsea,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2016-09-23,Fri,PL2 — Div. 1,Regular Season,Away,D 1–1,Leicester City,Manchester City,Y,,90,1,0,0,0,,,1,0,,,,,,,0,,,Match Report
2016-2017,2016-10-14,Fri,PL2 — Div. 1,Regular Season,Away,D 0–0,Leicester City,Chelsea,Y,,90,0,0,0,0,,,1,0,,,,,,,0,,,Match Report
2016-2017,2016-10-24,Mon,PL2 — Div. 1,Regular Season,Home,W 2–0,Leicester City,Tottenham,Y,,90,0,0,0,0,,,1,0,,,,,,,0,,,Match Report
2016-2017,2016-10-28,Fri,PL2 — Div. 1,Regular Season,Home,W 3–2,Leicester City,Reading,Y,,90,0,0,0,0,,,1,0,,,,,,,0,,,Match Report
2016-2017,2016-11-18,Fri,PL2 — Div. 1,Regular Season,Home,W 5–0,Leicester City,Derby County,Y,,90,0,0,0,0,,,1,0,,,,,,,0,,,Match Report
2016-2017,2016-12-12,Mon,PL2 — Div. 1,Regular Season,Away,L 1–4,Leicester City,Everton,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2016-2017,2017-01-22,Sun,Premier League,Matchweek 22,Away,L 0–3,Leicester City,Southampton,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2017-01-27,Fri,FA Cup,Fourth round,Away,D 2–2,Leicester City,Derby County,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2017-01-31,Tue,Premier League,Matchweek 23,Away,L 0–1,Leicester City,Burnley,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2017-02-05,Sun,Premier League,Matchweek 24,Home,L 0–3,Leicester City,Manchester Utd,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2017-02-08,Wed,FA Cup,Fourth round,Home,W 3–1,Leicester City,Derby County,Y,,120,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2016-2017,2017-02-18,Sat,FA Cup,Fifth round,Away,L 0–1,Leicester City,Millwall,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2016-2017,2017-02-22,Wed,Champions Lg,Round of 16,Away,L 1–2,eng Leicester City,es Sevilla,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2017-03-18,Sat,Premier League,Matchweek 29,Away,W 3–2,Leicester City,West Ham,Y,CB,90,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,Match Report
2016-2017,2017-04-01,Sat,Premier League,Matchweek 30,Home,W 2–0,Leicester City,Stoke City,Y,CB,90,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,Match Report
2016-2017,2017-04-04,Tue,Premier League,Matchweek 31,Home,W 2–0,Leicester City,Sunderland,Y,CB,90,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0,0,0,Match Report
2016-2017,2017-04-09,Sun,Premier League,Matchweek 32,Away,L 2–4,Leicester City,Everton,Y,CB,90,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,Match Report
2016-2017,2017-04-12,Wed,Champions Lg,Quarter-finals,Away,L 0–1,eng Leicester City,es Atlético Madrid,Y,CB,90,0,0,0,0,0,0,1,0,2,0,0,0,1,4,0,0,0,Match Report
2016-2017,2017-04-15,Sat,Premier League,Matchweek 33,Away,D 2–2,Leicester City,Crystal Palace,Y,CB,75,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,Match Report
2016-2017,2017-04-18,Tue,Champions Lg,Quarter-finals,Home,D 1–1,eng Leicester City,es Atlético Madrid,Y,CB,45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Match Report
2016-2017,2017-04-26,Wed,Premier League,Matchweek 28,Away,L 0–1,Leicester City,Arsenal,Y,CB,89,0,0,0,0,0,0,1,0,2,1,0,0,2,6,0,0,0,Match Report
2016-2017,2017-04-29,Sat,Premier League,Matchweek 35,Away,W 1–0,Leicester City,West Brom,Y,CB,90,0,0,0,0,0,0,1,0,2,0,0,0,2,4,0,0,0,Match Report
2016-2017,2017-05-06,Sat,Premier League,Matchweek 36,Home,W 3–0,Leicester City,Watford,Y,CB,90,0,0,0,0,0,0,0,0,1,0,0,0,2,3,0,0,0,Match Report
2016-2017,2017-05-13,Sat,Premier League,Matchweek 37,Away,L 1–2,Leicester City,Manchester City,Y,CB,90,0,0,0,0,0,0,1,0,1,0,0,0,3,2,0,0,1,Match Report
2016-2017,2017-05-18,Thu,Premier League,Matchweek 34,Home,L 1–6,Leicester City,Tottenham,Y,CB,65,0,0,0,0,1,0,0,0,1,0,0,0,2,3,0,0,0,Match Report
2016-2017,2017-05-21,Sun,Premier League,Matchweek 38,Home,D 1–1,Leicester City,Bournemouth,Y,CB,58,0,0,0,0,1,0,1,0,3,0,0,0,1,2,0,0,0,Match Report
