Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,Match Report
2016-2017,2016-08-13,Sat,Premier League,Matchweek 1,Home,W 2–1,Hull City,Leicester City,Y,FW,90,1,0,0,0,5,2,0,0,0,5,0,7,3,0,0,0,0,Match Report
2016-2017,2016-08-20,Sat,Premier League,Matchweek 2,Away,W 2–0,Hull City,Swansea City,Y,FW,90,0,0,0,0,1,0,0,0,1,0,1,3,2,0,0,0,0,Match Report
2016-2017,2016-08-23,Tue,EFL Cup,Second round,Away,W 3–1,Hull City,Exeter City,N,,14,1,0,0,0,1,1,0,0,0,1,0,3,0,0,0,0,0,Match Report
2016-2017,2016-08-27,Sat,Premier League,Matchweek 3,Home,L 0–1,Hull City,Manchester Utd,Y,FW,47,0,0,0,0,2,0,0,0,2,0,0,0,0,1,0,0,0,Match Report
2016-2017,2016-09-04,Sun,WCQ — UEFA (M),First round,Away,W 5–1,sco Scotland,mt Malta,Y,LW,90,3,0,1,1,,,0,0,,,,,,,0,,,Match Report
2016-2017,2016-09-10,Sat,Premier League,Matchweek 4,Away,D 1–1,Hull City,Burnley,Y,RW,90,1,0,0,0,2,2,0,0,1,5,0,9,0,2,0,0,0,Match Report
2016-2017,2016-09-17,Sat,Premier League,Matchweek 5,Home,L 1–4,Hull City,Arsenal,Y,FW,90,1,0,1,1,3,2,0,0,1,4,0,4,1,0,0,0,0,Match Report
2016-2017,2016-09-24,Sat,Premier League,Matchweek 6,Away,L 1–5,Hull City,Liverpool,Y,RM,90,0,0,0,0,1,0,0,0,0,3,0,3,0,1,0,0,0,Match Report
2016-2017,2016-10-01,Sat,Premier League,Matchweek 7,Home,L 0–2,Hull City,Chelsea,Y,RM,90,0,0,0,0,2,1,0,0,2,2,0,9,2,1,0,0,0,Match Report
2016-2017,2016-10-08,Sat,WCQ — UEFA (M),First round,Home,D 1–1,sco Scotland,lt Lithuania,Y,RM,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2016-2017,2016-10-11,Tue,WCQ — UEFA (M),First round,Away,L 0–3,sco Scotland,sk Slovakia,Y,RW,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2016-2017,2016-10-15,Sat,Premier League,Matchweek 8,Away,L 1–6,Hull City,Bournemouth,Y,AM,90,0,0,0,0,2,1,1,0,5,0,0,6,1,0,0,0,1,Match Report
2016-2017,2016-10-22,Sat,Premier League,Matchweek 9,Home,L 0–2,Hull City,Stoke City,Y,LW,90,0,0,0,0,0,0,0,0,2,0,0,5,0,1,0,0,0,Match Report
2016-2017,2016-11-06,Sun,Premier League,Matchweek 11,Home,W 2–1,Hull City,Southampton,N,,65,1,1,0,0,2,1,0,0,2,3,0,4,3,1,0,0,0,Match Report
2016-2017,2016-11-11,Fri,WCQ — UEFA (M),First round,Away,L 0–3,sco Scotland,eng England,Y,AM,81,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2016-2017,2016-11-19,Sat,Premier League,Matchweek 12,Away,L 0–3,Hull City,Sunderland,Y,DM,90,0,0,0,0,2,1,0,0,2,1,1,10,0,0,0,0,0,Match Report
2016-2017,2016-11-26,Sat,Premier League,Matchweek 13,Home,D 1–1,Hull City,West Brom,Y,DM,90,0,0,0,0,3,2,0,0,0,1,0,5,1,1,0,0,0,Match Report
2016-2017,2016-11-29,Tue,EFL Cup,Quarter-finals,Home,D 1 (3)–1 (1),Hull City,Newcastle Utd,Y,FW,120,1,0,0,0,4,1,1,0,1,2,0,7,1,0,0,0,0,Match Report
2016-2017,2016-12-05,Mon,Premier League,Matchweek 14,Away,L 0–1,Hull City,Middlesbrough,Y,DM,90,0,0,0,0,1,0,0,0,2,1,1,8,4,1,0,0,0,Match Report
2016-2017,2016-12-10,Sat,Premier League,Matchweek 15,Home,D 3–3,Hull City,Crystal Palace,Y,FW,90,1,1,1,1,1,1,1,0,4,2,0,7,1,0,0,1,1,Match Report
