Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,Match Report
2016-2017,2016-08-13,Sat,Premier League,Matchweek 1,Away,D 1–1,Tottenham,Everton,Y,AM,90,0,0,0,0,3,1,0,0,1,1,0,5,2,2,0,0,0,Match Report
2016-2017,2016-08-20,Sat,Premier League,Matchweek 2,Home,W 1–0,Tottenham,Crystal Palace,Y,AM,67,0,0,0,0,1,0,0,0,2,0,0,7,1,1,0,0,0,Match Report
2016-2017,2016-08-27,Sat,Premier League,Matchweek 3,Home,D 1–1,Tottenham,Liverpool,Y,AM,89,0,0,0,0,3,1,0,0,0,0,0,7,1,1,0,0,0,Match Report
2016-2017,2016-08-31,Wed,Friendlies (M),Friendlies (M),Home,W 5–0,dk Denmark,li Liechtenstein,Y,CM,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2016-2017,2016-09-04,Sun,WCQ — UEFA (M),First round,Home,W 1–0,dk Denmark,am Armenia,Y,FW,90,1,0,0,1,,,0,0,,,,,,,0,,,Match Report
2016-2017,2016-09-10,Sat,Premier League,Matchweek 4,Away,W 4–0,Tottenham,Stoke City,Y,AM,77,0,2,0,0,3,2,0,0,1,1,0,6,0,0,0,0,0,Match Report
2016-2017,2016-09-14,Wed,Champions Lg,Group stage,Home,L 1–2,eng Tottenham,fr Monaco,Y,AM,90,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,Match Report
2016-2017,2016-09-18,Sun,Premier League,Matchweek 5,Home,W 1–0,Tottenham,Sunderland,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2016-09-21,Wed,EFL Cup,Third round,Home,W 5–0,Tottenham,Gillingham,Y*,AM,59,2,0,0,0,7,3,0,0,0,0,0,1,2,0,0,0,0,Match Report
2016-2017,2016-09-24,Sat,Premier League,Matchweek 6,Away,W 2–1,Tottenham,Middlesbrough,Y,CM,89,0,0,0,0,4,0,0,0,0,2,1,2,2,0,0,0,0,Match Report
2016-2017,2016-09-27,Tue,Champions Lg,Group stage,Away,W 1–0,eng Tottenham,ru CSKA Moscow,Y,AM,90,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,Match Report
2016-2017,2016-10-02,Sun,Premier League,Matchweek 7,Home,W 2–0,Tottenham,Manchester City,Y,AM,90,0,0,0,0,4,2,0,0,2,0,0,1,1,4,0,0,0,Match Report
