Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,Match Report
2016-2017,2016-08-23,Tue,EFL Cup,Second round,Home,W 4–0,Everton,Yeovil Town,N,,25,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,Match Report
2016-2017,2017-02-04,Sat,Premier League,Matchweek 24,Away,W 4–0,Sunderland,Crystal Palace,N,,39,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,Match Report
2016-2017,2017-02-11,Sat,Premier League,Matchweek 25,Home,L 0–4,Sunderland,Southampton,Y,CM,80,0,0,0,0,0,0,0,0,2,0,0,0,1,3,0,0,0,Match Report
2016-2017,2017-02-25,Sat,Premier League,Matchweek 26,Away,L 0–2,Sunderland,Everton,Y,CM,78,0,0,0,0,0,0,1,0,2,0,0,0,2,1,0,0,0,Match Report
2016-2017,2017-03-05,Sun,Premier League,Matchweek 27,Home,L 0–2,Sunderland,Manchester City,Y,CM,68,0,0,0,0,1,0,0,0,0,0,0,1,5,3,0,0,0,Match Report
2016-2017,2017-03-18,Sat,Premier League,Matchweek 29,Home,D 0–0,Sunderland,Burnley,Y,CM,73,0,0,0,0,2,0,1,0,2,0,0,2,0,1,0,0,0,Match Report
2016-2017,2017-04-01,Sat,Premier League,Matchweek 30,Away,L 0–1,Sunderland,Watford,Y,DM,60,0,0,0,0,0,0,0,0,1,0,0,7,1,0,0,0,0,Match Report
2016-2017,2017-04-04,Tue,Premier League,Matchweek 31,Away,L 0–2,Sunderland,Leicester City,N,,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2016-2017,2017-04-09,Sun,Premier League,Matchweek 32,Home,L 0–3,Sunderland,Manchester Utd,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2017-04-15,Sat,Premier League,Matchweek 33,Home,D 2–2,Sunderland,West Ham,Y,CM,90,0,0,0,0,1,0,0,0,1,0,0,1,1,3,0,0,0,Match Report
2016-2017,2017-04-26,Wed,Premier League,Matchweek 28,Away,L 0–1,Sunderland,Middlesbrough,Y,CM,64,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,Match Report
2016-2017,2017-05-13,Sat,Premier League,Matchweek 37,Home,L 0–2,Sunderland,Swansea City,N,,71,0,0,0,0,0,0,1,0,2,0,0,0,1,1,0,0,0,Match Report
2016-2017,2017-05-16,Tue,Premier League,Matchweek 34,Away,L 0–2,Sunderland,Arsenal,N,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2016-2017,2017-05-21,Sun,Premier League,Matchweek 38,Away,L 1–5,Sunderland,Chelsea,N,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
