Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,Match Report
2016-2017,2016-08-13,Sat,Premier League,Matchweek 1,Away,W 1–0,Swansea City,Burnley,Y,FW,86,0,0,0,0,1,0,0,0,2,1,0,6,2,0,0,0,0,Match Report
2016-2017,2016-08-20,Sat,Premier League,Matchweek 2,Home,L 0–2,Swansea City,Hull City,Y,AM,54,0,0,0,0,2,0,0,0,0,0,0,2,0,1,0,0,0,Match Report
2016-2017,2016-08-27,Sat,Premier League,Matchweek 3,Away,L 1–2,Swansea City,Leicester City,Y,AM,58,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,Match Report
2016-2017,2016-09-18,Sun,Premier League,Matchweek 5,Away,L 0–1,Swansea City,Southampton,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2016-09-21,Wed,EFL Cup,Third round,Home,L 1–2,Swansea City,Manchester City,Y,AM,90,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Match Report
2016-2017,2016-09-24,Sat,Premier League,Matchweek 6,Home,L 1–3,Swansea City,Manchester City,Y,AM,72,0,0,0,0,1,0,0,0,3,1,0,5,0,1,0,0,0,Match Report
2016-2017,2016-10-01,Sat,Premier League,Matchweek 7,Home,L 1–2,Swansea City,Liverpool,Y,FW,61,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,Match Report
2016-2017,2016-10-15,Sat,Premier League,Matchweek 8,Away,L 2–3,Swansea City,Arsenal,Y,DM,90,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,0,Match Report
2016-2017,2016-10-22,Sat,Premier League,Matchweek 9,Home,D 0–0,Swansea City,Watford,Y,AM,67,0,0,0,0,0,0,0,0,2,3,0,2,1,2,0,0,0,Match Report
2016-2017,2016-10-31,Mon,Premier League,Matchweek 10,Away,L 1–3,Swansea City,Stoke City,Y,AM,90,1,0,0,0,2,2,0,0,2,1,0,3,1,0,0,0,0,Match Report
2016-2017,2016-11-06,Sun,Premier League,Matchweek 11,Home,L 1–3,Swansea City,Manchester Utd,Y,RM,45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Match Report
2016-2017,2016-11-19,Sat,Premier League,Matchweek 12,Away,D 1–1,Swansea City,Everton,Y,FW,90,0,0,0,0,0,0,0,0,2,0,1,2,0,1,0,0,0,Match Report
2016-2017,2016-11-26,Sat,Premier League,Matchweek 13,Home,W 5–4,Swansea City,Crystal Palace,Y,FW,65,0,0,0,0,2,0,1,0,2,2,1,3,2,1,0,0,0,Match Report
2016-2017,2016-12-03,Sat,Premier League,Matchweek 14,Away,L 0–5,Swansea City,Tottenham,N,,20,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,Match Report
2016-2017,2016-12-10,Sat,Premier League,Matchweek 15,Home,W 3–0,Swansea City,Sunderland,Y,AM,90,0,0,0,0,0,0,0,0,1,0,0,9,1,1,0,0,0,Match Report
2016-2017,2016-12-14,Wed,Premier League,Matchweek 16,Away,L 1–3,Swansea City,West Brom,Y,AM,90,1,0,0,0,1,1,0,0,3,0,0,9,1,0,0,0,0,Match Report
2016-2017,2016-12-17,Sat,Premier League,Matchweek 17,Away,L 0–3,Swansea City,Middlesbrough,Y,AM,76,0,0,0,0,0,0,0,0,1,0,1,6,0,1,0,0,0,Match Report
2016-2017,2016-12-26,Mon,Premier League,Matchweek 18,Home,L 1–4,Swansea City,West Ham,Y,FW,90,0,0,0,0,2,1,0,0,1,1,1,5,0,2,0,0,0,Match Report
2016-2017,2017-01-03,Tue,Premier League,Matchweek 20,Away,W 2–1,Swansea City,Crystal Palace,Y,FW,79,0,0,0,0,1,1,0,0,0,0,1,5,1,1,0,0,0,Match Report
2016-2017,2017-01-07,Sat,FA Cup,Third round,Away,L 0–2,Swansea City,Hull City,N,,28,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2016-2017,2017-01-14,Sat,Premier League,Matchweek 21,Home,L 0–4,Swansea City,Arsenal,Y,AM,90,0,0,0,0,3,1,0,0,1,2,0,2,0,1,0,0,0,Match Report
2016-2017,2017-01-21,Sat,Premier League,Matchweek 22,Away,W 3–2,Swansea City,Liverpool,Y,FW,90,0,1,0,0,0,0,0,0,1,1,1,2,1,1,0,0,0,Match Report
2016-2017,2017-01-31,Tue,Premier League,Matchweek 23,Home,W 2–1,Swansea City,Southampton,Y,FW,59,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,Match Report
2016-2017,2017-02-05,Sun,Premier League,Matchweek 24,Away,L 1–2,Swansea City,Manchester City,Y,FW,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2016-2017,2017-02-12,Sun,Premier League,Matchweek 25,Home,W 2–0,Swansea City,Leicester City,N,,82,0,0,0,0,1,1,0,0,0,2,0,2,1,0,0,0,0,Match Report
2016-2017,2017-02-25,Sat,Premier League,Matchweek 26,Away,L 1–3,Swansea City,Chelsea,Y,FW,80,0,0,0,0,0,0,0,0,3,0,0,2,1,0,0,0,0,Match Report
2016-2017,2017-03-04,Sat,Premier League,Matchweek 27,Home,W 3–2,Swansea City,Burnley,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2017-03-11,Sat,Premier League,Matchweek 28,Away,L 1–2,Swansea City,Hull City,Y,FW,70,0,0,0,0,2,1,0,0,0,0,1,0,1,2,0,0,0,Match Report
2016-2017,2017-03-18,Sat,Premier League,Matchweek 29,Away,L 0–2,Swansea City,Bournemouth,N,,24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Match Report
2016-2017,2017-04-05,Wed,Premier League,Matchweek 31,Home,L 1–3,Swansea City,Tottenham,Y,FW,89,1,0,0,0,1,1,0,0,0,0,1,3,2,0,0,0,0,Match Report
2016-2017,2017-04-08,Sat,Premier League,Matchweek 32,Away,L 0–1,Swansea City,West Ham,Y,FW,45,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,Match Report
2016-2017,2017-04-15,Sat,Premier League,Matchweek 33,Away,L 0–1,Swansea City,Watford,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
