Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,Match Report
2016-2017,2016-08-14,Sun,Premier League,Matchweek 1,Home,L 3–4,Arsenal,Liverpool,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2016-08-20,Sat,Premier League,Matchweek 2,Away,D 0–0,Arsenal,Leicester City,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2016-08-27,Sat,Premier League,Matchweek 3,Away,W 3–1,Arsenal,Watford,N,,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2016-2017,2016-09-13,Tue,Champions Lg,Group stage,Away,D 1–1,eng Arsenal,fr Paris S-G,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2016-09-17,Sat,Premier League,Matchweek 5,Away,W 4–1,Arsenal,Hull City,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2016-09-20,Tue,EFL Cup,Third round,Away,W 4–0,Arsenal,Nott'ham Forest,Y*,LB,90,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,Match Report
2016-2017,2016-09-24,Sat,Premier League,Matchweek 6,Home,W 3–0,Arsenal,Chelsea,N,,22,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,Match Report
2016-2017,2016-09-28,Wed,Champions Lg,Group stage,Home,W 2–0,eng Arsenal,ch Basel,N,,15,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,Match Report
2016-2017,2016-10-02,Sun,Premier League,Matchweek 7,Away,W 1–0,Arsenal,Burnley,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2016-10-11,Tue,WCQ — UEFA (M),First round,Away,D 0–0,eng England,si Slovenia,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2016-10-15,Sat,Premier League,Matchweek 8,Home,W 3–2,Arsenal,Swansea City,N,,8,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Match Report
2016-2017,2016-10-19,Wed,Champions Lg,Group stage,Home,W 6–0,eng Arsenal,bg Ludogorets,Y,LB,90,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,0,0,Match Report
2016-2017,2016-10-22,Sat,Premier League,Matchweek 9,Home,D 0–0,Arsenal,Middlesbrough,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2016-10-25,Tue,EFL Cup,Fourth round,Home,W 2–0,Arsenal,Reading,Y*,LB,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2016-2017,2016-10-29,Sat,Premier League,Matchweek 10,Away,W 4–1,Arsenal,Sunderland,Y,LB,90,0,1,0,0,1,0,1,0,3,1,0,3,1,2,0,0,0,Match Report
2016-2017,2016-11-01,Tue,Champions Lg,Group stage,Away,W 3–2,eng Arsenal,bg Ludogorets,Y,LB,90,0,0,0,0,0,0,0,0,1,1,0,2,1,1,0,0,0,Match Report
2016-2017,2016-11-06,Sun,Premier League,Matchweek 11,Home,D 1–1,Arsenal,Tottenham,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2016-11-19,Sat,Premier League,Matchweek 12,Away,D 1–1,Arsenal,Manchester Utd,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2016-11-23,Wed,Champions Lg,Group stage,Home,D 2–2,eng Arsenal,fr Paris S-G,Y,LB,90,0,0,0,0,0,0,0,0,1,0,0,3,3,1,0,0,0,Match Report
