Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att_Passes,Cmp%,Prog_Passes,Carries,Prog_2_Carries,Succ,Att_2_Dribbles,Match Report
2018-2019,2018-08-11,Sat,Premier League,Matchweek 1,Home,L 1–2,Newcastle Utd,Tottenham,Y,RM,68,0,1,0,0,2,0,0,0,35,24,0,0,2,0.0,0.0,0.3,2,1,20,25,80.0,4,25,3,0,0,Match Report
2018-2019,2018-08-18,Sat,Premier League,Matchweek 2,Away,D 0–0,Newcastle Utd,Cardiff City,Y,RM,69,0,0,0,0,0,0,1,0,27,18,0,1,3,0.0,0.0,0.0,0,0,7,19,36.8,1,14,0,1,1,Match Report
2018-2019,2018-08-26,Sun,Premier League,Matchweek 3,Home,L 1–2,Newcastle Utd,Chelsea,Y,"RM,RW",90,0,0,0,0,0,0,1,0,39,48,3,1,1,0.0,0.0,0.0,1,0,20,30,66.7,3,25,4,0,0,Match Report
2018-2019,2018-09-15,Sat,Premier League,Matchweek 5,Home,L 1–2,Newcastle Utd,Arsenal,Y,RW,78,0,0,0,0,1,0,0,0,46,22,1,0,1,0.1,0.1,0.0,1,0,23,37,62.2,3,29,2,0,1,Match Report
2018-2019,2018-09-22,Sat,Premier League,Matchweek 6,Away,D 0–0,Newcastle Utd,Crystal Palace,Y,RM,72,0,0,0,0,0,0,0,0,37,26,2,1,4,0.0,0.0,0.2,3,0,19,26,73.1,2,19,1,0,1,Match Report
2018-2019,2018-09-29,Sat,Premier League,Matchweek 7,Home,L 0–2,Newcastle Utd,Leicester City,Y,RM,64,0,0,0,0,0,0,0,0,30,22,2,0,3,0.0,0.0,0.0,0,0,16,24,66.7,3,22,1,2,2,Match Report
2018-2019,2018-10-06,Sat,Premier League,Matchweek 8,Away,L 2–3,Newcastle Utd,Manchester Utd,Y,RW,90,0,0,0,0,3,2,1,0,37,26,1,2,2,0.4,0.4,0.2,4,0,10,23,43.5,2,21,3,0,1,Match Report
2018-2019,2018-10-20,Sat,Premier League,Matchweek 9,Home,L 0–1,Newcastle Utd,Brighton,Y,"RM,LM",90,0,0,0,0,6,0,0,0,70,14,2,1,0,0.6,0.6,0.0,0,0,30,54,55.6,2,43,6,1,2,Match Report
2018-2019,2018-10-27,Sat,Premier League,Matchweek 10,Away,D 0–0,Newcastle Utd,Southampton,Y,RW,90,0,0,0,0,0,0,0,0,47,31,4,1,2,0.0,0.0,0.0,0,0,25,35,71.4,1,22,0,0,1,Match Report
2018-2019,2018-11-03,Sat,Premier League,Matchweek 11,Home,W 1–0,Newcastle Utd,Watford,Y,RM,90,0,0,0,0,0,0,0,0,44,29,2,2,3,0.0,0.0,0.0,1,0,17,30,56.7,2,25,2,1,1,Match Report
2018-2019,2018-11-10,Sat,Premier League,Matchweek 12,Home,W 2–1,Newcastle Utd,Bournemouth,Y,RW,73,0,0,0,0,2,0,0,0,50,10,1,1,3,0.1,0.1,0.2,3,0,21,38,55.3,0,32,2,1,2,Match Report
2018-2019,2018-11-26,Mon,Premier League,Matchweek 13,Away,W 2–1,Newcastle Utd,Burnley,Y,LB,90,0,1,0,0,1,0,1,0,74,11,2,1,2,0.6,0.6,0.2,5,1,43,66,65.2,2,43,12,0,0,Match Report
2018-2019,2018-12-01,Sat,Premier League,Matchweek 14,Home,L 0–3,Newcastle Utd,West Ham,Y,RM,53,0,0,0,0,0,0,1,0,35,8,0,0,1,0.0,0.0,0.3,3,0,21,29,72.4,1,22,0,0,0,Match Report
2018-2019,2018-12-09,Sun,Premier League,Matchweek 16,Home,L 1–2,Newcastle Utd,Wolves,Y,"WB,LB",90,0,0,0,0,0,0,0,0,72,16,4,0,4,0.0,0.0,0.0,0,0,42,62,67.7,2,43,4,0,0,Match Report
2018-2019,2018-12-15,Sat,Premier League,Matchweek 17,Away,W 1–0,Newcastle Utd,Huddersfield,N,RM,10,0,0,0,0,1,1,0,0,6,5,0,0,1,0.1,0.1,0.0,0,0,1,4,25.0,0,2,0,0,0,Match Report
2018-2019,2018-12-22,Sat,Premier League,Matchweek 18,Home,D 0–0,Newcastle Utd,Fulham,Y,WB,90,0,0,0,0,2,0,0,0,63,18,1,2,0,0.1,0.1,0.1,2,0,33,52,63.5,3,34,3,0,0,Match Report
2018-2019,2018-12-26,Wed,Premier League,Matchweek 19,Away,L 0–4,Newcastle Utd,Liverpool,Y,WB,80,0,0,0,0,1,0,0,0,42,19,2,0,3,0.0,0.0,0.3,4,0,20,35,57.1,1,23,1,0,0,Match Report
2018-2019,2018-12-29,Sat,Premier League,Matchweek 20,Away,D 1–1,Newcastle Utd,Watford,Y,WB,90,0,1,0,0,1,1,0,0,64,25,3,3,1,0.0,0.0,0.4,5,1,38,56,67.9,2,35,7,1,1,Match Report
2018-2019,2019-01-02,Wed,Premier League,Matchweek 21,Home,L 0–2,Newcastle Utd,Manchester Utd,Y,LB,90,0,0,0,0,1,0,0,0,56,32,1,0,0,0.0,0.0,0.1,2,0,30,52,57.7,3,38,3,1,2,Match Report
2018-2019,2019-01-05,Sat,FA Cup,Third round,Home,D 1–1,Newcastle Utd,Blackburn,Y*,DM,90,1,0,1,1,4,3,1,0,,,,0,,,,,,,,,,,,,,,Match Report
2018-2019,2019-01-12,Sat,Premier League,Matchweek 22,Away,L 1–2,Newcastle Utd,Chelsea,Y,LB,90,0,1,0,0,2,0,1,0,59,29,1,1,2,0.1,0.1,0.2,2,1,35,48,72.9,1,31,3,1,1,Match Report
2018-2019,2019-01-15,Tue,FA Cup,Third round,Away,W 4–2,Newcastle Utd,Blackburn,Y,LW,108,0,1,0,0,2,1,0,0,,,,1,,,,,,,,,,,,,,,Match Report
2018-2019,2019-01-19,Sat,Premier League,Matchweek 23,Home,W 3–0,Newcastle Utd,Cardiff City,Y,WB,84,0,0,0,0,0,0,0,0,78,13,1,1,4,0.0,0.0,0.2,5,0,50,70,71.4,4,39,3,0,0,Match Report
2018-2019,2019-01-26,Sat,FA Cup,Fourth round,Home,L 0–2,Newcastle Utd,Watford,Y,LB,72,0,0,0,0,1,0,0,0,,,,4,,,,,,,,,,,,,,,Match Report
2018-2019,2019-01-29,Tue,Premier League,Matchweek 24,Home,W 2–1,Newcastle Utd,Manchester City,Y,WB,90,1,0,1,1,1,0,0,0,42,29,4,1,2,0.8,0.0,0.0,0,0,14,28,50.0,1,19,4,0,2,Match Report
2018-2019,2019-02-02,Sat,Premier League,Matchweek 25,Away,L 0–1,Newcastle Utd,Tottenham,Y,LB,85,0,0,0,0,1,1,0,0,48,19,1,1,3,0.0,0.0,0.0,1,0,23,37,62.2,2,21,6,0,0,Match Report
2018-2019,2019-02-11,Mon,Premier League,Matchweek 26,Away,D 1–1,Newcastle Utd,Wolves,Y,WB,90,0,0,0,0,0,0,1,0,84,22,1,2,4,0.0,0.0,0.0,1,0,49,70,70.0,7,55,7,3,3,Match Report
2018-2019,2019-02-23,Sat,Premier League,Matchweek 27,Home,W 2–0,Newcastle Utd,Huddersfield,Y,LB,67,0,0,0,0,0,0,1,0,67,17,2,2,2,0.0,0.0,0.2,4,0,46,62,74.2,4,39,6,0,0,Match Report
2018-2019,2019-02-26,Tue,Premier League,Matchweek 28,Home,W 2–0,Newcastle Utd,Burnley,Y,"WB,LW",90,0,0,0,0,1,0,0,0,86,16,2,1,1,0.0,0.0,0.1,3,0,47,72,65.3,1,41,4,1,1,Match Report
2018-2019,2019-03-02,Sat,Premier League,Matchweek 29,Away,L 0–2,Newcastle Utd,West Ham,Y,"WB,RM,RW",90,0,0,0,0,1,0,0,0,55,19,0,2,1,0.0,0.0,0.1,1,0,29,47,61.7,4,34,4,0,1,Match Report
