Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att_Passes,Cmp%,Prog_Passes,Carries,Prog_2_Carries,Succ,Att_2_Dribbles,Match Report
2018-2019,2018-08-11,Sat,Premier League,Matchweek 1,Away,W 2–1,Tottenham,Newcastle Utd,Y,RW,67,0,0,0,0,1,0,0,0,31,20,1,0,1,0.1,0.1,0.0,0,0,13,17,76.5,2,23,1,1,1,Match Report
2018-2019,2018-08-18,Sat,Premier League,Matchweek 2,Home,W 3–1,Tottenham,Fulham,Y,"AM,FW",90,1,0,0,0,2,1,0,0,51,31,4,2,1,0.4,0.4,0.0,1,0,29,37,78.4,4,39,2,2,4,Match Report
2018-2019,2018-08-27,Mon,Premier League,Matchweek 3,Away,W 3–0,Tottenham,Manchester Utd,Y,FW,90,2,0,0,0,2,2,1,0,28,32,0,2,0,0.4,0.4,0.1,2,1,12,15,80.0,1,22,1,2,2,Match Report
2018-2019,2018-09-02,Sun,Premier League,Matchweek 4,Away,L 1–2,Tottenham,Watford,Y,"FW,AM",90,0,0,0,0,1,0,0,0,48,14,2,3,2,0.1,0.1,0.1,3,0,12,25,48.0,0,32,2,2,3,Match Report
2018-2019,2018-09-15,Sat,Premier League,Matchweek 5,Home,L 1–2,Tottenham,Liverpool,Y,"FW,LW",90,0,0,0,0,1,0,0,0,27,20,2,0,0,0.0,0.0,0.0,2,0,11,16,68.8,2,21,2,1,5,Match Report
2018-2019,2018-09-18,Tue,Champions Lg,Group stage,Away,L 1–2,eng Tottenham,it Inter,N,LW,27,0,0,0,0,1,0,0,0,19,5,1,0,0,0.0,0.0,0.0,1,0,9,12,75.0,2,17,5,5,7,Match Report
2018-2019,2018-09-22,Sat,Premier League,Matchweek 6,Away,W 2–1,Tottenham,Brighton,Y,"RM,LM",77,0,0,0,0,1,0,0,0,46,11,0,0,0,0.0,0.0,0.0,5,1,28,38,73.7,2,42,6,1,3,Match Report
2018-2019,2018-09-26,Wed,EFL Cup,Third round,Home,W 2 (4)–2 (2),Tottenham,Watford,Y,FW,69,0,0,0,0,1,0,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2018-2019,2018-09-29,Sat,Premier League,Matchweek 7,Away,W 2–0,Tottenham,Huddersfield,Y,RW,90,0,0,0,0,2,1,0,0,49,15,2,2,2,0.4,0.4,0.0,3,1,20,30,66.7,3,32,4,1,5,Match Report
2018-2019,2018-10-03,Wed,Champions Lg,Group stage,Home,L 2–4,eng Tottenham,es Barcelona,Y,RW,90,0,0,0,0,2,1,0,0,37,24,2,1,3,0.1,0.1,0.0,2,0,14,21,66.7,2,27,3,2,5,Match Report
2018-2019,2018-10-06,Sat,Premier League,Matchweek 8,Home,W 1–0,Tottenham,Cardiff City,Y,FW,90,0,0,0,0,5,1,0,0,49,16,2,0,0,0.8,0.8,0.1,5,0,31,35,88.6,2,42,10,4,4,Match Report
2018-2019,2018-10-12,Fri,Friendlies (M),Friendlies (M),Away,W 2–0,br Brazil,sa Saudi Arabia,N,,45,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,Match Report
2018-2019,2018-10-20,Sat,Premier League,Matchweek 9,Away,W 1–0,Tottenham,West Ham,Y,"AM,LW",90,0,0,0,0,0,0,0,0,55,27,1,1,0,0.0,0.0,0.4,6,0,33,38,86.8,5,46,7,5,7,Match Report
2018-2019,2018-10-24,Wed,Champions Lg,Group stage,Away,D 2–2,eng Tottenham,nl PSV Eindhoven,Y,AM,63,1,0,0,0,3,1,0,0,38,9,1,1,1,0.2,0.2,0.0,3,0,24,27,88.9,3,35,3,2,3,Match Report
