Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att_Passes,Cmp%,Prog_Passes,Carries,Prog_2_Carries,Succ,Att_2_Dribbles,Match Report
2018-2019,2018-08-18,Sat,Premier League,Matchweek 2,Home,W 2–0,Leicester City,Wolves,Y,CM,90,0,0,0,0,0,0,0,0,59,39,3,0,1,0.0,0.0,0.0,2,0,47,51,92.2,5,44,4,0,0,Match Report
2018-2019,2018-08-25,Sat,Premier League,Matchweek 3,Away,W 2–1,Leicester City,Southampton,Y,DM,90,0,0,0,0,0,0,0,0,52,9,1,0,1,0.0,0.0,0.0,1,0,42,44,95.5,2,31,2,0,0,Match Report
2018-2019,2018-08-28,Tue,EFL Cup,Second round,Home,W 4–0,Leicester City,Fleetwood Town,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2018-2019,2018-09-01,Sat,Premier League,Matchweek 4,Home,L 1–2,Leicester City,Liverpool,Y,DM,90,0,0,0,0,0,0,1,0,73,14,3,1,2,0.0,0.0,0.0,0,0,53,58,91.4,4,59,3,1,2,Match Report
2018-2019,2018-09-15,Sat,Premier League,Matchweek 5,Away,L 2–4,Leicester City,Bournemouth,Y,DM,90,0,0,0,0,0,0,0,0,54,9,2,0,4,0.0,0.0,0.0,1,0,38,46,82.6,3,40,3,0,0,Match Report
2018-2019,2018-09-22,Sat,Premier League,Matchweek 6,Home,W 3–1,Leicester City,Huddersfield,Y,DM,90,0,0,0,0,0,0,0,0,92,17,2,1,0,0.0,0.0,0.0,1,1,78,85,91.8,13,80,8,1,1,Match Report
2018-2019,2018-09-29,Sat,Premier League,Matchweek 7,Away,W 2–0,Leicester City,Newcastle Utd,Y,CM,90,0,0,0,0,0,0,0,0,65,8,1,2,4,0.0,0.0,0.0,0,0,45,54,83.3,2,37,1,0,0,Match Report
2018-2019,2018-10-06,Sat,Premier League,Matchweek 8,Home,L 1–2,Leicester City,Everton,Y,"DM,CM",90,0,0,0,0,0,0,0,0,60,18,2,4,1,0.0,0.0,0.0,0,0,45,53,84.9,3,51,3,1,1,Match Report
2018-2019,2018-10-22,Mon,Premier League,Matchweek 9,Away,L 1–3,Leicester City,Arsenal,Y,CM,90,0,0,0,0,0,0,0,0,46,35,1,4,0,0.0,0.0,0.0,2,0,32,37,86.5,4,32,0,0,0,Match Report
2018-2019,2018-10-27,Sat,Premier League,Matchweek 10,Home,D 1–1,Leicester City,West Ham,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2018-2019,2018-11-03,Sat,Premier League,Matchweek 11,Away,W 1–0,Leicester City,Cardiff City,Y,DM,90,0,0,0,0,1,0,0,0,66,5,0,0,1,0.1,0.1,0.0,0,0,56,61,91.8,5,53,6,1,1,Match Report
2018-2019,2018-11-10,Sat,Premier League,Matchweek 12,Home,D 0–0,Leicester City,Burnley,Y,CM,90,0,0,0,0,0,0,0,0,57,3,1,0,1,0.0,0.0,0.0,2,0,49,54,90.7,5,47,9,1,1,Match Report
2018-2019,2018-11-24,Sat,Premier League,Matchweek 13,Away,D 1–1,Leicester City,Brighton,Y,CM,90,0,0,0,0,0,0,0,0,50,14,0,2,3,0.0,0.0,0.0,0,0,33,37,89.2,8,31,3,0,0,Match Report
2018-2019,2018-11-27,Tue,EFL Cup,Fourth round,Home,W 0 (6)–0 (5),Leicester City,Southampton,N,,60,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2018-2019,2018-12-01,Sat,Premier League,Matchweek 14,Home,W 2–0,Leicester City,Watford,Y,CM,90,0,0,0,0,0,0,0,0,47,14,2,1,3,0.0,0.0,0.0,0,0,34,38,89.5,3,37,5,2,2,Match Report
2018-2019,2018-12-05,Wed,Premier League,Matchweek 15,Away,D 1–1,Leicester City,Fulham,Y,CM,70,0,0,0,0,0,0,0,0,34,19,2,0,1,0.0,0.0,0.0,2,0,22,30,73.3,1,27,2,0,0,Match Report
2018-2019,2018-12-08,Sat,Premier League,Matchweek 16,Home,L 0–2,Leicester City,Tottenham,Y,CM,78,0,0,0,0,0,0,1,0,40,31,0,0,1,0.0,0.0,0.0,1,0,29,33,87.9,2,31,1,1,1,Match Report
2018-2019,2018-12-15,Sat,Premier League,Matchweek 17,Away,L 0–1,Leicester City,Crystal Palace,Y,DM,90,0,0,0,0,0,0,0,0,66,19,1,1,1,0.0,0.0,0.0,0,0,45,52,86.5,1,51,7,1,2,Match Report
2018-2019,2018-12-18,Tue,EFL Cup,Quarter-finals,Home,L 1 (1)–1 (3),Leicester City,Manchester City,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2018-2019,2018-12-22,Sat,Premier League,Matchweek 18,Away,W 1–0,Leicester City,Chelsea,Y,DM,90,0,0,0,0,0,0,1,0,36,31,2,0,4,0.0,0.0,0.0,1,0,23,26,88.5,0,22,0,2,2,Match Report
2018-2019,2018-12-26,Wed,Premier League,Matchweek 19,Home,W 2–1,Leicester City,Manchester City,Y,DM,90,0,0,0,0,0,0,0,0,42,21,3,0,2,0.0,0.0,0.0,2,0,27,29,93.1,2,25,2,0,1,Match Report
2018-2019,2018-12-29,Sat,Premier League,Matchweek 20,Home,L 0–1,Leicester City,Cardiff City,Y,DM,90,0,0,0,0,0,0,0,0,63,21,1,1,0,0.0,0.0,0.0,3,0,53,57,93.0,3,52,6,0,1,Match Report
2018-2019,2019-01-01,Tue,Premier League,Matchweek 21,Away,W 1–0,Leicester City,Everton,Y,DM,90,0,0,0,0,0,0,0,0,49,28,4,4,1,0.0,0.0,0.0,0,0,30,39,76.9,2,31,2,2,4,Match Report
2018-2019,2019-01-06,Sun,FA Cup,Third round,Away,L 1–2,Leicester City,Newport County,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2018-2019,2019-01-12,Sat,Premier League,Matchweek 22,Home,L 1–2,Leicester City,Southampton,Y,DM,45,0,0,0,0,0,0,0,0,25,14,3,0,2,0.0,0.0,0.0,0,0,16,18,88.9,0,15,0,1,2,Match Report
2018-2019,2019-01-19,Sat,Premier League,Matchweek 23,Away,L 3–4,Leicester City,Wolves,Y,DM,90,0,0,0,0,0,0,1,0,49,24,0,1,0,0.0,0.0,0.0,1,1,34,40,85.0,4,42,3,2,2,Match Report
2018-2019,2019-01-30,Wed,Premier League,Matchweek 24,Away,D 1–1,Leicester City,Liverpool,Y,CM,90,0,0,0,0,0,0,0,0,38,19,1,3,3,0.0,0.0,0.0,0,0,23,28,82.1,0,26,4,2,2,Match Report
2018-2019,2019-02-03,Sun,Premier League,Matchweek 25,Home,L 0–1,Leicester City,Manchester Utd,Y,DM,83,0,0,0,0,0,0,1,0,54,24,0,0,1,0.0,0.0,0.1,2,0,40,45,88.9,3,42,7,1,1,Match Report
2018-2019,2019-02-23,Sat,Premier League,Matchweek 27,Home,L 1–4,Leicester City,Crystal Palace,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2018-2019,2019-02-26,Tue,Premier League,Matchweek 28,Home,W 2–1,Leicester City,Brighton,N,CM,22,0,0,0,0,1,0,0,0,26,4,1,0,0,0.0,0.0,0.0,0,0,20,25,80.0,1,24,3,0,0,Match Report
2018-2019,2019-03-03,Sun,Premier League,Matchweek 29,Away,L 1–2,Leicester City,Watford,N,CM,9,0,0,0,0,0,0,0,0,8,1,0,0,1,0.0,0.0,0.0,0,0,7,7,100.0,0,3,0,0,0,Match Report
2018-2019,2019-03-09,Sat,Premier League,Matchweek 30,Home,W 3–1,Leicester City,Fulham,N,DM,10,0,0,0,0,1,0,0,0,11,8,3,0,0,0.0,0.0,0.0,0,0,5,7,71.4,0,7,1,0,0,Match Report
2018-2019,2019-03-16,Sat,Premier League,Matchweek 31,Away,W 2–1,Leicester City,Burnley,N,CM,14,0,0,0,0,0,0,0,0,3,5,1,0,0,0.0,0.0,0.0,0,0,1,2,50.0,0,2,0,0,0,Match Report
2018-2019,2019-03-30,Sat,Premier League,Matchweek 32,Home,W 2–0,Leicester City,Bournemouth,N,"CM,LM",19,0,0,0,0,0,0,0,0,19,3,0,0,0,0.0,0.0,0.1,1,0,16,18,88.9,0,17,0,0,1,Match Report
2018-2019,2019-04-06,Sat,Premier League,Matchweek 33,Away,W 4–1,Leicester City,Huddersfield,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
