Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att_Passes,Cmp%,Prog_Passes,Carries,Prog_2_Carries,Succ,Att_2_Dribbles,Match Report
2018-2019,2018-08-12,Sun,Premier League,Matchweek 1,Home,W 4–0,Liverpool,West Ham,Y,"LM,FW",90,0,0,0,0,1,0,0,0,70,20,1,1,0,0.0,0.0,0.0,3,1,54,64,84.4,13,66,10,2,3,Match Report
2018-2019,2018-08-20,Mon,Premier League,Matchweek 2,Away,W 2–0,Liverpool,Crystal Palace,Y,CM,86,0,0,0,0,4,2,0,0,77,25,4,2,1,0.2,0.2,0.3,3,0,52,60,86.7,9,56,6,2,3,Match Report
2018-2019,2018-08-25,Sat,Premier League,Matchweek 3,Home,W 1–0,Liverpool,Brighton,Y,CM,66,0,0,0,0,1,0,0,0,70,9,2,0,3,0.0,0.0,0.1,3,0,56,62,90.3,7,60,12,0,0,Match Report
2018-2019,2018-09-01,Sat,Premier League,Matchweek 4,Away,W 2–1,Liverpool,Leicester City,N,CM,20,0,0,0,0,0,0,0,0,13,5,0,0,1,0.0,0.0,0.0,0,0,9,10,90.0,1,10,3,0,0,Match Report
2018-2019,2018-09-09,Sun,Africa Cup of Nations qualification,Group stage,Home,W 1–0,gn Guinea,cf Central African Republic,Y*,AM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,Match Report
2018-2019,2018-09-15,Sat,Premier League,Matchweek 5,Away,W 2–1,Liverpool,Tottenham,Y,CM,82,0,0,0,0,2,2,0,0,41,30,1,1,4,0.1,0.1,0.0,0,0,25,29,86.2,3,34,2,0,2,Match Report
2018-2019,2018-09-18,Tue,Champions Lg,Group stage,Home,W 3–2,eng Liverpool,fr Paris S-G,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2018-2019,2018-09-22,Sat,Premier League,Matchweek 6,Home,W 3–0,Liverpool,Southampton,N,CM,21,0,0,0,0,0,0,0,0,35,1,0,0,0,0.0,0.0,0.0,0,0,31,35,88.6,2,33,7,0,0,Match Report
2018-2019,2018-09-26,Wed,EFL Cup,Third round,Home,L 1–2,Liverpool,Chelsea,Y,CM,90,0,0,0,0,3,3,1,0,,,,0,,,,,,,,,,,,,,,Match Report
2018-2019,2018-09-29,Sat,Premier League,Matchweek 7,Away,D 1–1,Liverpool,Chelsea,N,CM,13,0,0,0,0,1,0,0,0,11,2,1,0,0,0.0,0.0,0.0,2,0,7,8,87.5,2,10,1,1,1,Match Report
