Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att_Passes,Cmp%,Prog_Passes,Carries,Prog_2_Carries,Succ,Att_2_Dribbles,Match Report
2018-2019,2018-08-11,Sat,Premier League,Matchweek 1,Away,W 2–1,Tottenham,Newcastle Utd,N,FW,11,0,0,0,0,0,0,0,0,9,7,3,0,0,0.0,0.0,0.0,0,0,5,6,83.3,0,6,1,0,0,Match Report
2018-2019,2018-09-07,Fri,Friendlies (M),Friendlies (M),Home,W 2–0,kr Korea Republic,cr Costa Rica,Y*,AM,82,0,1,0,1,,,0,0,,,,,,,,,,,,,,,,,,,Match Report
2018-2019,2018-09-11,Tue,Friendlies (M),Friendlies (M),Home,D 0–0,kr Korea Republic,cl Chile,Y*,AM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,Match Report
2018-2019,2018-09-15,Sat,Premier League,Matchweek 5,Home,L 1–2,Tottenham,Liverpool,N,"RW,DM",18,0,0,0,0,0,0,0,0,10,1,0,0,0,0.0,0.0,0.1,2,0,9,9,100.0,3,10,2,1,1,Match Report
2018-2019,2018-09-18,Tue,Champions Lg,Group stage,Away,L 1–2,eng Tottenham,it Inter,Y,LW,63,0,0,0,0,1,1,0,0,34,22,0,1,4,0.0,0.0,0.0,2,0,17,22,77.3,4,29,7,2,3,Match Report
2018-2019,2018-09-22,Sat,Premier League,Matchweek 6,Away,W 2–1,Tottenham,Brighton,Y,"LM,RM",67,0,0,0,0,3,0,0,0,41,14,2,0,1,0.2,0.2,0.0,1,0,22,26,84.6,2,34,1,1,3,Match Report
2018-2019,2018-09-26,Wed,EFL Cup,Third round,Home,W 2 (4)–2 (2),Tottenham,Watford,N,,57,0,0,0,0,2,1,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2018-2019,2018-09-29,Sat,Premier League,Matchweek 7,Away,W 2–0,Tottenham,Huddersfield,Y,LW,89,0,0,0,0,2,1,0,0,49,17,2,0,3,0.1,0.1,0.3,2,0,22,28,78.6,2,37,5,2,2,Match Report
2018-2019,2018-10-03,Wed,Champions Lg,Group stage,Home,L 2–4,eng Tottenham,es Barcelona,Y,LW,65,0,1,0,0,0,0,0,0,21,31,3,0,0,0.0,0.0,0.1,2,1,10,13,76.9,1,16,1,0,1,Match Report
2018-2019,2018-10-06,Sat,Premier League,Matchweek 8,Home,W 1–0,Tottenham,Cardiff City,Y,LM,71,0,0,0,0,2,0,0,0,40,11,0,0,1,0.2,0.2,0.1,3,0,25,32,78.1,3,39,9,2,2,Match Report
2018-2019,2018-10-12,Fri,Friendlies (M),Friendlies (M),Home,W 2–1,kr Korea Republic,uy Uruguay,Y*,AM,90,0,0,0,1,,,0,0,,,,,,,,,,,,,,,,,,,Match Report
2018-2019,2018-10-16,Tue,Friendlies (M),Friendlies (M),Home,D 2–2,kr Korea Republic,pa Panama,Y,FW,90,0,1,0,0,,,0,0,,,,,,,,,,,,,,,,,,,Match Report
2018-2019,2018-10-20,Sat,Premier League,Matchweek 9,Away,W 1–0,Tottenham,West Ham,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2018-2019,2018-10-24,Wed,Champions Lg,Group stage,Away,D 2–2,eng Tottenham,nl PSV Eindhoven,Y,AM,80,0,0,0,0,5,3,0,0,52,15,1,0,3,0.4,0.4,0.0,4,1,31,38,81.6,5,50,11,2,4,Match Report
2018-2019,2018-10-29,Mon,Premier League,Matchweek 10,Home,L 0–1,Tottenham,Manchester City,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2018-2019,2018-10-31,Wed,EFL Cup,Fourth round,Away,W 3–1,Tottenham,West Ham,Y,AM,90,2,0,0,0,3,3,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2018-2019,2018-11-03,Sat,Premier League,Matchweek 11,Away,W 3–2,Tottenham,Wolves,N,LW,52,0,1,0,0,0,0,0,0,38,11,1,1,2,0.0,0.0,0.2,4,2,24,30,80.0,1,35,5,2,3,Match Report
