Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att_Passes,Cmp%,Prog_Passes,Carries,Prog_2_Carries,Succ,Att_2_Dribbles,Match Report
2018-2019,2018-08-12,Sun,Premier League,Matchweek 1,Home,W 4–0,Liverpool,West Ham,Y*,RM,90,0,1,0,0,1,0,0,0,120,27,2,1,2,0.1,0.1,0.9,5,2,100,111,90.1,15,102,5,1,1,Match Report
2018-2019,2018-08-20,Mon,Premier League,Matchweek 2,Away,W 2–0,Liverpool,Crystal Palace,Y*,CM,66,1,0,1,1,1,0,0,0,70,14,1,6,5,0.8,0.0,0.0,0,0,43,55,78.2,7,49,6,0,1,Match Report
2018-2019,2018-08-25,Sat,Premier League,Matchweek 3,Home,W 1–0,Liverpool,Brighton,Y*,CM,90,0,0,0,0,0,0,0,0,114,14,2,1,2,0.0,0.0,0.0,4,0,86,104,82.7,14,89,8,0,0,Match Report
2018-2019,2018-09-01,Sat,Premier League,Matchweek 4,Away,W 2–1,Liverpool,Leicester City,Y,CM,90,0,1,0,0,0,0,1,0,76,32,2,2,4,0.0,0.0,0.2,4,1,51,66,77.3,7,52,5,0,0,Match Report
2018-2019,2018-09-15,Sat,Premier League,Matchweek 5,Away,W 2–1,Liverpool,Tottenham,Y*,CM,90,0,0,0,0,0,0,0,0,65,32,5,0,5,0.0,0.0,0.4,4,0,37,54,68.5,10,38,2,1,1,Match Report
2018-2019,2018-09-18,Tue,Champions Lg,Group stage,Home,W 3–2,eng Liverpool,fr Paris S-G,Y,CM,90,1,0,1,1,1,1,0,0,65,28,1,2,1,0.8,0.0,0.1,2,1,39,56,69.6,5,40,5,0,0,Match Report
2018-2019,2018-09-22,Sat,Premier League,Matchweek 6,Home,W 3–0,Liverpool,Southampton,N,CM,45,0,0,0,0,2,0,0,0,59,5,2,0,0,0.2,0.2,0.0,1,0,47,54,87.0,6,52,1,2,2,Match Report
2018-2019,2018-09-26,Wed,EFL Cup,Third round,Home,L 1–2,Liverpool,Chelsea,Y*,CM,59,0,0,0,0,1,1,1,0,,,,0,,,,,,,,,,,,,,,Match Report
2018-2019,2018-09-29,Sat,Premier League,Matchweek 7,Away,D 1–1,Liverpool,Chelsea,Y,CM,85,0,0,0,0,0,0,1,0,80,39,1,0,2,0.0,0.0,0.2,2,0,63,73,86.3,7,65,3,0,0,Match Report
2018-2019,2018-10-03,Wed,Champions Lg,Group stage,Away,L 0–1,eng Liverpool,it Napoli,Y*,CM,75,0,0,0,0,0,0,1,0,51,25,1,0,2,0.0,0.0,0.0,0,0,36,43,83.7,7,33,7,0,1,Match Report
2018-2019,2018-10-07,Sun,Premier League,Matchweek 8,Home,D 0–0,Liverpool,Manchester City,Y,CM,28,0,0,0,0,0,0,0,0,24,8,0,1,0,0.0,0.0,0.1,1,0,13,21,61.9,2,17,1,0,1,Match Report
2018-2019,2018-10-20,Sat,Premier League,Matchweek 9,Away,W 1–0,Liverpool,Huddersfield,Y,CM,76,0,0,0,0,0,0,0,0,67,16,2,2,5,0.0,0.0,0.0,2,0,45,54,83.3,6,51,2,0,0,Match Report
2018-2019,2018-10-24,Wed,Champions Lg,Group stage,Home,W 4–0,eng Liverpool,rs Red Star,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2018-2019,2018-10-27,Sat,Premier League,Matchweek 10,Home,W 4–1,Liverpool,Cardiff City,N,CM,20,0,0,0,0,1,0,0,0,25,4,0,0,0,0.1,0.1,0.0,0,0,19,24,79.2,2,24,2,0,0,Match Report
2018-2019,2018-11-03,Sat,Premier League,Matchweek 11,Away,D 1–1,Liverpool,Arsenal,Y*,CM,90,1,0,0,0,1,1,0,0,61,29,6,2,2,0.3,0.3,0.2,6,0,29,44,65.9,2,38,4,0,0,Match Report
2018-2019,2018-11-06,Tue,Champions Lg,Group stage,Away,L 0–2,eng Liverpool,rs Red Star,Y*,CM,90,0,0,0,0,1,0,0,0,106,15,1,0,2,0.1,0.1,0.1,5,0,76,98,77.6,8,85,11,2,2,Match Report
2018-2019,2018-11-11,Sun,Premier League,Matchweek 12,Home,W 2–0,Liverpool,Fulham,N,CM,10,0,0,0,0,0,0,0,0,12,1,0,0,0,0.0,0.0,0.0,2,0,10,12,83.3,2,9,1,0,0,Match Report
2018-2019,2018-11-24,Sat,Premier League,Matchweek 13,Away,W 3–0,Liverpool,Watford,N,RW,17,0,0,0,0,0,0,0,0,8,3,0,0,0,0.0,0.0,0.0,0,0,4,8,50.0,0,3,0,0,0,Match Report
2018-2019,2018-11-28,Wed,Champions Lg,Group stage,Away,L 1–2,eng Liverpool,fr Paris S-G,Y,CM,76,1,0,1,1,0,0,0,0,56,17,6,0,1,0.8,0.0,0.2,3,0,30,45,66.7,7,35,4,0,0,Match Report
2018-2019,2018-12-02,Sun,Premier League,Matchweek 14,Home,W 1–0,Liverpool,Everton,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2018-2019,2018-12-05,Wed,Premier League,Matchweek 15,Away,W 3–1,Liverpool,Burnley,Y,"LM,LB",90,1,0,0,0,2,1,0,0,86,13,0,0,2,0.2,0.2,0.2,4,0,62,78,79.5,6,66,4,2,2,Match Report
2018-2019,2018-12-08,Sat,Premier League,Matchweek 16,Away,W 4–0,Liverpool,Bournemouth,Y*,RB,90,0,0,0,0,1,0,0,0,88,16,2,0,2,0.0,0.0,0.0,0,0,57,75,76.0,3,59,4,0,1,Match Report
