Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att_Passes,Cmp%,Prog_Passes,Carries,Prog_2_Carries,Succ,Att_2_Dribbles,Match Report
2018-2019,2018-07-03,Tue,FIFA World Cup,Round of 16,Neutral,W 1 (4)–1 (3),eng England,co Colombia,N,LM,19,0,0,0,0,1,0,0,0,9,0,0,0,0,0.0,0.0,0.0,1,0,7,8,87.5,2,5,0,0,0,Match Report
2018-2019,2018-07-07,Sat,FIFA World Cup,Quarter-finals,Neutral,W 2–0,eng England,se Sweden,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2018-2019,2018-07-11,Wed,FIFA World Cup,Semi-finals,Neutral,L 1–2,eng England,hr Croatia,N,"WB,LB",30,0,0,0,0,0,0,0,0,17,5,0,0,1,0.0,0.0,0.0,1,0,11,15,73.3,0,8,4,1,1,Match Report
2018-2019,2018-07-14,Sat,FIFA World Cup,Third-place match,Neutral,L 0–2,eng England,be Belgium,Y,WB,45,0,0,0,0,0,0,0,0,30,12,1,1,1,0.0,0.0,0.0,1,0,24,26,92.3,1,24,2,1,1,Match Report
2018-2019,2018-08-18,Sat,Premier League,Matchweek 2,Home,W 3–1,Tottenham,Fulham,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2018-2019,2018-08-27,Mon,Premier League,Matchweek 3,Away,W 3–0,Tottenham,Manchester Utd,Y,LB,81,0,0,0,0,0,0,1,0,48,9,3,0,4,0.0,0.0,0.0,0,0,20,38,52.6,1,24,1,1,1,Match Report
2018-2019,2018-09-02,Sun,Premier League,Matchweek 4,Away,L 1–2,Tottenham,Watford,N,LB,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,Match Report
2018-2019,2018-09-08,Sat,UEFA Nations League,League A,Home,L 1–2,eng England,es Spain,N,,38,0,0,0,0,,,1,0,,,,,,,,,,,,,,,,,,,Match Report
2018-2019,2018-09-11,Tue,Friendlies (M),Friendlies (M),Home,W 1–0,eng England,ch Switzerland,Y,LW,78,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,Match Report
2018-2019,2018-09-15,Sat,Premier League,Matchweek 5,Home,L 1–2,Tottenham,Liverpool,Y,LB,90,0,0,0,0,1,0,0,0,78,16,1,0,2,0.1,0.1,0.0,1,1,42,65,64.6,5,48,3,1,3,Match Report
2018-2019,2018-09-18,Tue,Champions Lg,Group stage,Away,L 1–2,eng Tottenham,it Inter,N,LW,1,0,0,0,0,0,0,0,0,5,0,0,0,2,0.0,0.0,0.0,0,0,1,1,100.0,0,2,1,0,1,Match Report
2018-2019,2018-09-22,Sat,Premier League,Matchweek 6,Away,W 2–1,Tottenham,Brighton,Y,LB,90,0,1,0,0,0,0,0,0,74,15,2,1,1,0.0,0.0,0.4,4,1,57,65,87.7,5,55,2,1,2,Match Report
2018-2019,2018-09-29,Sat,Premier League,Matchweek 7,Away,W 2–0,Tottenham,Huddersfield,Y,"WB,LB",90,0,0,0,0,1,0,1,0,53,13,5,2,1,0.1,0.1,0.0,2,2,25,38,65.8,0,25,3,1,2,Match Report
2018-2019,2018-10-03,Wed,Champions Lg,Group stage,Home,L 2–4,eng Tottenham,es Barcelona,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2018-2019,2018-10-06,Sat,Premier League,Matchweek 8,Home,W 1–0,Tottenham,Cardiff City,Y,LB,87,0,0,0,0,0,0,0,0,72,8,2,1,3,0.0,0.0,0.2,3,0,45,57,78.9,4,47,8,4,6,Match Report
2018-2019,2018-11-28,Wed,Champions Lg,Group stage,Home,W 1–0,eng Tottenham,it Inter,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2018-2019,2018-12-02,Sun,Premier League,Matchweek 14,Away,L 2–4,Tottenham,Arsenal,N,LB,9,0,0,0,0,0,0,0,0,11,1,0,0,0,0.0,0.0,0.1,1,0,7,10,70.0,1,6,1,0,1,Match Report
2018-2019,2018-12-05,Wed,Premier League,Matchweek 15,Home,W 3–1,Tottenham,Southampton,Y,LB,90,0,0,0,0,0,0,0,0,79,12,3,1,4,0.0,0.0,0.0,0,0,54,66,81.8,5,61,2,2,2,Match Report
2018-2019,2018-12-08,Sat,Premier League,Matchweek 16,Away,W 2–0,Tottenham,Leicester City,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2018-2019,2018-12-11,Tue,Champions Lg,Group stage,Away,D 1–1,eng Tottenham,es Barcelona,Y,LB,90,0,0,0,0,1,0,0,0,66,14,5,2,2,0.1,0.1,0.0,0,0,43,55,78.2,3,42,5,2,4,Match Report
2018-2019,2018-12-15,Sat,Premier League,Matchweek 17,Home,W 1–0,Tottenham,Burnley,Y,LB,90,0,0,0,0,0,0,0,0,69,11,0,0,3,0.0,0.0,0.1,2,0,42,58,72.4,6,56,13,1,2,Match Report
2018-2019,2018-12-19,Wed,EFL Cup,Quarter-finals,Away,W 2–0,Tottenham,Arsenal,Y*,LB,90,0,0,0,0,0,0,0,0,,,,2,,,,,,,,,,,,,,,Match Report
2018-2019,2018-12-23,Sun,Premier League,Matchweek 18,Away,W 6–2,Tottenham,Everton,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2018-2019,2018-12-26,Wed,Premier League,Matchweek 19,Home,W 5–0,Tottenham,Bournemouth,Y,"LB,LW",90,0,0,0,0,1,0,0,0,75,3,2,1,1,0.1,0.1,0.0,2,1,52,65,80.0,7,64,9,4,5,Match Report
2018-2019,2018-12-29,Sat,Premier League,Matchweek 20,Home,L 1–3,Tottenham,Wolves,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2018-2019,2019-01-01,Tue,Premier League,Matchweek 21,Away,W 3–0,Tottenham,Cardiff City,Y,LB,90,0,0,0,0,1,0,0,0,74,9,2,0,2,0.0,0.0,0.0,1,0,47,63,74.6,1,42,3,2,2,Match Report
2018-2019,2019-01-08,Tue,EFL Cup,Semi-finals,Home,W 1–0,Tottenham,Chelsea,Y,LB,90,0,0,0,0,0,0,0,0,,,,2,,,,,,,,,,,,,,,Match Report
2018-2019,2019-01-13,Sun,Premier League,Matchweek 22,Home,L 0–1,Tottenham,Manchester Utd,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2018-2019,2019-01-20,Sun,Premier League,Matchweek 23,Away,W 2–1,Tottenham,Fulham,Y,WB,90,0,0,0,0,1,0,1,0,90,16,2,1,1,0.1,0.1,0.2,5,1,63,74,85.1,7,55,12,1,4,Match Report
2018-2019,2019-01-24,Thu,EFL Cup,Semi-finals,Away,L 1 (2)–2 (4),Tottenham,Chelsea,N,,88,0,1,0,0,0,0,0,0,,,,1,,,,,,,,,,,,,,,Match Report
2018-2019,2019-01-27,Sun,FA Cup,Fourth round,Away,L 0–2,Tottenham,Crystal Palace,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2018-2019,2019-01-30,Wed,Premier League,Matchweek 24,Home,W 2–1,Tottenham,Watford,Y,"LM,LB",90,0,1,0,0,2,0,0,0,93,18,3,1,3,0.1,0.1,0.3,6,1,54,75,72.0,6,70,10,4,4,Match Report
2018-2019,2019-02-02,Sat,Premier League,Matchweek 25,Home,W 1–0,Tottenham,Newcastle Utd,N,"WB,RW",13,0,0,0,0,0,0,0,0,16,1,0,1,0,0.0,0.0,0.0,0,0,9,13,69.2,0,10,1,0,1,Match Report
2018-2019,2019-02-10,Sun,Premier League,Matchweek 26,Home,W 3–1,Tottenham,Leicester City,Y,LB,87,0,0,0,0,1,1,1,0,55,25,4,0,0,0.1,0.1,0.1,2,0,29,43,67.4,2,38,7,1,2,Match Report
2018-2019,2019-02-13,Wed,Champions Lg,Round of 16,Home,W 3–0,eng Tottenham,de Dortmund,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2018-2019,2019-02-23,Sat,Premier League,Matchweek 27,Away,L 1–2,Tottenham,Burnley,Y,"LM,LB",90,0,1,0,0,3,0,0,0,76,8,2,0,1,0.1,0.1,0.3,2,1,46,62,74.2,3,48,8,1,3,Match Report
2018-2019,2019-02-27,Wed,Premier League,Matchweek 28,Away,L 0–2,Tottenham,Chelsea,N,WB,6,0,0,0,0,0,0,0,0,7,0,1,0,0,0.0,0.0,0.0,0,0,4,4,100.0,1,2,0,0,0,Match Report
2018-2019,2019-03-02,Sat,Premier League,Matchweek 29,Home,D 1–1,Tottenham,Arsenal,Y,WB,90,0,0,0,0,0,0,1,0,43,6,3,1,2,0.0,0.0,0.0,2,0,22,30,73.3,4,27,5,3,6,Match Report
2018-2019,2019-03-05,Tue,Champions Lg,Round of 16,Away,W 1–0,eng Tottenham,de Dortmund,N,AM,8,0,0,0,0,0,0,0,0,11,2,0,0,0,0.0,0.0,0.0,0,0,11,11,100.0,2,8,0,1,1,Match Report
2018-2019,2019-03-09,Sat,Premier League,Matchweek 30,Away,L 1–2,Tottenham,Southampton,Y,LB,81,0,0,0,0,0,0,0,0,67,7,3,1,1,0.0,0.0,0.1,5,0,40,56,71.4,5,37,4,1,2,Match Report
2018-2019,2019-03-31,Sun,Premier League,Matchweek 32,Away,L 1–2,Tottenham,Liverpool,Y,"WB,LB",90,0,0,0,0,0,0,0,0,56,10,3,1,1,0.0,0.0,0.0,1,0,36,48,75.0,5,41,8,2,4,Match Report
2018-2019,2019-04-03,Wed,Premier League,Matchweek 31,Home,W 2–0,Tottenham,Crystal Palace,Y,LW,68,0,0,0,0,0,0,0,0,74,15,5,0,1,0.0,0.0,0.1,4,0,36,60,60.0,7,51,10,1,3,Match Report
2018-2019,2019-04-09,Tue,Champions Lg,Quarter-finals,Home,W 1–0,eng Tottenham,eng Manchester City,Y,LB,90,0,0,0,0,1,1,1,0,60,9,2,1,4,0.1,0.1,0.0,0,0,33,46,71.7,3,34,4,4,4,Match Report
2018-2019,2019-04-13,Sat,Premier League,Matchweek 34,Home,W 4–0,Tottenham,Huddersfield,N,CB,6,0,0,0,0,0,0,0,0,5,1,0,0,1,0.0,0.0,0.0,1,1,3,3,100.0,0,3,0,0,0,Match Report
2018-2019,2019-04-17,Wed,Champions Lg,Quarter-finals,Away,L 3–4,eng Tottenham,eng Manchester City,Y,"LB,LM",89,0,0,0,0,0,0,1,0,50,15,1,2,3,0.0,0.0,0.0,0,0,29,38,76.3,0,34,5,0,1,Match Report
2018-2019,2019-04-20,Sat,Premier League,Matchweek 35,Away,L 0–1,Tottenham,Manchester City,N,CM,22,0,0,0,0,1,0,0,0,16,7,0,1,0,0.0,0.0,0.0,0,0,9,12,75.0,0,11,2,0,0,Match Report
2018-2019,2019-04-23,Tue,Premier League,Matchweek 33,Home,W 1–0,Tottenham,Brighton,Y,"LB,WB",90,0,0,0,0,2,1,0,0,92,10,1,1,2,0.0,0.0,0.0,4,0,63,76,82.9,7,72,16,2,3,Match Report
2018-2019,2019-04-27,Sat,Premier League,Matchweek 36,Home,L 0–1,Tottenham,West Ham,Y,CM,76,0,0,0,0,0,0,0,0,61,12,3,0,3,0.0,0.0,0.0,1,0,30,45,66.7,5,51,10,2,6,Match Report
2018-2019,2019-04-30,Tue,Champions Lg,Semi-finals,Home,L 0–1,eng Tottenham,nl Ajax,Y,"LB,WB",78,0,0,0,0,1,0,0,0,49,17,3,0,0,0.0,0.0,0.0,1,0,26,39,66.7,7,21,4,0,3,Match Report
2018-2019,2019-05-04,Sat,Premier League,Matchweek 37,Away,L 0–1,Tottenham,Bournemouth,Y,LB,90,0,0,0,0,0,0,0,0,53,4,1,1,3,0.0,0.0,0.3,3,0,34,47,72.3,4,31,2,0,0,Match Report
2018-2019,2019-05-08,Wed,Champions Lg,Semi-finals,Away,W 3–2,eng Tottenham,nl Ajax,Y,LB,81,0,0,0,0,0,0,1,0,71,5,2,1,1,0.0,0.0,0.0,2,0,45,56,80.4,4,50,6,4,7,Match Report
2018-2019,2019-06-01,Sat,Champions Lg,Final,Home,L 0–2,eng Tottenham,eng Liverpool,Y,LB,90,0,0,0,0,2,1,0,0,63,4,1,1,2,0.0,0.0,0.2,5,0,44,49,89.8,7,39,6,2,3,Match Report
2018-2019,2019-06-06,Thu,UEFA Nations League,Semi-finals,Neutral,L 1–3,eng England,nl Netherlands,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2018-2019,2019-06-09,Sun,UEFA Nations League,Third-place match,Neutral,W 0 (6)–0 (5),eng England,ch Switzerland,Y,LB,69,0,0,0,0,,,1,0,,,,,,,,,,,,,,,,,,,Match Report
