Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att_Passes,Cmp%,Prog_Passes,Carries,Prog_2_Carries,Succ,Att_2_Dribbles,Match Report
2018-2019,2018-08-28,Tue,EFL Cup,Second round,Away,L 0–2,Huddersfield,Stoke City,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2018-2019,2018-10-27,Sat,Premier League,Matchweek 10,Away,L 0–3,Huddersfield,Watford,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2018-2019,2018-12-15,Sat,Premier League,Matchweek 17,Home,L 0–1,Huddersfield,Newcastle Utd,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2018-2019,2018-12-22,Sat,Premier League,Matchweek 18,Home,L 1–3,Huddersfield,Southampton,N,"LM,FW",10,0,0,0,0,0,0,0,0,8,1,0,0,0,0.0,0.0,0.1,2,0,7,8,87.5,3,7,1,0,0,Match Report
2018-2019,2018-12-26,Wed,Premier League,Matchweek 19,Away,L 1–3,Huddersfield,Manchester Utd,N,"RW,LW",29,0,0,0,0,0,0,0,0,12,6,0,0,0,0.0,0.0,0.0,1,0,6,9,66.7,0,11,2,0,0,Match Report
2018-2019,2019-01-12,Sat,Championship,Matchweek 27,Home,W 1–0,Ipswich Town,Rotherham Utd,Y,FW,64,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2018-2019,2019-01-19,Sat,Championship,Matchweek 28,Away,L 0–2,Ipswich Town,Blackburn,Y,FW,66,0,0,0,0,1,0,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2018-2019,2019-01-26,Sat,Championship,Matchweek 29,Away,L 1–2,Ipswich Town,Aston Villa,N,,29,0,0,0,0,1,1,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2018-2019,2019-02-02,Sat,Championship,Matchweek 30,Home,L 0–1,Ipswich Town,Sheffield Weds,Y,FW,54,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2018-2019,2019-02-13,Wed,Championship,Matchweek 32,Home,D 1–1,Ipswich Town,Derby County,Y,FW,74,0,1,0,0,2,0,0,0,,,,1,,,,,,,,,,,,,,,Match Report
2018-2019,2019-02-16,Sat,Championship,Matchweek 33,Home,D 1–1,Ipswich Town,Stoke City,Y,FW,62,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2018-2019,2019-02-23,Sat,Championship,Matchweek 34,Away,D 1–1,Ipswich Town,Wigan Athletic,Y,FW,45,0,0,0,0,1,0,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2018-2019,2019-03-02,Sat,Championship,Matchweek 35,Home,L 1–2,Ipswich Town,Reading,Y,FW,90,0,1,0,0,1,0,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2018-2019,2019-03-09,Sat,Championship,Matchweek 36,Away,D 1–1,Ipswich Town,West Brom,Y,FW,45,0,0,0,0,2,2,0,0,,,,1,,,,,,,,,,,,,,,Match Report
2018-2019,2019-03-16,Sat,Championship,Matchweek 38,Home,D 1–1,Ipswich Town,Nott'ham Forest,Y,FW,58,1,0,0,0,1,1,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2018-2019,2019-03-30,Sat,Championship,Matchweek 39,Home,L 0–2,Ipswich Town,Hull City,N,,30,0,0,0,0,1,1,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2018-2019,2019-04-06,Sat,Championship,Matchweek 40,Away,W 2–1,Ipswich Town,Bolton,Y,FW,90,2,0,0,0,2,2,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2018-2019,2019-04-10,Wed,Championship,Matchweek 41,Away,L 0–2,Ipswich Town,Brentford,Y,FW,60,0,0,0,0,1,0,0,0,,,,1,,,,,,,,,,,,,,,Match Report
2018-2019,2019-04-13,Sat,Championship,Matchweek 42,Home,D 1–1,Ipswich Town,Birmingham City,Y,FW,90,0,0,0,0,1,0,0,0,,,,1,,,,,,,,,,,,,,,Match Report
2018-2019,2019-04-22,Mon,Championship,Matchweek 44,Home,L 0–1,Ipswich Town,Swansea City,N,,25,0,0,0,0,1,1,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2018-2019,2019-05-05,Sun,Championship,Matchweek 46,Home,W 3–2,Ipswich Town,Leeds United,Y,FW,90,1,1,0,0,1,1,0,0,,,,0,,,,,,,,,,,,,,,Match Report
