Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att_Passes,Cmp%,Prog_Passes,Carries,Prog_2_Carries,Succ,Att_2_Dribbles,Match Report
2018-2019,2018-08-12,Sun,Premier League,Matchweek 1,Away,L 0–4,West Ham,Liverpool,N,"AM,CM",45,0,0,0,0,0,0,0,0,18,11,1,0,0,0.0,0.0,0.0,1,0,11,12,91.7,1,12,2,0,0,Match Report
2018-2019,2018-08-18,Sat,Premier League,Matchweek 2,Home,L 1–2,West Ham,Bournemouth,Y,RM,76,0,0,0,0,0,0,0,0,43,18,0,0,0,0.0,0.0,0.0,2,0,26,37,70.3,2,37,2,2,3,Match Report
2018-2019,2018-08-25,Sat,Premier League,Matchweek 3,Away,L 1–3,West Ham,Arsenal,Y,RM,74,0,0,0,0,3,2,0,0,47,14,1,0,1,0.3,0.3,0.2,2,0,28,36,77.8,5,35,6,1,3,Match Report
2018-2019,2018-08-28,Tue,EFL Cup,Second round,Away,W 3–1,West Ham,AFC Wimbledon,Y,AM,90,0,1,0,0,3,1,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2018-2019,2018-09-01,Sat,Premier League,Matchweek 4,Home,L 0–1,West Ham,Wolves,Y,RW,45,0,0,0,0,2,0,0,0,20,20,1,0,0,0.1,0.1,0.0,1,0,8,12,66.7,1,14,1,0,0,Match Report
2018-2019,2018-09-07,Fri,Friendlies (M),Friendlies (M),Home,L 0–4,sco Scotland,be Belgium,N,,38,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,Match Report
2018-2019,2018-09-10,Mon,UEFA Nations League,League C,Home,W 2–0,sco Scotland,al Albania,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2018-2019,2018-09-16,Sun,Premier League,Matchweek 5,Away,W 3–1,West Ham,Everton,N,RM,9,0,0,0,0,0,0,1,0,13,3,0,0,0,0.0,0.0,0.0,0,0,8,9,88.9,1,10,1,2,3,Match Report
2018-2019,2018-09-23,Sun,Premier League,Matchweek 6,Home,D 0–0,West Ham,Chelsea,N,LW,17,0,0,0,0,0,0,1,0,7,3,0,0,0,0.0,0.0,0.2,1,0,3,6,50.0,0,5,2,0,0,Match Report
2018-2019,2018-09-26,Wed,EFL Cup,Third round,Home,W 8–0,West Ham,Macclesfield,Y,CM,90,2,2,0,0,2,2,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2018-2019,2018-09-29,Sat,Premier League,Matchweek 7,Home,W 3–1,West Ham,Manchester Utd,N,RM,19,0,0,0,0,0,0,0,0,19,8,2,0,0,0.0,0.0,0.0,0,0,14,15,93.3,1,16,2,0,0,Match Report
2018-2019,2018-10-05,Fri,Premier League,Matchweek 8,Away,L 0–1,West Ham,Brighton,N,DM,8,0,0,0,0,0,0,1,0,10,3,0,0,1,0.0,0.0,0.0,1,0,5,6,83.3,0,7,1,0,0,Match Report
2018-2019,2018-10-20,Sat,Premier League,Matchweek 9,Home,L 0–1,West Ham,Tottenham,Y,"CM,LM",90,0,0,0,0,1,0,1,0,54,43,3,0,3,0.0,0.0,0.3,5,0,31,39,79.5,1,33,3,0,2,Match Report
