Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,Match Report
2014-2015,2014-08-16,Sat,Premier League,Matchweek 1,Away,D 2–2,Everton,Leicester City,Y,,90,1,0,0,0,2,1,0,0,1,1,0,1,2,0,0,,,Match Report
2014-2015,2014-08-23,Sat,Premier League,Matchweek 2,Home,D 2–2,Everton,Arsenal,Y,,90,1,0,0,0,2,1,0,0,1,6,0,0,1,0,0,,,Match Report
2014-2015,2014-08-30,Sat,Premier League,Matchweek 3,Home,L 3–6,Everton,Chelsea,Y,,90,1,0,0,0,3,1,0,0,0,2,1,1,3,2,0,,,Match Report
2014-2015,2014-09-07,Sun,Euro Qualifying,Group stage,Away,L 1–2,sco Scotland,de Germany,Y,FW,81,0,0,0,0,2,0,0,0,3,2,0,2,0,1,0,0,0,Match Report
2014-2015,2014-09-13,Sat,Premier League,Matchweek 4,Away,W 2–0,Everton,West Brom,Y,,90,0,0,0,0,1,0,1,0,2,5,1,0,2,0,0,,,Match Report
2014-2015,2014-09-18,Thu,Europa Lg,Group stage,Home,W 4–1,eng Everton,de Wolfsburg,Y,,82,0,0,0,0,,,1,0,,,,,,,0,,,Match Report
2014-2015,2014-09-21,Sun,Premier League,Matchweek 5,Home,L 2–3,Everton,Crystal Palace,N,,27,0,0,0,0,0,0,1,0,2,2,0,1,0,1,0,,,Match Report
2014-2015,2014-09-27,Sat,Premier League,Matchweek 6,Away,D 1–1,Everton,Liverpool,Y,,90,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,,,Match Report
2014-2015,2014-10-02,Thu,Europa Lg,Group stage,Away,D 1–1,eng Everton,ru Krasnodar,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2014-10-05,Sun,Premier League,Matchweek 7,Away,L 1–2,Everton,Manchester Utd,Y,,90,1,0,0,0,2,1,0,0,0,3,0,1,0,1,0,,,Match Report
2014-2015,2014-10-11,Sat,Euro Qualifying,Group stage,Home,W 1–0,sco Scotland,ge Georgia,Y,FW,79,0,0,0,0,4,2,0,0,1,1,0,1,1,0,0,0,0,Match Report
2014-2015,2014-10-14,Tue,Euro Qualifying,Group stage,Away,D 2–2,sco Scotland,pl Poland,Y,FW,70,1,0,0,0,1,1,0,0,1,3,0,0,2,0,0,0,0,Match Report
2014-2015,2014-10-18,Sat,Premier League,Matchweek 8,Home,W 3–0,Everton,Aston Villa,Y,,86,0,0,0,0,2,0,1,0,2,1,0,1,2,2,0,,,Match Report
2014-2015,2014-10-26,Sun,Premier League,Matchweek 9,Away,W 3–1,Everton,Burnley,Y,,90,0,0,0,0,4,1,1,0,1,1,1,0,1,0,0,,,Match Report
2014-2015,2014-11-01,Sat,Premier League,Matchweek 10,Home,D 0–0,Everton,Swansea City,Y,,67,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,,,Match Report
2014-2015,2014-11-06,Thu,Europa Lg,Group stage,Home,W 3–0,eng Everton,fr Lille,Y,,90,1,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-11-09,Sun,Premier League,Matchweek 11,Away,D 1–1,Everton,Sunderland,N,,22,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,,,Match Report
2014-2015,2014-11-14,Fri,Euro Qualifying,Group stage,Home,W 1–0,sco Scotland,ie Republic of Ireland,Y,AM,90,0,0,0,0,1,0,0,0,1,3,0,3,0,0,0,0,0,Match Report
2014-2015,2014-11-18,Tue,Friendlies (M),Friendlies (M),Home,L 1–3,sco Scotland,eng England,Y,AM,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-11-22,Sat,Premier League,Matchweek 12,Home,W 2–1,Everton,West Ham,Y,,88,0,0,0,0,1,0,0,0,3,3,0,1,2,0,0,,,Match Report
2014-2015,2014-12-15,Mon,Premier League,Matchweek 16,Home,W 3–1,Everton,QPR,Y,,90,1,0,0,0,3,2,0,0,2,4,0,1,3,0,0,,,Match Report
2014-2015,2014-12-20,Sat,Premier League,Matchweek 17,Away,L 0–3,Everton,Southampton,Y,,90,0,0,0,0,1,0,0,0,2,3,0,4,1,0,0,,,Match Report
2014-2015,2014-12-26,Fri,Premier League,Matchweek 18,Home,L 0–1,Everton,Stoke City,Y,,90,0,0,0,0,1,1,1,0,2,2,0,3,2,2,0,,,Match Report
2014-2015,2015-01-01,Thu,Premier League,Matchweek 20,Away,L 0–2,Everton,Hull City,Y,,90,0,0,0,0,1,0,0,0,1,4,1,0,2,0,0,,,Match Report
2014-2015,2015-01-06,Tue,FA Cup,Third round,Home,D 1–1,Everton,West Ham,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2015-01-10,Sat,Premier League,Matchweek 21,Home,D 1–1,Everton,Manchester City,Y,,90,1,0,0,0,1,1,0,0,2,3,1,0,1,3,0,,,Match Report
2014-2015,2015-01-13,Tue,FA Cup,Third round,Away,D 2 (8)–2 (9),Everton,West Ham,Y,,120,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2015-01-19,Mon,Premier League,Matchweek 22,Home,D 0–0,Everton,West Brom,Y,,90,0,0,0,0,1,0,0,0,2,1,0,0,1,1,0,,,Match Report
2014-2015,2015-01-31,Sat,Premier League,Matchweek 23,Away,W 1–0,Everton,Crystal Palace,Y,,90,0,1,0,0,2,0,0,0,3,5,0,1,3,2,0,,,Match Report
2014-2015,2015-02-07,Sat,Premier League,Matchweek 24,Home,D 0–0,Everton,Liverpool,Y,,84,0,0,0,0,1,0,1,0,2,3,0,0,2,0,0,,,Match Report
2014-2015,2015-02-11,Wed,Premier League,Matchweek 25,Away,L 0–1,Everton,Chelsea,Y,,90,0,0,0,0,0,0,0,0,1,1,0,0,2,3,0,,,Match Report
2014-2015,2015-02-19,Thu,Europa Lg,Round of 32,Away,W 4–1,eng Everton,ch Young Boys,Y,,90,0,1,0,0,,,1,0,,,,,,,0,,,Match Report
2014-2015,2015-02-22,Sun,Premier League,Matchweek 26,Home,D 2–2,Everton,Leicester City,Y,,84,1,0,0,0,1,1,0,0,2,2,0,0,1,2,0,,,Match Report
2014-2015,2015-02-26,Thu,Europa Lg,Round of 32,Home,W 3–1,eng Everton,ch Young Boys,Y,,80,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2015-03-01,Sun,Premier League,Matchweek 27,Away,L 0–2,Everton,Arsenal,N,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report
2014-2015,2015-03-04,Wed,Premier League,Matchweek 28,Away,L 0–2,Everton,Stoke City,Y,,82,0,0,0,0,0,0,1,0,4,2,0,2,1,1,0,,,Match Report
2014-2015,2015-03-12,Thu,Europa Lg,Round of 16,Home,W 2–1,eng Everton,ua Dynamo Kyiv,Y,,90,1,0,0,0,,,0,0,,,,,,,0,,,Match Report
