Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,Match Report
2014-2015,2014-09-13,Sat,Premier League,Matchweek 4,Away,L 0–4,Newcastle Utd,Southampton,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2014-09-24,Wed,League Cup,Third round,Away,W 3–2,Newcastle Utd,Crystal Palace,Y,,120,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-09-29,Mon,Premier League,Matchweek 6,Away,L 0–1,Newcastle Utd,Stoke City,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2014-10-18,Sat,Premier League,Matchweek 8,Home,W 1–0,Newcastle Utd,Leicester City,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2014-10-26,Sun,Premier League,Matchweek 9,Away,W 2–1,Newcastle Utd,Tottenham,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2014-10-29,Wed,League Cup,Fourth round,Away,W 2–0,Newcastle Utd,Manchester City,Y,,64,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-11-09,Sun,Premier League,Matchweek 11,Away,W 2–0,Newcastle Utd,West Brom,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2014-11-22,Sat,Premier League,Matchweek 12,Home,W 1–0,Newcastle Utd,QPR,N,,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,,,Match Report
2014-2015,2014-11-29,Sat,Premier League,Matchweek 13,Away,L 0–1,Newcastle Utd,West Ham,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2014-12-02,Tue,Premier League,Matchweek 14,Away,D 1–1,Newcastle Utd,Burnley,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2014-12-13,Sat,Premier League,Matchweek 16,Away,L 1–4,Newcastle Utd,Arsenal,N,,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,Match Report
2014-2015,2014-12-17,Wed,League Cup,Quarter-finals,Away,L 0–4,Newcastle Utd,Tottenham,N,,30,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-12-21,Sun,Premier League,Matchweek 17,Home,L 0–1,Newcastle Utd,Sunderland,N,,33,0,0,0,0,3,2,0,0,1,0,0,2,1,0,0,,,Match Report
2014-2015,2014-12-26,Fri,Premier League,Matchweek 18,Away,L 1–3,Newcastle Utd,Manchester Utd,Y,,62,0,0,0,0,2,0,0,0,2,1,1,1,2,0,0,,,Match Report
2014-2015,2014-12-28,Sun,Premier League,Matchweek 19,Home,W 3–2,Newcastle Utd,Everton,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2015-01-01,Thu,Premier League,Matchweek 20,Home,D 3–3,Newcastle Utd,Burnley,N,,34,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,,,Match Report
2014-2015,2015-01-03,Sat,FA Cup,Third round,Away,L 0–1,Newcastle Utd,Leicester City,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2015-01-10,Sat,Premier League,Matchweek 21,Away,L 0–2,Newcastle Utd,Chelsea,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2015-01-17,Sat,Premier League,Matchweek 22,Home,L 1–2,Newcastle Utd,Southampton,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2015-02-21,Sat,Premier League,Matchweek 26,Away,L 0–5,Newcastle Utd,Manchester City,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2015-02-28,Sat,Premier League,Matchweek 27,Home,W 1–0,Newcastle Utd,Aston Villa,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2015-03-04,Wed,Premier League,Matchweek 28,Home,L 0–1,Newcastle Utd,Manchester Utd,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2015-03-15,Sun,Premier League,Matchweek 29,Away,L 0–3,Newcastle Utd,Everton,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2015-03-21,Sat,Premier League,Matchweek 30,Home,L 1–2,Newcastle Utd,Arsenal,N,,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,Match Report
2014-2015,2015-04-05,Sun,Premier League,Matchweek 31,Away,L 0–1,Newcastle Utd,Sunderland,N,,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,Match Report
2014-2015,2015-04-13,Mon,Premier League,Matchweek 32,Away,L 0–2,Newcastle Utd,Liverpool,N,,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,Match Report
2014-2015,2015-04-19,Sun,Premier League,Matchweek 33,Home,L 1–3,Newcastle Utd,Tottenham,N,,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report
2014-2015,2015-04-25,Sat,Premier League,Matchweek 34,Home,L 2–3,Newcastle Utd,Swansea City,N,,17,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,,,Match Report
2014-2015,2015-05-02,Sat,Premier League,Matchweek 35,Away,L 0–3,Newcastle Utd,Leicester City,N,,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report
