Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,Match Report
2014-2015,2014-07-05,Sat,FIFA World Cup,Quarter-finals,Neutral,W 0 (4)–0 (3),nl Netherlands,cr Costa Rica,Y,,120,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-07-09,Wed,FIFA World Cup,Semi-finals,Neutral,L 0 (2)–0 (4),nl Netherlands,ar Argentina,Y,,120,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-07-12,Sat,FIFA World Cup,Third-place match,Neutral,W 3–0,nl Netherlands,br Brazil,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-08-16,Sat,Premier League,Matchweek 1,Away,W 1–0,Aston Villa,Stoke City,Y,,90,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,,,Match Report
2014-2015,2014-08-23,Sat,Premier League,Matchweek 2,Home,D 0–0,Aston Villa,Newcastle Utd,Y,,90,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,Match Report
2014-2015,2014-08-31,Sun,Premier League,Matchweek 3,Home,W 2–1,Aston Villa,Hull City,Y,,90,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,Match Report
2014-2015,2014-10-18,Sat,Premier League,Matchweek 8,Away,L 0–3,Aston Villa,Everton,Y,,90,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,,,Match Report
2014-2015,2014-10-27,Mon,Premier League,Matchweek 9,Away,L 0–2,Aston Villa,QPR,Y,,90,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,,,Match Report
2014-2015,2014-11-02,Sun,Premier League,Matchweek 10,Home,L 1–2,Aston Villa,Tottenham,Y,,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report
2014-2015,2014-11-08,Sat,Premier League,Matchweek 11,Away,D 0–0,Aston Villa,West Ham,Y,,90,0,0,0,0,1,1,0,0,0,0,0,1,0,3,0,,,Match Report
2014-2015,2014-11-12,Wed,Friendlies (M),Friendlies (M),Home,L 2–3,nl Netherlands,mx Mexico,Y,CB,23,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-12-13,Sat,Premier League,Matchweek 16,Away,L 0–1,Aston Villa,West Brom,N,,13,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,,Match Report
2014-2015,2014-12-20,Sat,Premier League,Matchweek 17,Home,D 1–1,Aston Villa,Manchester Utd,Y,,90,0,0,0,0,1,0,0,0,1,1,0,0,1,5,0,,,Match Report
2014-2015,2014-12-26,Fri,Premier League,Matchweek 18,Away,L 0–1,Aston Villa,Swansea City,Y,,90,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,,,Match Report
2014-2015,2014-12-28,Sun,Premier League,Matchweek 19,Home,D 0–0,Aston Villa,Sunderland,Y,,90,0,0,0,0,2,0,1,0,1,0,0,0,0,6,0,,,Match Report
2014-2015,2015-01-01,Thu,Premier League,Matchweek 20,Home,D 0–0,Aston Villa,Crystal Palace,Y,,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,Match Report
2014-2015,2015-02-07,Sat,Premier League,Matchweek 24,Home,L 1–2,Aston Villa,Chelsea,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2015-02-10,Tue,Premier League,Matchweek 25,Away,L 0–2,Aston Villa,Hull City,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2015-02-15,Sun,FA Cup,Fifth round,Home,W 2–1,Aston Villa,Leicester City,Y,,90,0,1,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2015-02-21,Sat,Premier League,Matchweek 26,Home,L 1–2,Aston Villa,Stoke City,Y,,89,0,0,0,0,0,0,2,1,2,0,0,0,0,3,0,,,Match Report
2014-2015,2015-04-04,Sat,Premier League,Matchweek 31,Away,L 1–3,Aston Villa,Manchester Utd,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2015-04-07,Tue,Premier League,Matchweek 33,Home,D 3–3,Aston Villa,QPR,Y,,90,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,,,Match Report
2014-2015,2015-04-11,Sat,Premier League,Matchweek 32,Away,W 1–0,Aston Villa,Tottenham,Y,,90,0,0,0,0,2,0,0,0,0,0,0,0,2,4,0,,,Match Report
2014-2015,2015-04-19,Sun,FA Cup,Semi-finals,Home,W 2–1,Aston Villa,Liverpool,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2015-04-25,Sat,Premier League,Matchweek 34,Away,L 2–3,Aston Villa,Manchester City,Y,,90,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,,,Match Report
2014-2015,2015-05-02,Sat,Premier League,Matchweek 35,Home,W 3–2,Aston Villa,Everton,Y,,90,0,1,0,0,1,0,1,0,2,0,0,0,0,3,0,,,Match Report
2014-2015,2015-05-09,Sat,Premier League,Matchweek 36,Home,W 1–0,Aston Villa,West Ham,Y,,90,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,,,Match Report
2014-2015,2015-05-16,Sat,Premier League,Matchweek 37,Away,L 1–6,Aston Villa,Southampton,Y,,90,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,,,Match Report
2014-2015,2015-05-24,Sun,Premier League,Matchweek 38,Home,L 0–1,Aston Villa,Burnley,Y,,90,0,0,0,0,2,0,1,0,1,0,0,0,0,1,0,,,Match Report
2014-2015,2015-05-30,Sat,FA Cup,Final,Away,L 0–4,Aston Villa,Arsenal,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
