Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,Match Report
2014-2015,2014-08-09,Sat,Championship,Matchweek 1,Home,D 2–2,Wigan Athletic,Reading,Y,,90,1,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-08-16,Sat,Championship,Matchweek 2,Away,L 1–2,Wigan Athletic,Charlton Ath,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-08-19,Tue,Championship,Matchweek 3,Away,L 0–1,Wigan Athletic,Cardiff City,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-08-23,Sat,Championship,Matchweek 4,Home,W 1–0,Wigan Athletic,Blackpool,Y,,90,0,0,0,0,,,1,0,,,,,,,0,,,Match Report
2014-2015,2014-08-30,Sat,Championship,Matchweek 5,Home,W 4–0,Wigan Athletic,Birmingham City,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-09-07,Sun,Euro Qualifying,Group stage,Away,L 1–2,sco Scotland,de Germany,N,,33,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,Match Report
2014-2015,2014-09-13,Sat,Premier League,Matchweek 4,Home,D 0–0,Crystal Palace,Burnley,Y,,90,0,0,0,0,2,0,0,0,0,1,0,2,1,1,0,,,Match Report
2014-2015,2014-09-21,Sun,Premier League,Matchweek 5,Away,W 3–2,Crystal Palace,Everton,Y,,82,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,,,Match Report
2014-2015,2014-09-27,Sat,Premier League,Matchweek 6,Home,W 2–0,Crystal Palace,Leicester City,Y,,90,0,0,0,0,1,0,0,0,1,2,0,0,0,2,0,,,Match Report
2014-2015,2014-10-04,Sat,Premier League,Matchweek 7,Away,L 0–2,Crystal Palace,Hull City,Y,,69,0,0,0,0,1,0,0,0,0,0,0,1,6,0,0,,,Match Report
2014-2015,2014-10-11,Sat,Euro Qualifying,Group stage,Home,W 1–0,sco Scotland,ge Georgia,N,,11,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Match Report
2014-2015,2014-10-14,Tue,Euro Qualifying,Group stage,Away,D 2–2,sco Scotland,pl Poland,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2014-10-18,Sat,Premier League,Matchweek 8,Home,L 1–2,Crystal Palace,Chelsea,Y,,68,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,Match Report
2014-2015,2014-11-03,Mon,Premier League,Matchweek 10,Home,L 1–3,Crystal Palace,Sunderland,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2014-11-08,Sat,Premier League,Matchweek 11,Away,L 0–1,Crystal Palace,Manchester Utd,Y,,90,0,0,0,0,1,0,0,0,3,0,0,0,5,0,0,,,Match Report
2014-2015,2014-11-23,Sun,Premier League,Matchweek 12,Home,W 3–1,Crystal Palace,Liverpool,N,,15,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,,,Match Report
2014-2015,2014-11-29,Sat,Premier League,Matchweek 13,Away,D 1–1,Crystal Palace,Swansea City,N,,71,0,0,0,0,0,0,1,0,2,3,0,0,1,1,0,,,Match Report
2014-2015,2014-12-02,Tue,Premier League,Matchweek 14,Home,L 0–1,Crystal Palace,Aston Villa,Y,,90,0,0,0,0,4,0,0,0,2,2,0,0,3,5,0,,,Match Report
2014-2015,2014-12-06,Sat,Premier League,Matchweek 15,Away,D 0–0,Crystal Palace,Tottenham,Y,,90,0,0,0,0,1,0,0,0,0,1,0,1,5,2,0,,,Match Report
2014-2015,2014-12-13,Sat,Premier League,Matchweek 16,Home,D 1–1,Crystal Palace,Stoke City,Y,,84,1,0,0,0,5,3,0,0,2,1,0,1,2,1,0,,,Match Report
2014-2015,2014-12-20,Sat,Premier League,Matchweek 17,Away,L 0–3,Crystal Palace,Manchester City,Y,,90,0,0,0,0,0,0,0,0,1,1,1,0,2,6,0,,,Match Report
2014-2015,2014-12-26,Fri,Premier League,Matchweek 18,Home,L 1–3,Crystal Palace,Southampton,Y,,90,0,0,0,0,1,1,0,0,1,1,0,1,2,1,0,,,Match Report
2014-2015,2014-12-28,Sun,Premier League,Matchweek 19,Away,D 0–0,Crystal Palace,QPR,Y,,90,0,0,0,0,1,0,0,0,3,1,0,1,1,0,0,,,Match Report
2014-2015,2015-01-01,Thu,Premier League,Matchweek 20,Away,D 0–0,Crystal Palace,Aston Villa,Y,,89,0,0,0,0,0,0,0,0,2,0,1,0,2,2,0,,,Match Report
2014-2015,2015-01-10,Sat,Premier League,Matchweek 21,Home,W 2–1,Crystal Palace,Tottenham,Y,,90,0,0,0,0,1,0,0,0,1,1,0,1,6,0,0,,,Match Report
2014-2015,2015-01-17,Sat,Premier League,Matchweek 22,Away,W 3–2,Crystal Palace,Burnley,Y,,90,0,0,0,0,2,1,0,0,2,2,0,0,2,3,0,,,Match Report
2014-2015,2015-01-24,Sat,FA Cup,Fourth round,Away,W 3–2,Crystal Palace,Southampton,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2015-01-31,Sat,Premier League,Matchweek 23,Home,L 0–1,Crystal Palace,Everton,Y,,90,0,0,0,0,2,1,0,0,2,1,0,1,2,5,0,,,Match Report
2014-2015,2015-02-07,Sat,Premier League,Matchweek 24,Away,W 1–0,Crystal Palace,Leicester City,Y,,90,0,0,0,0,1,0,0,0,0,1,0,0,3,9,0,,,Match Report
2014-2015,2015-02-11,Wed,Premier League,Matchweek 25,Home,D 1–1,Crystal Palace,Newcastle Utd,Y,,90,0,0,0,0,0,0,1,0,1,2,0,0,1,4,0,,,Match Report
2014-2015,2015-02-28,Sat,Premier League,Matchweek 27,Away,W 3–1,Crystal Palace,West Ham,N,,58,0,0,0,0,1,0,0,0,1,1,0,1,2,0,0,,,Match Report
2014-2015,2015-03-03,Tue,Premier League,Matchweek 28,Away,L 0–1,Crystal Palace,Southampton,Y,,83,0,0,0,0,1,0,1,0,3,1,0,0,5,0,0,,,Match Report
2014-2015,2015-03-14,Sat,Premier League,Matchweek 29,Home,W 3–1,Crystal Palace,QPR,Y,,90,1,0,0,0,2,1,0,0,0,1,0,0,4,1,0,,,Match Report
2014-2015,2015-03-21,Sat,Premier League,Matchweek 30,Away,W 2–1,Crystal Palace,Stoke City,Y,,90,0,0,0,0,1,0,1,0,2,2,0,0,3,0,0,,,Match Report
2014-2015,2015-03-25,Wed,Friendlies (M),Friendlies (M),Home,W 1–0,sco Scotland,nir Northern Ireland,Y,,62,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
