Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,Match Report
2014-2015,2014-07-04,Fri,FIFA World Cup,Quarter-finals,Neutral,W 2–1,br Brazil,co Colombia,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-07-08,Tue,FIFA World Cup,Semi-finals,Neutral,L 1–7,br Brazil,de Germany,Y,,90,1,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-07-12,Sat,FIFA World Cup,Third-place match,Neutral,L 0–3,br Brazil,nl Netherlands,Y,,90,0,0,0,0,,,1,0,,,,,,,0,,,Match Report
2014-2015,2014-08-18,Mon,Premier League,Matchweek 1,Away,W 3–1,Chelsea,Burnley,Y,,81,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,,,Match Report
2014-2015,2014-08-23,Sat,Premier League,Matchweek 2,Home,W 2–0,Chelsea,Leicester City,Y,,69,0,0,0,0,4,0,0,0,1,1,0,3,5,0,0,,,Match Report
2014-2015,2014-09-05,Fri,Friendlies (M),Friendlies (M),Home,W 1–0,br Brazil,co Colombia,Y,AM,71,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-09-09,Tue,Friendlies (M),Friendlies (M),Home,W 1–0,br Brazil,ec Ecuador,Y,AM,45,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-09-13,Sat,Premier League,Matchweek 4,Home,W 4–2,Chelsea,Swansea City,Y,,90,0,1,0,0,6,2,0,0,4,1,0,3,0,1,0,,,Match Report
2014-2015,2014-09-17,Wed,Champions Lg,Group stage,Home,D 1–1,eng Chelsea,de Schalke 04,N,,23,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-09-21,Sun,Premier League,Matchweek 5,Away,D 1–1,Chelsea,Manchester City,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2014-09-24,Wed,League Cup,Third round,Home,W 2–1,Chelsea,Bolton,Y,,90,1,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-09-27,Sat,Premier League,Matchweek 6,Home,W 3–0,Chelsea,Aston Villa,Y,,76,1,0,0,0,2,2,0,0,2,1,0,1,1,0,0,,,Match Report
2014-2015,2014-09-30,Tue,Champions Lg,Group stage,Away,W 1–0,eng Chelsea,pt Sporting CP,Y,,71,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-10-05,Sun,Premier League,Matchweek 7,Home,W 2–0,Chelsea,Arsenal,Y,,86,0,0,0,0,0,0,1,0,5,1,0,1,2,3,0,,,Match Report
2014-2015,2014-10-14,Tue,Friendlies (M),Friendlies (M),Away,W 4–0,br Brazil,jp Japan,Y,AM,45,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-10-18,Sat,Premier League,Matchweek 8,Away,W 2–1,Chelsea,Crystal Palace,Y,,90,1,1,0,0,3,3,0,0,3,1,0,0,3,0,0,,,Match Report
