Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,Match Report
2014-2015,2014-07-01,Tue,FIFA World Cup,Round of 16,Neutral,L 1–2,us United States,be Belgium,N,,89,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-07-13,Sun,MLS,Regular Season,Home,W 2–0,Seattle,Portland,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-07-28,Mon,MLS,Regular Season,Home,L 0–3,Seattle,LA Galaxy,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-08-02,Sat,MLS,Regular Season,Away,L 0–1,Seattle,San Jose,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-08-16,Sat,MLS,Regular Season,Away,L 1–2,Seattle,Real Salt Lake,Y,,90,0,0,0,0,,,1,0,,,,,,,0,,,Match Report
2014-2015,2014-08-20,Wed,MLS,Regular Season,Home,D 1–1,Seattle,San Jose,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-08-24,Sun,MLS,Regular Season,Away,W 4–2,Seattle,Portland,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-08-30,Sat,MLS,Regular Season,Home,W 1–0,Seattle,Colorado,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-09-03,Wed,MLS,Regular Season,Away,W 4–2,Seattle,Chivas USA,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-09-12,Fri,MLS,Regular Season,Home,W 3–2,Seattle,Real Salt Lake,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-09-20,Sat,MLS,Regular Season,Away,L 1–4,Seattle,NY Red Bulls,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2014-09-24,Wed,MLS,Regular Season,Away,L 1–3,Seattle,FC Dallas,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-09-27,Sat,MLS,Regular Season,Home,W 4–2,Seattle,Chivas USA,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-10-05,Sun,MLS,Regular Season,Away,W 4–1,Seattle,Colorado,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-10-10,Fri,Friendlies (M),Friendlies (M),Home,D 1–1,us United States,ec Ecuador,Y,RW,90,0,1,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-10-14,Tue,Friendlies (M),Friendlies (M),Home,D 1–1,us United States,hn Honduras,N,,27,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-10-19,Sun,MLS,Regular Season,Away,D 2–2,Seattle,LA Galaxy,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-10-25,Sat,MLS,Regular Season,Home,W 2–0,Seattle,LA Galaxy,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-11-02,Sun,MLS,Conference Semifinals,Away,D 1–1,Seattle,FC Dallas,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-11-10,Mon,MLS,Conference Semifinals,Home,D 0–0,Seattle,FC Dallas,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-11-14,Fri,Friendlies (M),Friendlies (M),Home,L 1–2,us United States,co Colombia,Y,RB,85,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-11-23,Sun,MLS,Conference Finals,Away,L 0–1,Seattle,LA Galaxy,Y,,90,0,0,0,0,,,1,0,,,,,,,0,,,Match Report
2014-2015,2014-11-30,Sun,MLS,Conference Finals,Home,W 2–1,Seattle,LA Galaxy,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2015-01-28,Wed,Friendlies (M),Friendlies (M),Away,L 2–3,us United States,cl Chile,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2015-02-08,Sun,Friendlies (M),Friendlies (M),Home,W 2–0,us United States,pa Panama,Y,,71,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2015-03-25,Wed,Friendlies (M),Friendlies (M),Away,L 2–3,us United States,dk Denmark,N,,24,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2015-03-31,Tue,Friendlies (M),Friendlies (M),Away,D 1–1,us United States,ch Switzerland,N,,15,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2015-04-11,Sat,Premier League,Matchweek 32,Home,L 0–1,Tottenham,Aston Villa,N,,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,Match Report
2014-2015,2015-04-15,Wed,Friendlies (M),Friendlies (M),Home,W 2–0,us United States,mx Mexico,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2015-04-19,Sun,Premier League,Matchweek 33,Away,W 3–1,Tottenham,Newcastle Utd,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2015-04-25,Sat,Premier League,Matchweek 34,Away,D 2–2,Tottenham,Southampton,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2015-05-03,Sun,Premier League,Matchweek 35,Home,L 0–1,Tottenham,Manchester City,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2015-05-09,Sat,Premier League,Matchweek 36,Away,L 0–3,Tottenham,Stoke City,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2015-05-16,Sat,Premier League,Matchweek 37,Home,W 2–0,Tottenham,Hull City,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2015-05-24,Sun,Premier League,Matchweek 38,Away,W 1–0,Tottenham,Everton,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2015-06-05,Fri,Friendlies (M),Friendlies (M),Away,W 4–3,us United States,nl Netherlands,N,,34,0,1,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2015-06-10,Wed,Friendlies (M),Friendlies (M),Away,W 2–1,us United States,de Germany,N,,45,0,0,0,0,,,1,0,,,,,,,0,,,Match Report
