Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,Match Report
2014-2015,2014-07-04,Fri,FIFA World Cup,Quarter-finals,Neutral,L 0–1,fr France,de Germany,N,,18,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-08-16,Sat,Premier League,Matchweek 1,Home,L 0–1,QPR,Hull City,Y,,90,0,0,0,0,5,3,0,0,1,3,0,5,0,0,0,,,Match Report
2014-2015,2014-08-24,Sun,Premier League,Matchweek 2,Away,L 0–4,QPR,Tottenham,Y,,90,0,0,0,0,2,0,0,0,0,3,2,4,0,0,0,,,Match Report
2014-2015,2014-09-04,Thu,Friendlies (M),Friendlies (M),Home,W 1–0,fr France,es Spain,N,,33,1,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-09-07,Sun,Friendlies (M),Friendlies (M),Away,D 1–1,fr France,rs Serbia,Y,FW,59,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-09-13,Sat,Premier League,Matchweek 4,Home,W 4–2,Chelsea,Swansea City,N,,19,1,0,0,0,3,1,0,0,0,0,0,1,1,0,0,,,Match Report
2014-2015,2014-09-17,Wed,Champions Lg,Group stage,Home,D 1–1,eng Chelsea,de Schalke 04,N,,16,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-09-21,Sun,Premier League,Matchweek 5,Away,D 1–1,Chelsea,Manchester City,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2014-09-24,Wed,League Cup,Third round,Home,W 2–1,Chelsea,Bolton,Y,,70,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-09-27,Sat,Premier League,Matchweek 6,Home,W 3–0,Chelsea,Aston Villa,N,,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,Match Report
2014-2015,2014-09-30,Tue,Champions Lg,Group stage,Away,W 1–0,eng Chelsea,pt Sporting CP,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2014-10-05,Sun,Premier League,Matchweek 7,Home,W 2–0,Chelsea,Arsenal,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
