Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,Match Report
2014-2015,2014-08-17,Sun,Premier League,Matchweek 1,Home,W 2–1,Liverpool,Southampton,Y,,90,1,0,0,0,3,1,0,0,1,2,1,0,0,0,0,,,Match Report
2014-2015,2014-08-25,Mon,Premier League,Matchweek 2,Away,L 1–3,Liverpool,Manchester City,Y,,90,0,0,0,0,5,2,0,0,0,2,1,2,1,0,0,,,Match Report
2014-2015,2014-08-31,Sun,Premier League,Matchweek 3,Away,W 3–0,Liverpool,Tottenham,Y,,90,0,0,0,0,5,2,0,0,0,2,1,1,0,0,0,,,Match Report
2014-2015,2014-09-03,Wed,Friendlies (M),Friendlies (M),Home,W 1–0,eng England,no Norway,Y,FW,88,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2015-01-31,Sat,Premier League,Matchweek 23,Home,W 2–0,Liverpool,West Ham,N,,23,1,0,0,0,3,1,0,0,1,2,0,0,0,0,0,,,Match Report
2014-2015,2015-02-04,Wed,FA Cup,Fourth round,Away,W 2–1,Liverpool,Bolton,N,,21,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2015-02-07,Sat,Premier League,Matchweek 24,Away,D 0–0,Liverpool,Everton,N,,35,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,,,Match Report
2014-2015,2015-02-10,Tue,Premier League,Matchweek 25,Home,W 3–2,Liverpool,Tottenham,Y,,73,0,1,0,0,5,2,0,0,0,2,1,0,0,0,0,,,Match Report
2014-2015,2015-02-14,Sat,FA Cup,Fifth round,Away,W 2–1,Liverpool,Crystal Palace,Y,,77,1,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2015-02-19,Thu,Europa Lg,Round of 32,Home,W 1–0,eng Liverpool,tr Beşiktaş,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2015-02-22,Sun,Premier League,Matchweek 26,Away,W 2–0,Liverpool,Southampton,N,,29,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,,,Match Report
2014-2015,2015-02-26,Thu,Europa Lg,Round of 32,Away,L 0 (4)–1 (5),eng Liverpool,tr Beşiktaş,Y,,106,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2015-03-01,Sun,Premier League,Matchweek 27,Home,W 2–1,Liverpool,Manchester City,N,,15,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,,,Match Report
2014-2015,2015-03-04,Wed,Premier League,Matchweek 28,Home,W 2–0,Liverpool,Burnley,Y,,82,1,0,0,0,5,3,0,0,2,2,0,0,0,0,0,,,Match Report
2014-2015,2015-03-08,Sun,FA Cup,Quarter-finals,Home,D 0–0,Liverpool,Blackburn,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2015-03-16,Mon,Premier League,Matchweek 29,Away,W 1–0,Liverpool,Swansea City,Y,,90,0,0,0,0,5,0,0,0,0,2,0,1,0,0,0,,,Match Report
2014-2015,2015-03-22,Sun,Premier League,Matchweek 30,Home,L 1–2,Liverpool,Manchester Utd,Y,,90,1,0,0,0,2,1,0,0,1,1,0,0,0,0,0,,,Match Report
2014-2015,2015-04-04,Sat,Premier League,Matchweek 31,Away,L 1–4,Liverpool,Arsenal,N,,45,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,,,Match Report
2014-2015,2015-04-08,Wed,FA Cup,Quarter-finals,Away,W 1–0,Liverpool,Blackburn,Y,,84,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
