Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,Match Report
2014-2015,2014-09-05,Fri,Friendlies (M),Friendlies (M),Away,W 2–0,uy Uruguay,jp Japan,N,,26,1,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-09-08,Mon,Friendlies (M),Friendlies (M),Away,W 1–0,uy Uruguay,kr Korea Republic,Y,,77,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-09-15,Mon,Premier League,Matchweek 4,Home,D 2–2,Hull City,West Ham,Y,,78,1,0,0,0,4,3,0,0,2,0,0,0,0,2,0,,,Match Report
2014-2015,2014-09-20,Sat,Premier League,Matchweek 5,Away,D 2–2,Hull City,Newcastle Utd,Y,,55,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,,,Match Report
2014-2015,2014-09-24,Wed,League Cup,Third round,Away,L 2–3,Hull City,West Brom,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2014-09-27,Sat,Premier League,Matchweek 6,Home,L 2–4,Hull City,Manchester City,Y,,73,1,0,1,1,2,2,0,0,0,2,0,0,0,1,0,,,Match Report
2014-2015,2014-10-04,Sat,Premier League,Matchweek 7,Home,W 2–0,Hull City,Crystal Palace,Y,,75,0,0,0,0,3,0,0,0,0,0,0,1,2,0,0,,,Match Report
2014-2015,2014-10-10,Fri,Friendlies (M),Friendlies (M),Away,D 1–1,uy Uruguay,sa Saudi Arabia,N,,21,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-10-18,Sat,Premier League,Matchweek 8,Away,D 2–2,Hull City,Arsenal,Y,,62,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,,,Match Report
2014-2015,2014-10-25,Sat,Premier League,Matchweek 9,Away,D 0–0,Hull City,Liverpool,Y,,69,0,0,0,0,1,1,0,0,1,0,1,0,0,2,0,,,Match Report
2014-2015,2014-11-01,Sat,Premier League,Matchweek 10,Home,L 0–1,Hull City,Southampton,Y,,90,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,,,Match Report
2014-2015,2014-11-08,Sat,Premier League,Matchweek 11,Away,L 0–1,Hull City,Burnley,Y,,90,0,0,0,0,5,1,1,0,7,2,1,0,1,0,0,,,Match Report
2014-2015,2014-11-13,Thu,Friendlies (M),Friendlies (M),Home,W 3 (6)–3 (7),uy Uruguay,cr Costa Rica,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2014-11-18,Tue,Friendlies (M),Friendlies (M),Away,W 2–1,uy Uruguay,cl Chile,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2014-11-23,Sun,Premier League,Matchweek 12,Home,L 1–2,Hull City,Tottenham,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2014-12-06,Sat,Premier League,Matchweek 15,Home,D 0–0,Hull City,West Brom,Y,,90,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,,,Match Report
2014-2015,2014-12-13,Sat,Premier League,Matchweek 16,Away,L 0–2,Hull City,Chelsea,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2014-12-20,Sat,Premier League,Matchweek 17,Home,L 0–1,Hull City,Swansea City,Y,,90,0,0,0,0,1,1,0,0,0,0,2,0,1,0,0,,,Match Report
2014-2015,2014-12-26,Fri,Premier League,Matchweek 18,Away,W 3–1,Hull City,Sunderland,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2014-12-28,Sun,Premier League,Matchweek 19,Home,L 0–1,Hull City,Leicester City,N,,29,0,0,0,0,5,2,0,0,0,0,0,1,0,0,0,,,Match Report
2014-2015,2015-01-01,Thu,Premier League,Matchweek 20,Home,W 2–0,Hull City,Everton,Y,,90,0,1,0,0,6,2,0,0,2,6,0,1,2,0,0,,,Match Report
2014-2015,2015-01-04,Sun,FA Cup,Third round,Away,L 0–2,Hull City,Arsenal,N,,24,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2015-01-10,Sat,Premier League,Matchweek 21,Away,L 0–1,Hull City,West Brom,Y,,38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,Match Report
