Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,Match Report
2014-2015,2014-08-26,Tue,League Cup,Second round,Away,L 0–4,Manchester Utd,MK Dons,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-08-30,Sat,Premier League,Matchweek 3,Away,D 0–0,Manchester Utd,Burnley,N,,21,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,,,Match Report
2014-2015,2015-01-04,Sun,FA Cup,Third round,Away,W 2–0,Manchester Utd,Yeovil Town,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2015-02-17,Tue,Libertadores,Second stage,Away,L 1–3,br Internacional,bo The Strongest,Y,,36,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2015-02-26,Thu,Libertadores,Second stage,Home,W 3–1,br Internacional,cl Univ Chile,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2015-03-18,Wed,Libertadores,Second stage,Away,D 1–1,br Internacional,ec CS Emelec,N,,19,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2015-04-22,Wed,Libertadores,Second stage,Home,W 1–0,br Internacional,bo The Strongest,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2015-05-10,Sun,Série A,Matchweek 1,Away,L 0–3,Internacional,Atl Paranaense,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2015-05-17,Sun,Série A,Matchweek 2,Home,W 1–0,Internacional,Avaí,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2015-05-23,Sat,Série A,Matchweek 3,Away,D 1–1,Internacional,Vasco da Gama,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2015-05-31,Sun,Série A,Matchweek 4,Home,D 0–0,Internacional,São Paulo,Y,,90,0,0,0,0,,,1,0,,,,,,,0,,,Match Report
2014-2015,2015-06-04,Thu,Série A,Matchweek 5,Away,D 1–1,Internacional,Palmeiras,N,,31,0,0,0,0,,,1,0,,,,,,,0,,,Match Report
2014-2015,2015-06-07,Sun,Série A,Matchweek 6,Home,W 2–0,Internacional,Coritiba,Y,,86,0,0,0,0,,,1,0,,,,,,,0,,,Match Report
2014-2015,2015-06-18,Thu,Série A,Matchweek 8,Away,D 0–0,Internacional,Figueirense,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2015-06-28,Sun,Série A,Matchweek 9,Home,W 1–0,Internacional,Santos,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
